Date,Competition,Home team,Score,Away team
21/04/22,TDP,Porto,1-0,Sporting Lisbon
25/04/22,PRL,Sporting Braga,1-0,Porto
30/04/22,PRL,Porto,4-2,Vizela
07/05/22,PRL,Benfica,0-1,Porto
14/05/22,PRL,Porto,2-0,Estoril
22/05/22,TDP,Porto,3-1,Tondela
09/07/22,CLF,Porto,3-0,Bristol Rovers
14/07/22,CLF,Portimonense,0-1,Porto
16/07/22,CLF,Porto,2-1,Vitoria Guimaraes
23/07/22,CLF,Porto,2-1,Monaco
30/07/22,SUC,Porto,3-0,Tondela
06/08/22,PRL,Porto,5-1,Marítimo
14/08/22,PRL,Vizela,0-1,Porto
20/08/22,PRL,Porto,3-0,Sporting Lisbon
28/08/22,PRL,Rio Ave,3-1,Porto
03/09/22,PRL,Gil Vicente,0-2,Porto
07/09/22,UCL,Atletico Madrid,2-1,Porto
10/09/22,PRL,Porto,3-0,Chaves
13/09/22,UCL,Porto,0-4,Club Brugge
17/09/22,PRL,Estoril,1-1,Porto
30/09/22,PRL,Porto,4-1,Sporting Braga
04/10/22,UCL,Porto,2-0,Bayer Leverkusen
08/10/22,PRL,Portimonense,0-2,Porto
01/02/21,PRL,Porto,2-0,Rio Ave
04/02/21,PRL,Belenenses,0-0,Porto
07/02/21,PRL,Sporting Braga,2-2,Porto
10/02/21,TDP,Sporting Braga,1-1,Porto
13/02/21,PRL,Porto,2-2,Boavista
17/02/21,UCL,Porto,2-1,Juventus
22/02/21,PRL,Marítimo,1-2,Porto
27/02/21,PRL,Porto,0-0,Sporting Lisbon
03/03/21,TDP,Porto,2-3,Sporting Braga
06/03/21,PRL,Gil Vicente,0-2,Porto
09/03/21,UCL,Juventus,E3-2E,Porto
14/03/21,PRL,Porto,2-0,Paços Ferreira
20/03/21,PRL,Portimonense,1-2,Porto
03/04/21,PRL,Porto,2-1,Santa Clara
07/04/21,UCL,Porto,0-2,Chelsea
10/04/21,PRL,Tondela,0-2,Porto
13/04/21,UCL,Chelsea,0-1,Porto
18/04/21,PRL,Nacional,0-1,Porto
22/04/21,PRL,Porto,1-0,Vitoria Guimaraes
26/04/21,PRL,Moreirense,1-1,Porto
30/04/21,PRL,Porto,3-2,Famalicão
06/05/21,PRL,Benfica,1-1,Porto
10/05/21,PRL,Porto,5-1,Farense
15/05/21,PRL,Rio Ave,0-3,Porto
19/05/21,PRL,Porto,4-0,Belenenses
17/07/21,CLF,Porto,3-2,Academico Viseu
20/07/21,CLF,Porto,CANC,Anadia
25/07/21,CLF,Porto,2-0,Lille
28/07/21,CLF,Porto,1-1,Roma
31/07/21,CLF,Porto,5-3,Lyon
08/08/21,PRL,Porto,2-0,Belenenses
15/08/21,PRL,Famalicão,1-2,Porto
22/08/21,PRL,Marítimo,1-1,Porto
28/08/21,PRL,Porto,3-0,Arouca
11/09/21,PRL,Sporting Lisbon,1-1,Porto
15/09/21,UCL,Atletico Madrid,0-0,Porto
19/09/21,PRL,Porto,5-0,Moreirense
24/09/21,PRL,Gil Vicente,1-2,Porto
28/09/21,UCL,Porto,1-5,Liverpool
02/10/21,PRL,Porto,2-1,Paços Ferreira
15/10/21,TDP,Sintrense,0-5,Porto
19/10/21,UCL,Porto,1-0,AC Milan
23/10/21,PRL,Tondela,1-3,Porto
26/10/21,TDL,Santa Clara,3-1,Porto
30/10/21,PRL,Porto,4-1,Boavista
03/11/21,UCL,AC Milan,1-1,Porto
07/11/21,PRL,Santa Clara,0-3,Porto
20/11/21,TDP,Porto,5-1,Feirense
24/11/21,UCL,Liverpool,2-0,Porto
28/11/21,PRL,Porto,2-1,Vitoria Guimaraes
28/01/20,PRL,Porto,2-1,Gil Vicente
01/02/20,PRL,Vitória Setúbal,0-4,Porto
04/02/20,TDP,Academico Viseu,1-1,Porto
08/02/20,PRL,Porto,3-2,Benfica
12/02/20,TDP,Porto,3-0,Academico Viseu
16/02/20,PRL,Vitoria Guimaraes,1-2,Porto
