Date,Competition,Home team,Score,Away team
30/09/18,PRL,Belenenses,0-3,Sporting Braga
06/10/18,PRL,Sporting Braga,1-1,Rio Ave
21/10/18,TDP,Felgueiras 1932,0-1,Sporting Braga
26/10/18,PRL,Vitoria Guimaraes,1-1,Sporting Braga
30/10/18,TDL,Sporting Braga,5-0,Nacional
04/11/18,PRL,Sporting Braga,2-1,Vitória Setúbal
10/11/18,PRL,Porto,1-0,Sporting Braga
25/11/18,TDP,Sporting Braga,2-1,Praiense
01/12/18,PRL,Sporting Braga,2-0,Moreirense
08/12/18,PRL,Tondela,0-1,Sporting Braga
14/12/18,PRL,Sporting Braga,4-0,Feirense
18/12/18,TDP,Vitória Setúbal,E0-1E,Sporting Braga
23/12/18,PRL,Benfica,6-2,Sporting Braga
28/12/18,TDL,Vitória Setúbal,0-4,Sporting Braga
02/01/19,PRL,Sporting Braga,2-0,Marítimo
06/01/19,PRL,Sporting Braga,1-0,Boavista
10/01/19,PRL,Portimonense,1-1,Sporting Braga
15/01/19,TDP,Desportivo Aves,1-2,Sporting Braga
18/01/19,PRL,Nacional,0-3,Sporting Braga
23/01/19,TDL,Sporting Braga,P1-1P,Sporting Lisbon
29/01/19,PRL,Sporting Braga,1-0,Santa Clara
02/02/19,PRL,Desportivo Aves,0-2,Sporting Braga
10/02/19,PRL,Sporting Braga,2-1,Chaves
17/02/19,PRL,Sporting Lisbon,3-0,Sporting Braga
22/02/19,PRL,Sporting Braga,0-2,Belenenses
26/02/19,TDP,Porto,3-0,Sporting Braga
03/03/19,PRL,Rio Ave,1-2,Sporting Braga
09/03/19,PRL,Sporting Braga,1-0,Vitoria Guimaraes
16/03/19,PRL,Vitória Setúbal,0-1,Sporting Braga
30/03/19,PRL,Sporting Braga,2-3,Porto
02/04/19,TDP,Sporting Braga,1-1,Porto
06/04/19,PRL,Moreirense,1-0,Sporting Braga
14/04/19,PRL,Sporting Braga,3-0,Tondela
20/04/19,PRL,Feirense,0-2,Sporting Braga
17/08/17,UEL,FH,1-2,Sporting Braga
20/08/17,PRL,Desportivo Aves,0-2,Sporting Braga
24/08/17,UEL,Sporting Braga,3-2,FH
27/08/17,PRL,Sporting Braga,0-1,Porto
03/09/17,TDL,Boavista,1-2,Sporting Braga
10/09/17,PRL,Vitória Setúbal,2-0,Sporting Braga
14/09/17,UEL,Hoffenheim,1-2,Sporting Braga
17/09/17,PRL,Sporting Braga,2-1,Vitoria Guimaraes
20/09/17,TDL,Benfica,1-1,Sporting Braga
24/09/17,PRL,Tondela,1-2,Sporting Braga
28/09/17,UEL,Sporting Braga,2-1,Istanbul Basaksehir
01/10/17,PRL,Sporting Braga,6-0,Estoril
14/10/17,TDP,AR São Martinho,2-3,Sporting Braga
19/10/17,UEL,Sporting Braga,0-2,Ludogorets
23/10/17,PRL,Moreirense,0-1,Sporting Braga
29/10/17,PRL,Sporting Braga,1-0,Chaves
02/11/17,UEL,Ludogorets,1-1,Sporting Braga
05/11/17,PRL,Sporting Lisbon,2-2,Sporting Braga
18/11/17,TDP,Rio Ave,1-0,Sporting Braga
23/11/17,UEL,Sporting Braga,3-1,Hoffenheim
27/11/17,PRL,Sporting Braga,3-1,Feirense
03/12/17,PRL,Sporting Braga,3-0,Paços Ferreira
07/12/17,UEL,Istanbul Basaksehir,2-1,Sporting Braga
11/12/17,PRL,Marítimo,1-0,Sporting Braga
16/12/17,PRL,Sporting Braga,4-0,Belenenses
22/12/17,TDL,Vitória Setúbal,2-1,Sporting Braga
29/12/17,TDL,Sporting Braga,2-2,Portimonense
03/01/18,PRL,Boavista,1-3,Sporting Braga
06/01/18,PRL,Sporting Braga,2-1,Rio Ave
13/01/18,PRL,Sporting Braga,1-3,Benfica
20/01/18,PRL,Portimonense,1-2,Sporting Braga
30/01/18,PRL,Sporting Braga,2-0,Desportivo Aves
03/02/18,PRL,Porto,3-1,Sporting Braga
10/02/18,PRL,Sporting Braga,3-1,Vitória Setúbal
15/02/18,UEL,Marseille,3-0,Sporting Braga
18/02/18,PRL,Vitoria Guimaraes,0-5,Sporting Braga
22/02/18,UEL,Sporting Braga,1-0,Marseille
26/02/18,PRL,Sporting Braga,1-0,Tondela
03/03/18,PRL,Estoril,0-6,Sporting Braga
09/03/18,PRL,Sporting Braga,3-0,Moreirense
18/03/18,PRL,Chaves,1-4,Sporting Braga
31/03/18,PRL,Sporting Braga,1-0,Sporting Lisbon
07/04/18,PRL,Feirense,2-2,Sporting Braga
13/04/18,PRL,Paços Ferreira,1-5,Sporting Braga
20/04/18,PRL,Sporting Braga,2-0,Marítimo
29/04/18,PRL,Belenenses,0-1,Sporting Braga
04/05/18,PRL,Sporting Braga,1-1,Boavista
13/05/18,PRL,Rio Ave,1-0,Sporting Braga
07/07/18,CLF,Sporting Braga,3-0,Sporting Braga II
10/07/18,CLF,Sporting Braga,1-2,Leixões
15/09/16,UEL,Sporting Braga,1-1,Gent
19/09/16,PRL,Benfica,3-1,Sporting Braga
24/09/16,PRL,Sporting Braga,2-1,Vitória Setúbal
29/09/16,UEL,Shakhtar Donetsk,2-0,Sporting Braga
02/10/16,PRL,Arouca,1-1,Sporting Braga
15/10/16,TDP,Oliveirense,1-3,Sporting Braga
20/10/16,UEL,Konyaspor,1-1,Sporting Braga
24/10/16,PRL,Sporting Braga,1-0,Chaves
30/10/16,PRL,Sporting Braga,2-1,Belenenses
03/11/16,UEL,Sporting Braga,3-1,Konyaspor
06/11/16,PRL,Marítimo,1-0,Sporting Braga
09/11/16,CLF,Celta Vigo,2-1,Sporting Braga
20/11/16,TDP,Sporting Braga,2-1,Santa Clara
24/11/16,UEL,Gent,2-2,Sporting Braga
28/11/16,PRL,Sporting Braga,6-2,Feirense
03/12/16,PRL,Porto,1-0,Sporting Braga
08/12/16,UEL,Sporting Braga,2-4,Shakhtar Donetsk
11/12/16,PRL,Sporting Braga,3-0,Paços Ferreira
14/12/16,TDP,Sporting Braga,1-2,Sporting Covilhã
18/12/16,PRL,Sporting Lisbon,0-1,Sporting Braga
22/12/16,PRL,Sporting Braga,2-1,Moreirense
29/12/16,TDL,Sporting Braga,1-2,Rio Ave
02/01/17,TDL,Sporting Braga,4-0,Sporting Covilhã
07/01/17,PRL,Nacional,0-0,Sporting Braga
11/01/17,TDL,Marítimo,0-1,Sporting Braga
16/01/17,PRL,Sporting Braga,2-0,Tondela
22/01/17,PRL,Sporting Braga,1-2,Vitoria Guimaraes
25/01/17,TDL,Vitória Setúbal,0-3,Sporting Braga
29/01/17,TDL,Sporting Braga,0-1,Moreirense
02/02/17,PRL,Rio Ave,1-0,Sporting Braga
06/02/17,PRL,Sporting Braga,1-1,Estoril
12/02/17,PRL,Boavista,1-1,Sporting Braga
19/02/17,PRL,Sporting Braga,0-1,Benfica
26/02/17,PRL,Vitória Setúbal,1-1,Sporting Braga
04/03/17,PRL,Sporting Braga,3-1,Arouca
11/03/17,PRL,Chaves,0-0,Sporting Braga
18/03/17,PRL,Belenenses,1-2,Sporting Braga
02/04/17,PRL,Sporting Braga,3-3,Marítimo
07/04/17,PRL,Feirense,0-1,Sporting Braga
15/04/17,PRL,Sporting Braga,1-1,Porto
23/04/17,PRL,Paços Ferreira,3-1,Sporting Braga
30/04/17,PRL,Sporting Braga,2-3,Sporting Lisbon
05/05/17,PRL,Moreirense,2-1,Sporting Braga
14/05/17,PRL,Sporting Braga,4-0,Nacional
21/05/17,PRL,Tondela,2-0,Sporting Braga
05/07/17,CLF,Varzim,1-0,Sporting Braga
27/07/17,UEL,AIK,1-1,Sporting Braga
03/08/17,UEL,Sporting Braga,E2-1E,AIK
09/08/17,PRL,Benfica,3-1,Sporting Braga
13/08/17,PRL,Sporting Braga,2-1,Portimonense
22/11/15,TDP,Farense,E0-1E,Sporting Braga
26/11/15,UEL,Sporting Braga,2-1,Slovan Liberec
30/11/15,PRL,Sporting Braga,0-2,Benfica
06/12/15,PRL,Moreirense,0-0,Sporting Braga
10/12/15,UEL,Groningen,0-0,Sporting Braga
13/12/15,PRL,Tondela,0-1,Sporting Braga
16/12/15,TDP,Sporting Braga,E4-3E,Sporting Lisbon
21/12/15,PRL,Sporting Braga,1-1,Paços Ferreira
28/12/15,TDL,Sporting Braga,2-1,Belenenses
02/01/16,PRL,Vitória Setúbal,1-1,Sporting Braga
06/01/16,PRL,Sporting Braga,3-0,Académica
10/01/16,PRL,Sporting Lisbon,3-2,Sporting Braga
13/01/16,TDP,Sporting Braga,2-0,Arouca
17/01/16,PRL,Nacional,2-3,Sporting Braga
20/01/16,TDL,Leixões,0-4,Sporting Braga
24/01/16,PRL,Sporting Braga,5-1,Rio Ave
27/01/16,TDL,Rio Ave,0-0,Sporting Braga
31/01/16,PRL,Boavista,0-0,Sporting Braga
04/02/16,TDP,Sporting Braga,1-0,Rio Ave
08/02/16,PRL,Sporting Braga,2-0,Estoril
14/02/16,PRL,Marítimo,1-3,Sporting Braga
18/02/16,UEL,Sion,1-2,Sporting Braga
21/02/16,PRL,Sporting Braga,3-3,Vitoria Guimaraes
24/02/16,UEL,Sporting Braga,2-2,Sion
27/02/16,PRL,Arouca,0-0,Sporting Braga
02/03/16,TDP,Rio Ave,0-0,Sporting Braga
06/03/16,PRL,Sporting Braga,3-1,Porto
10/03/16,UEL,Fenerbahce,1-0,Sporting Braga
13/03/16,PRL,Belenenses,3-0,Sporting Braga
17/03/16,UEL,Sporting Braga,4-1,Fenerbahce
20/03/16,PRL,Sporting Braga,2-0,União Madeira
01/04/16,PRL,Benfica,5-1,Sporting Braga
07/04/16,UEL,Sporting Braga,1-2,Shakhtar Donetsk
10/04/16,PRL,Sporting Braga,1-1,Moreirense
14/04/16,UEL,Shakhtar Donetsk,4-0,Sporting Braga
18/04/16,PRL,Sporting Braga,3-0,Tondela
