Date,Competition,Home team,Score,Away team
22/09/21,SEA,Salernitana,2-2,Verona
26/09/21,SEA,Sassuolo,1-0,Salernitana
02/10/21,SEA,Salernitana,1-0,Genoa
16/10/21,SEA,Spezia,2-1,Salernitana
23/10/21,SEA,Salernitana,2-4,Empoli
26/10/21,SEA,Venezia,1-2,Salernitana
31/10/21,SEA,Salernitana,0-1,Napoli
07/11/21,SEA,Lazio,3-0,Salernitana
21/11/21,SEA,Salernitana,0-2,Sampdoria
26/11/21,SEA,Cagliari,1-1,Salernitana
30/11/21,SEA,Salernitana,0-2,Juventus
04/12/21,SEA,AC Milan,2-0,Salernitana
11/12/21,SEA,Fiorentina,4-0,Salernitana
14/12/21,COI,Genoa,1-0,Salernitana
17/12/21,SEA,Salernitana,0-5,Inter Milan
09/01/22,SEA,Verona,1-2,Salernitana
15/01/22,SEA,Salernitana,0-3,Lazio
23/01/22,SEA,Napoli,4-1,Salernitana
07/02/22,SEA,Salernitana,2-2,Spezia
13/02/22,SEA,Genoa,1-1,Salernitana
19/02/22,SEA,Salernitana,2-2,AC Milan
26/02/22,SEA,Salernitana,1-1,Bologna
04/03/22,SEA,Inter Milan,5-0,Salernitana
12/03/22,SEA,Salernitana,2-2,Sassuolo
20/03/22,SEA,Juventus,2-0,Salernitana
02/04/22,SEA,Salernitana,0-1,Torino
29/12/19,SEB,Spezia,2-1,Salernitana
19/01/20,SEB,Pescara,1-2,Salernitana
25/01/20,SEB,Salernitana,2-1,Cosenza
02/02/20,SEB,Benevento,1-1,Salernitana
10/02/20,SEB,Salernitana,1-0,Trapani
17/02/20,SEB,Chievo,2-0,Salernitana
23/02/20,SEB,Salernitana,1-0,Livorno
29/02/20,SEB,Frosinone,1-0,Salernitana
03/03/20,SEB,Salernitana,2-0,Venezia
07/03/20,SEB,Perugia,1-0,Salernitana
20/06/20,SEB,Salernitana,1-1,Pisa
26/06/20,SEB,Virtus Entella,1-0,Salernitana
29/06/20,SEB,Salernitana,3-3,Cremonese
03/07/20,SEB,Salernitana,2-1,Juve Stabia
10/07/20,SEB,Ascoli,3-2,Salernitana
13/07/20,SEB,Salernitana,4-1,Cittadella
17/07/20,SEB,Crotone,1-1,Salernitana
24/07/20,SEB,Salernitana,2-4,Empoli
27/07/20,SEB,Pordenone,1-1,Salernitana
31/07/20,SEB,Salernitana,1-2,Spezia
29/08/20,CLF,Salernitana,1-1,Fermana
05/09/20,CLF,Salernitana,3-1,Ternana
12/09/20,CLF,Salernitana,1-1,Virtus Francavilla
26/09/20,SEB,Salernitana,1-1,Reggina
30/09/20,COI,Salernitana,3-0,Südtirol
03/10/20,SEB,Chievo,1-2,Salernitana
17/10/20,SEB,Salernitana,4-1,Pisa
20/10/20,SEB,Vicenza,1-1,Salernitana
24/10/20,SEB,Salernitana,1-0,Ascoli
27/10/20,COI,Sampdoria,1-0,Salernitana
31/10/20,SEB,Salernitana,3-0,Reggiana
06/11/20,SEB,SPAL,2-0,Salernitana
23/11/20,SEB,Salernitana,2-1,Cremonese
29/11/20,SEB,Cosenza,0-1,Salernitana
05/12/20,SEB,Salernitana,1-0,Cittadella
12/12/20,SEB,Brescia,3-1,Salernitana
15/12/20,SEB,Salernitana,1-1,Lecce
18/12/20,SEB,Frosinone,0-0,Salernitana
21/12/20,SEB,Salernitana,2-1,Virtus Entella
27/12/20,SEB,Venezia,1-2,Salernitana
30/12/20,SEB,Monza,3-0,Salernitana
04/01/21,SEB,Salernitana,0-2,Pordenone
17/01/21,SEB,Empoli,5-0,Salernitana
23/01/21,SEB,Salernitana,2-0,Pescara
01/02/21,SEB,Reggina,0-0,Salernitana
06/02/21,SEB,Salernitana,1-1,Chievo
09/02/21,SEB,Pisa,2-2,Salernitana
13/02/21,SEB,Salernitana,1-1,Vicenza
20/02/21,SEB,Ascoli,0-2,Salernitana
26/02/21,SEB,Reggiana,0-0,Salernitana
10/11/18,SEB,Salernitana,1-0,Spezia
01/12/18,SEB,Cittadella,3-1,Salernitana
10/12/18,SEB,Salernitana,1-3,Brescia
16/12/18,SEB,Carpi,3-2,Salernitana
23/12/18,SEB,Salernitana,1-0,Foggia
27/12/18,SEB,Cosenza,0-0,Salernitana
30/12/18,SEB,Salernitana,2-4,Pescara
12/01/19,CLF,Salernitana,1-1,FC Rieti
18/01/19,SEB,Palermo,1-2,Salernitana
26/01/19,SEB,Salernitana,1-2,Lecce
02/02/19,SEB,Padova,0-0,Salernitana
08/02/19,SEB,Salernitana,0-1,Benevento
16/02/19,SEB,Ascoli,2-4,Salernitana
22/02/19,SEB,Verona,1-0,Salernitana
26/02/19,SEB,Salernitana,2-0,Cremonese
03/03/19,SEB,Perugia,3-1,Salernitana
10/03/19,SEB,Salernitana,0-2,Crotone
16/03/19,SEB,Livorno,1-0,Salernitana
30/03/19,SEB,Salernitana,1-1,Venezia
02/04/19,SEB,Spezia,2-1,Salernitana
13/04/19,SEB,Salernitana,4-2,Cittadella
22/04/19,SEB,Brescia,3-0,Salernitana
27/04/19,SEB,Salernitana,2-5,Carpi
01/05/19,SEB,Foggia,3-1,Salernitana
05/05/19,SEB,Salernitana,1-2,Cosenza
11/05/19,SEB,Pescara,2-0,Salernitana
05/06/19,SEB,Salernitana,2-1,Venezia
09/06/19,SEB,Venezia,P1-0P,Salernitana
24/07/19,CLF,Salernitana,4-1,Sambenedettese
28/07/19,CLF,Salernitana,1-1,Picerno
11/08/19,COI,Salernitana,3-1,Catanzaro
18/08/19,COI,Lecce,4-0,Salernitana
24/08/19,SEB,Salernitana,3-1,Pescara
31/08/19,SEB,Cosenza,0-1,Salernitana
16/09/19,SEB,Salernitana,0-2,Benevento
22/09/19,SEB,Trapani,0-1,Salernitana
25/09/19,SEB,Salernitana,1-1,Chievo
29/09/19,SEB,Livorno,2-3,Salernitana
06/10/19,SEB,Salernitana,1-1,Frosinone
19/10/19,SEB,Venezia,1-0,Salernitana
26/10/19,SEB,Salernitana,1-1,Perugia
29/10/19,SEB,Pisa,2-1,Salernitana
02/11/19,SEB,Salernitana,2-1,Virtus Entella
10/11/19,SEB,Cremonese,1-0,Salernitana
23/11/19,SEB,Juve Stabia,2-0,Salernitana
30/11/19,SEB,Salernitana,1-1,Ascoli
07/12/19,SEB,Cittadella,4-3,Salernitana
15/12/19,SEB,Salernitana,3-2,Crotone
21/12/19,SEB,Empoli,1-1,Salernitana
26/12/19,SEB,Salernitana,4-0,Pordenone
07/10/17,SEB,Salernitana,0-0,Ascoli
15/10/17,SEB,Avellino,2-3,Salernitana
21/10/17,SEB,Salernitana,1-1,Frosinone
24/10/17,SEB,Novara,2-3,Salernitana
28/10/17,SEB,Salernitana,2-1,Empoli
04/11/17,SEB,Salernitana,2-2,Bari
12/11/17,SEB,Cesena,3-3,Salernitana
19/11/17,SEB,Salernitana,1-1,Cremonese
25/11/17,SEB,Cittadella,2-1,Salernitana
02/12/17,SEB,Brescia,2-0,Salernitana
09/12/17,SEB,Salernitana,1-1,Perugia
16/12/17,SEB,Virtus Entella,0-2,Salernitana
21/12/17,SEB,Salernitana,0-3,Foggia
28/12/17,SEB,Palermo,3-0,Salernitana
20/01/18,SEB,Salernitana,3-2,Venezia
29/01/18,SEB,Ternana,2-2,Salernitana
03/02/18,SEB,Salernitana,1-2,Carpi
10/02/18,SEB,Pescara,1-0,Salernitana
17/02/18,SEB,Salernitana,0-0,Pro Vercelli
23/02/18,SEB,Spezia,3-0,Salernitana
26/02/18,SEB,Salernitana,0-1,Parma
03/03/18,SEB,Ascoli,1-3,Salernitana
11/03/18,SEB,Salernitana,2-0,Avellino
17/03/18,SEB,Frosinone,0-0,Salernitana
25/03/18,SEB,Salernitana,1-0,Novara
29/03/18,SEB,Empoli,2-0,Salernitana
07/04/18,SEB,Bari,1-1,Salernitana
14/04/18,SEB,Salernitana,1-1,Cesena
17/04/18,SEB,Cremonese,1-1,Salernitana
21/04/18,SEB,Salernitana,1-3,Cittadella
28/04/18,SEB,Salernitana,4-2,Brescia
01/05/18,SEB,Perugia,1-1,Salernitana
05/05/18,SEB,Salernitana,1-0,Virtus Entella
12/05/18,SEB,Foggia,1-0,Salernitana
18/05/18,SEB,Salernitana,0-2,Palermo
