Date,Competition,Home team,Score,Away team
27/01/21,ERE,RKC Waalwijk,1-2,Fortuna Sittard
30/01/21,ERE,Vitesse,1-1,RKC Waalwijk
06/02/21,ERE,PEC Zwolle,1-1,RKC Waalwijk
12/02/21,ERE,RKC Waalwijk,1-0,Emmen
21/02/21,ERE,RKC Waalwijk,3-0,Heracles
27/02/21,ERE,ADO Den Haag,0-0,RKC Waalwijk
06/03/21,ERE,RKC Waalwijk,1-2,Utrecht
13/03/21,ERE,Sparta Rotterdam,2-0,RKC Waalwijk
20/03/21,ERE,RKC Waalwijk,3-1,Groningen
04/04/21,ERE,Emmen,3-1,RKC Waalwijk
11/04/21,ERE,RKC Waalwijk,0-1,Ajax
23/04/21,ERE,Willem II,1-0,RKC Waalwijk
01/05/21,ERE,RKC Waalwijk,1-3,AZ
08/05/21,ERE,VVV,3-3,RKC Waalwijk
13/05/21,ERE,RKC Waalwijk,2-1,Twente
16/05/21,ERE,Feyenoord,3-0,RKC Waalwijk
03/07/21,CLF,Go Ahead Eagles,1-1,RKC Waalwijk
17/07/21,CLF,NEC,3-0,RKC Waalwijk
23/07/21,CLF,Roda JC,2-4,RKC Waalwijk
30/07/21,CLF,Heracles,4-1,RKC Waalwijk
07/08/21,CLF,RKC Waalwijk,4-2,Lommel
14/08/21,ERE,RKC Waalwijk,1-0,AZ
21/08/21,ERE,Heerenveen,3-2,RKC Waalwijk
27/08/21,ERE,Fortuna Sittard,2-2,RKC Waalwijk
12/09/21,ERE,RKC Waalwijk,1-2,Vitesse
18/09/21,ERE,Utrecht,2-2,RKC Waalwijk
21/09/21,ERE,RKC Waalwijk,1-2,Willem II
26/09/21,ERE,Heracles,1-0,RKC Waalwijk
02/10/21,ERE,RKC Waalwijk,1-1,Go Ahead Eagles
16/10/21,ERE,Feyenoord,2-2,RKC Waalwijk
23/10/21,ERE,RKC Waalwijk,1-0,Sparta Rotterdam
28/10/21,KNB,RKC Waalwijk,3-0,Willem II
31/10/21,ERE,RKC Waalwijk,0-1,Cambuur
07/11/21,ERE,Groningen,1-1,RKC Waalwijk
21/11/21,ERE,RKC Waalwijk,0-5,Ajax
27/11/21,ERE,PEC Zwolle,0-0,RKC Waalwijk
05/12/21,ERE,RKC Waalwijk,2-1,NEC
12/12/21,ERE,Twente,2-1,RKC Waalwijk
15/12/21,KNB,Harkemase Boys,0-5,RKC Waalwijk
19/12/21,ERE,RKC Waalwijk,1-4,PSV
23/12/21,ERE,Sparta Rotterdam,1-1,RKC Waalwijk
08/01/22,CLF,RKC Waalwijk,CANC,Darmstadt
09/01/22,CLF,Anderlecht,CANC,RKC Waalwijk
15/01/22,ERE,Go Ahead Eagles,0-2,RKC Waalwijk
18/01/22,KNB,RKC Waalwijk,E4-2E,ADO Den Haag
23/01/22,ERE,RKC Waalwijk,2-1,Fortuna Sittard
29/09/19,ERE,RKC Waalwijk,1-2,Vitesse
04/10/19,ERE,Groningen,3-0,RKC Waalwijk
19/10/19,ERE,RKC Waalwijk,1-2,Ajax
26/10/19,ERE,Willem II,2-1,RKC Waalwijk
30/10/19,KNB,Heracles,4-3,RKC Waalwijk
02/11/19,ERE,RKC Waalwijk,2-0,Heracles
10/11/19,ERE,Feyenoord,3-2,RKC Waalwijk
24/11/19,ERE,RKC Waalwijk,1-1,Emmen
01/12/19,ERE,Utrecht,0-1,RKC Waalwijk
08/12/19,ERE,RKC Waalwijk,1-3,Heerenveen
14/12/19,ERE,Fortuna Sittard,3-2,RKC Waalwijk
20/12/19,ERE,RKC Waalwijk,3-0,Twente
08/01/20,CLF,Servette,1-0,RKC Waalwijk
19/01/20,ERE,ADO Den Haag,2-0,RKC Waalwijk
25/01/20,ERE,RKC Waalwijk,1-2,VVV
31/01/20,ERE,AZ,4-0,RKC Waalwijk
08/02/20,ERE,RKC Waalwijk,0-0,PEC Zwolle
16/02/20,ERE,Ajax,3-0,RKC Waalwijk
21/02/20,ERE,RKC Waalwijk,0-1,Sparta Rotterdam
01/03/20,ERE,RKC Waalwijk,2-1,Utrecht
08/03/20,ERE,Heracles,4-2,RKC Waalwijk
15/03/20,ERE,RKC Waalwijk,CANC,Groningen
21/03/20,ERE,Heerenveen,CANC,RKC Waalwijk
05/04/20,ERE,RKC Waalwijk,CANC,Feyenoord
11/04/20,ERE,Vitesse,CANC,RKC Waalwijk
22/04/20,ERE,RKC Waalwijk,CANC,Willem II
25/04/20,ERE,Emmen,CANC,RKC Waalwijk
03/05/20,ERE,RKC Waalwijk,CANC,Fortuna Sittard
