Date,Competition,Home team,Score,Away team
21/08/21,LI2,Le Havre,2-1,Niort
28/08/21,LI2,Bastia,0-0,Le Havre
13/09/21,LI2,Le Havre,1-1,Toulouse
18/09/21,LI2,Nancy,1-1,Le Havre
21/09/21,LI2,Le Havre,1-0,Quevilly-Rouen Métropole
24/09/21,LI2,Nîmes,0-1,Le Havre
02/10/21,LI2,Le Havre,2-0,Dijon
16/10/21,LI2,Caen,2-2,Le Havre
23/10/21,LI2,Le Havre,1-0,Pau
30/10/21,LI2,Dunkerque,1-0,Le Havre
06/11/21,LI2,Le Havre,0-0,Valenciennes
13/11/21,CDF,Vierzon,0-2,Le Havre
20/11/21,LI2,Le Havre,1-1,Amiens SC
28/11/21,CDF,Chauvigny,P0-0P,Le Havre
03/12/21,LI2,Grenoble Foot 38,1-2,Le Havre
11/12/21,LI2,Le Havre,0-1,Ajaccio
21/12/21,LI2,Auxerre,2-3,Le Havre
08/01/22,LI2,Le Havre,0-1,Sochaux
17/01/22,LI2,Paris FC,2-2,Le Havre
22/01/22,LI2,Le Havre,0-0,Rodez
05/02/22,LI2,Niort,0-0,Le Havre
14/02/22,LI2,Le Havre,2-4,Bastia
21/02/22,LI2,Toulouse,4-0,Le Havre
26/02/22,LI2,Le Havre,1-0,Nancy
05/03/22,LI2,Quevilly-Rouen Métropole,0-2,Le Havre
12/03/22,LI2,Le Havre,0-1,Nîmes
15/03/22,LI2,Dijon,2-0,Le Havre
27/01/20,LI2,Le Havre,1-0,Troyes
31/01/20,LI2,Le Havre,0-0,Lens
03/02/20,LI2,Grenoble Foot 38,1-1,Le Havre
07/02/20,LI2,Le Havre,1-1,Caen
14/02/20,LI2,Paris FC,1-0,Le Havre
21/02/20,LI2,Le Havre,1-2,Orléans
28/02/20,LI2,Châteauroux,0-3,Le Havre
06/03/20,LI2,Le Havre,1-0,Auxerre
16/03/20,LI2,Lorient,CANC,Le Havre
20/03/20,LI2,Le Havre,CANC,Valenciennes
06/04/20,LI2,Nancy,CANC,Le Havre
10/04/20,LI2,Le Havre,CANC,Sochaux
17/04/20,LI2,Guingamp,CANC,Le Havre
21/04/20,LI2,Le Havre,CANC,Rodez
24/04/20,LI2,Le Mans,CANC,Le Havre
01/05/20,LI2,Le Havre,CANC,Clermont
08/05/20,LI2,Chambly-Oise,CANC,Le Havre
15/05/20,LI2,Le Havre,CANC,Ajaccio
12/07/20,CLF,Le Havre,0-9,PSG
