Date,Competition,Home team,Score,Away team
14/12/21,FDA,Anderlecht,2-0,Sint-Truiden
19/12/21,FDA,Club Brugge,2-2,Anderlecht
23/12/21,CUP,Anderlecht,3-0,Kortrijk
27/12/21,FDA,Beerschot,0-7,Anderlecht
09/01/22,CLF,Anderlecht,2-0,Westerlo
09/01/22,CLF,Anderlecht,3-0,Zulte Waregem
09/01/22,CLF,Anderlecht,CANC,RKC Waalwijk
16/01/22,FDA,Anderlecht,1-1,Standard Liège
23/01/22,FDA,Mechelen,0-1,Anderlecht
26/01/22,FDA,Anderlecht,0-2,Cercle Brugge
30/01/22,FDA,Union Saint-Gilloise,1-0,Anderlecht
03/02/22,CUP,AS Eupen,2-2,Anderlecht
06/02/22,FDA,Anderlecht,4-1,AS Eupen
12/02/22,FDA,Zulte Waregem,1-2,Anderlecht
20/02/22,FDA,Anderlecht,2-0,Genk
26/02/22,FDA,OH Leuven,0-0,Anderlecht
03/03/22,CUP,Anderlecht,3-1,AS Eupen
06/03/22,FDA,Anderlecht,3-0,KV Oostende
13/03/22,FDA,Anderlecht,2-1,Antwerp
20/03/22,FDA,Gent,1-0,Anderlecht
03/04/22,FDA,Anderlecht,4-0,Sporting Charleroi
10/04/22,FDA,Kortrijk,2-3,Anderlecht
18/04/22,CUP,Gent,P0-0P,Anderlecht
24/04/22,FDA,Union Saint-Gilloise,3-1,Anderlecht
01/05/22,FDA,Anderlecht,0-0,Club Brugge
08/05/22,FDA,Antwerp,0-4,Anderlecht
12/05/22,FDA,Anderlecht,2-1,Antwerp
15/05/22,FDA,Anderlecht,0-2,Union Saint-Gilloise
22/05/22,FDA,Club Brugge,1-1,Anderlecht
25/06/22,CLF,Anderlecht,0-1,Sint-Truiden
02/07/22,CLF,Roda JC,CANC,Anderlecht
12/07/22,CLF,Helmond Sport,0-2,Anderlecht
16/07/22,CLF,Anderlecht,2-3,Lyon
16/07/22,CLF,Anderlecht,3-0,Lyon
17/07/22,CLF,Wolvertem Merchtem,1-2,Anderlecht
24/07/22,FDA,Anderlecht,2-0,KV Oostende
30/07/22,FDA,Cercle Brugge,1-0,Anderlecht
04/08/22,UEC,Paide,0-2,Anderlecht
18/12/20,FDA,Sporting Charleroi,1-0,Anderlecht
27/12/20,FDA,Anderlecht,2-0,Beerschot
10/01/21,FDA,OH Leuven,1-0,Anderlecht
15/01/21,FDA,AS Eupen,2-0,Anderlecht
16/01/21,CLF,Anderlecht,0-1,Union Saint-Gilloise
19/01/21,FDA,Anderlecht,3-0,Sporting Charleroi
22/01/21,FDA,Anderlecht,0-0,SK Beveren
26/01/21,FDA,Excel Mouscron,1-1,Anderlecht
31/01/21,FDA,Anderlecht,0-0,Gent
03/02/21,CUP,Liège,0-2,Anderlecht
07/02/21,FDA,Genk,1-2,Anderlecht
11/02/21,CUP,Union Saint-Gilloise,0-5,Anderlecht
14/02/21,FDA,Cercle Brugge,0-0,Anderlecht
15/02/21,CLF,OH Leuven,CANC,Anderlecht
21/02/21,FDA,Anderlecht,0-2,Kortrijk
22/02/21,CLF,Anderlecht,3-1,RWDM
28/02/21,FDA,Standard Liège,1-3,Anderlecht
03/03/21,CUP,Anderlecht,1-0,Cercle Brugge
07/03/21,FDA,Anderlecht,1-1,Mechelen
14/03/21,CUP,Anderlecht,1-2,Genk
21/03/21,FDA,Anderlecht,4-1,Zulte Waregem
22/03/21,CLF,Gent,0-0,Anderlecht
26/03/21,CLF,Anderlecht,1-2,Kortrijk
05/04/21,FDA,Antwerp,1-4,Anderlecht
11/04/21,FDA,Anderlecht,2-1,Club Brugge
18/04/21,FDA,Sint-Truiden,0-1,Anderlecht
24/04/21,CLF,KV Oostende,0-3,Anderlecht
02/05/21,FDA,Club Brugge,2-2,Anderlecht
08/05/21,FDA,Anderlecht,2-2,Antwerp
12/05/21,FDA,Genk,1-1,Anderlecht
15/05/21,FDA,Anderlecht,1-2,Genk
20/05/21,FDA,Anderlecht,3-3,Club Brugge
23/05/21,FDA,Antwerp,1-0,Anderlecht
25/06/21,CLF,Anderlecht,1-1,Sint-Truiden
02/07/21,CLF,Anderlecht,CANC,KV Oostende
16/07/21,CLF,Anderlecht,1-1,OFI
16/07/21,CLF,Anderlecht,0-2,Ajax
25/07/21,FDA,Anderlecht,1-3,Union Saint-Gilloise
31/07/21,FDA,AS Eupen,1-1,Anderlecht
05/08/21,UEC,Laçi,0-3,Anderlecht
08/08/21,FDA,Anderlecht,3-0,RFC Seraing
12/08/21,UEC,Anderlecht,2-1,Laçi
15/08/21,FDA,Cercle Brugge,1-2,Anderlecht
19/08/21,UEC,Anderlecht,3-3,Vitesse
26/08/21,UEC,Vitesse,2-1,Anderlecht
29/08/21,FDA,Genk,1-0,Anderlecht
12/09/21,FDA,Anderlecht,7-2,Mechelen
19/09/21,FDA,Standard Liège,0-1,Anderlecht
23/09/21,FDA,Anderlecht,1-1,Gent
26/09/21,FDA,KV Oostende,2-2,Anderlecht
04/10/19,FDA,Sporting Charleroi,1-2,Anderlecht
20/10/19,FDA,Anderlecht,4-1,Sint-Truiden
25/10/19,FDA,AS Eupen,0-0,Anderlecht
31/10/19,FDA,Anderlecht,3-3,Gent
03/11/19,FDA,Anderlecht,2-1,Cercle Brugge
08/11/19,FDA,Zulte Waregem,1-2,Anderlecht
24/11/19,FDA,Anderlecht,0-0,Kortrijk
01/12/19,FDA,KV Oostende,3-2,Anderlecht
05/12/19,CUP,Excel Mouscron,2-3,Anderlecht
08/12/19,FDA,Anderlecht,0-0,Sporting Charleroi
15/12/19,FDA,Standard Liège,1-1,Anderlecht
19/12/19,CUP,Anderlecht,0-2,Club Brugge
22/12/19,FDA,Anderlecht,2-0,Genk
27/12/19,FDA,Antwerp,0-0,Anderlecht
11/01/20,CLF,Lugano,1-2,Anderlecht
11/01/20,CLF,Livingston,1-1,Anderlecht
19/01/20,FDA,Anderlecht,1-2,Club Brugge
26/01/20,FDA,Cercle Brugge,1-2,Anderlecht
02/02/20,FDA,Anderlecht,1-0,Excel Mouscron
07/02/20,FDA,Gent,1-1,Anderlecht
15/02/20,FDA,Mechelen,2-0,Anderlecht
23/02/20,FDA,Anderlecht,6-1,AS Eupen
29/02/20,FDA,SK Beveren,0-3,Anderlecht
07/03/20,FDA,Anderlecht,7-0,Zulte Waregem
15/03/20,FDA,Sint-Truiden,CANC,Anderlecht
04/07/20,CLF,Anderlecht,0-1,Sporting Charleroi
11/07/20,CLF,Anderlecht,3-0,Sint-Truiden
18/07/20,CLF,Saint-Etienne,CANC,Anderlecht
25/07/20,CLF,Anderlecht,0-0,Nantes
01/08/20,CLF,Anderlecht,2-1,RWDM
01/08/20,CLF,Lille,2-0,Anderlecht
09/08/20,FDA,Mechelen,2-2,Anderlecht
10/08/20,CLF,Anderlecht,3-0,Lommel
16/08/20,FDA,Anderlecht,3-1,Sint-Truiden
23/08/20,FDA,Anderlecht,1-1,Excel Mouscron
28/08/20,FDA,KV Oostende,2-2,Anderlecht
04/09/20,CLF,Bayer Leverkusen,1-1,Anderlecht
13/09/20,FDA,Anderlecht,2-0,Cercle Brugge
19/09/20,FDA,SK Beveren,2-4,Anderlecht
27/09/20,FDA,Anderlecht,1-1,AS Eupen
04/10/20,FDA,Club Brugge,3-0,Anderlecht
18/10/20,FDA,Anderlecht,2-2,OH Leuven
23/10/20,FDA,Kortrijk,1-3,Anderlecht
01/11/20,FDA,Anderlecht,1-0,Antwerp
08/11/20,FDA,Gent,1-1,Anderlecht
22/11/20,FDA,Beerschot,2-1,Anderlecht
29/11/20,FDA,Anderlecht,0-0,Standard Liège
04/12/20,FDA,Zulte Waregem,2-2,Anderlecht
11/12/20,FDA,Anderlecht,1-0,Genk
15/12/20,FDA,Anderlecht,2-1,KV Oostende
01/11/18,FDA,Anderlecht,1-1,Lokeren
04/11/18,FDA,SK Beveren,1-2,Anderlecht
08/11/18,UEL,Fenerbahce,2-0,Anderlecht
11/11/18,FDA,Anderlecht,2-0,Gent
25/11/18,FDA,Sint-Truiden,4-2,Anderlecht
29/11/18,UEL,Anderlecht,0-0,Spartak Trnava
02/12/18,FDA,Anderlecht,0-1,Genk
09/12/18,FDA,Anderlecht,1-1,Sporting Charleroi
13/12/18,UEL,Dinamo Zagreb,0-0,Anderlecht
16/12/18,FDA,Cercle Brugge,2-1,Anderlecht
22/12/18,FDA,Excel Mouscron,3-1,Anderlecht
27/12/18,FDA,Anderlecht,3-0,SK Beveren
11/01/19,CLF,Hoffenheim,2-3,Anderlecht
13/01/19,CLF,Anderlecht,1-2,Heidenheim
20/01/19,FDA,Gent,1-0,Anderlecht
27/01/19,FDA,Anderlecht,2-1,AS Eupen
03/02/19,FDA,Standard Liège,2-1,Anderlecht
10/02/19,FDA,Anderlecht,0-0,Zulte Waregem
17/02/19,FDA,Antwerp,0-1,Anderlecht
24/02/19,FDA,Anderlecht,2-2,Club Brugge
03/03/19,FDA,Lokeren,1-2,Anderlecht
10/03/19,FDA,Anderlecht,2-0,Kortrijk
17/03/19,FDA,KV Oostende,0-2,Anderlecht
30/03/19,FDA,Genk,3-0,Anderlecht
04/04/19,FDA,Anderlecht,2-3,Club Brugge
07/04/19,FDA,Anderlecht,1-2,Antwerp
12/04/19,FDA,Standard Liège,5-0,Anderlecht
21/04/19,FDA,Anderlecht,0-0,Gent
28/04/19,FDA,Club Brugge,1-0,Anderlecht
05/05/19,FDA,Anderlecht,2-1,Standard Liège
12/05/19,FDA,Antwerp,1-1,Anderlecht
16/05/19,FDA,Anderlecht,1-1,Genk
19/05/19,FDA,Gent,2-1,Anderlecht
22/06/19,CLF,RWDM,0-1,Anderlecht
28/06/19,CLF,Anderlecht,1-2,Oleksandria
29/06/19,CLF,Oudenaarde,0-6,Anderlecht
10/07/19,CLF,Benfica,1-2,Anderlecht
20/07/19,CLF,Hamburg,2-2,Anderlecht
23/07/19,CLF,Anderlecht,1-3,PAOK
28/07/19,FDA,Anderlecht,1-2,KV Oostende
31/07/19,CLF,Anderlecht,1-2,Fortuna Düsseldorf
04/08/19,FDA,Excel Mouscron,0-0,Anderlecht
09/08/19,FDA,Anderlecht,0-0,Mechelen
17/08/19,FDA,Kortrijk,4-2,Anderlecht
23/08/19,FDA,Genk,1-0,Anderlecht
01/09/19,FDA,Anderlecht,1-0,Standard Liège
15/09/19,FDA,Anderlecht,1-2,Antwerp
22/09/19,FDA,Club Brugge,2-1,Anderlecht
25/09/19,CUP,Beerschot,E2-3E,Anderlecht
29/09/19,FDA,Anderlecht,0-0,SK Beveren
02/12/17,FDA,Lokeren,1-2,Anderlecht
05/12/17,UCL,Celtic,0-1,Anderlecht
10/12/17,FDA,Anderlecht,1-3,Sporting Charleroi
17/12/17,FDA,Club Brugge,5-0,Anderlecht
22/12/17,FDA,Anderlecht,1-0,AS Eupen
26/12/17,FDA,Anderlecht,1-0,Gent
10/01/18,CLF,Utrecht,4-3,Anderlecht
11/01/18,CLF,Heerenveen,0-0,Anderlecht
21/01/18,FDA,Genk,0-1,Anderlecht
24/01/18,FDA,Anderlecht,2-2,SK Beveren
28/01/18,FDA,Standard Liège,3-3,Anderlecht
04/02/18,FDA,Anderlecht,2-2,Mechelen
10/02/18,FDA,KV Oostende,2-0,Anderlecht
16/02/18,FDA,Sint-Truiden,1-0,Anderlecht
25/02/18,FDA,Anderlecht,5-3,Excel Mouscron
03/03/18,FDA,Zulte Waregem,2-3,Anderlecht
11/03/18,FDA,Anderlecht,2-1,Antwerp
01/04/18,FDA,Anderlecht,0-2,Gent
06/04/18,FDA,Sporting Charleroi,1-2,Anderlecht
15/04/18,FDA,Anderlecht,1-0,Club Brugge
18/04/18,FDA,Standard Liège,2-1,Anderlecht
21/04/18,FDA,Genk,2-1,Anderlecht
29/04/18,FDA,Anderlecht,3-1,Sporting Charleroi
06/05/18,FDA,Club Brugge,1-2,Anderlecht
10/05/18,FDA,Anderlecht,1-3,Standard Liège
13/05/18,FDA,Gent,1-0,Anderlecht
20/05/18,FDA,Anderlecht,1-2,Genk
22/06/18,CLF,RWDM,0-1,Anderlecht
23/06/18,CLF,Heist,1-1,Anderlecht
29/06/18,CLF,PAOK,2-2,Anderlecht
06/07/18,CLF,KSV Roeselare,1-1,Anderlecht
13/07/18,CLF,Ajax,1-3,Anderlecht
20/07/18,CLF,Westerlo,2-2,Anderlecht
21/07/18,CLF,Anderlecht,3-2,Rennes
28/07/18,FDA,Kortrijk,1-4,Anderlecht
05/08/18,FDA,Anderlecht,5-2,KV Oostende
12/08/18,FDA,Sporting Charleroi,1-2,Anderlecht
17/08/18,FDA,Anderlecht,2-0,Excel Mouscron
26/08/18,FDA,Club Brugge,2-1,Anderlecht
02/09/18,FDA,Anderlecht,1-1,Antwerp
15/09/18,FDA,Genk,1-0,Anderlecht
20/09/18,UEL,Spartak Trnava,1-0,Anderlecht
23/09/18,FDA,Anderlecht,2-1,Standard Liège
27/09/18,CUP,Anderlecht,0-3,Union Saint-Gilloise
30/09/18,FDA,Anderlecht,0-0,Sint-Truiden
04/10/18,UEL,Anderlecht,0-2,Dinamo Zagreb
07/10/18,FDA,Zulte Waregem,1-2,Anderlecht
21/10/18,FDA,Anderlecht,4-2,Cercle Brugge
25/10/18,UEL,Anderlecht,2-2,Fenerbahce
28/10/18,FDA,AS Eupen,2-1,Anderlecht
03/02/17,FDA,Lokeren,0-0,Anderlecht
12/02/17,FDA,Anderlecht,4-2,Zulte Waregem
16/02/17,UEL,Anderlecht,2-0,Zenit
19/02/17,FDA,KV Oostende,1-4,Anderlecht
23/02/17,UEL,Zenit,3-1,Anderlecht
26/02/17,FDA,Anderlecht,2-0,Genk
04/03/17,FDA,Mechelen,3-2,Anderlecht
09/03/17,UEL,APOEL,0-1,Anderlecht
12/03/17,FDA,Anderlecht,3-0,SK Beveren
16/03/17,UEL,Anderlecht,1-0,APOEL
31/03/17,FDA,Zulte Waregem,1-2,Anderlecht
09/04/17,FDA,Anderlecht,0-0,Gent
13/04/17,UEL,Anderlecht,1-1,Manchester United
16/04/17,FDA,KV Oostende,0-1,Anderlecht
20/04/17,UEL,Manchester United,E2-1E,Anderlecht
23/04/17,FDA,Anderlecht,2-0,Club Brugge
27/04/17,FDA,Anderlecht,0-1,Sporting Charleroi
30/04/17,FDA,Gent,0-0,Anderlecht
07/05/17,FDA,Anderlecht,2-0,Zulte Waregem
14/05/17,FDA,Club Brugge,1-1,Anderlecht
18/05/17,FDA,Sporting Charleroi,1-3,Anderlecht
21/05/17,FDA,Anderlecht,3-2,KV Oostende
30/06/17,CLF,Oudenaarde,1-3,Anderlecht
07/07/17,CLF,Salzburg,4-1,Anderlecht
15/07/17,CLF,Lierse,0-2,Anderlecht
19/07/17,CLF,Dender,1-3,Anderlecht
22/07/17,SUC,Anderlecht,2-1,Zulte Waregem
28/07/17,FDA,Antwerp,0-0,Anderlecht
06/08/17,FDA,Anderlecht,1-0,KV Oostende
13/08/17,FDA,Sporting Charleroi,2-0,Anderlecht
20/08/17,FDA,Anderlecht,2-3,Sint-Truiden
27/08/17,FDA,Gent,0-0,Anderlecht
08/09/17,FDA,Anderlecht,3-2,Lokeren
12/09/17,UCL,Bayern Munich,3-0,Anderlecht
16/09/17,FDA,Kortrijk,2-2,Anderlecht
20/09/17,CUP,Westerlo,0-1,Anderlecht
23/09/17,FDA,SK Beveren,1-2,Anderlecht
27/09/17,UCL,Anderlecht,0-3,Celtic
01/10/17,FDA,Anderlecht,1-0,Standard Liège
13/10/17,FDA,Mechelen,3-4,Anderlecht
18/10/17,UCL,Anderlecht,0-4,PSG
22/10/17,FDA,Anderlecht,0-1,Genk
25/10/17,FDA,Anderlecht,2-0,Zulte Waregem
28/10/17,FDA,AS Eupen,2-3,Anderlecht
31/10/17,UCL,PSG,5-0,Anderlecht
05/11/17,FDA,Anderlecht,0-0,Club Brugge
18/11/17,FDA,Excel Mouscron,1-2,Anderlecht
22/11/17,UCL,Anderlecht,1-2,Bayern Munich
26/11/17,FDA,Anderlecht,4-0,Kortrijk
29/11/17,CUP,Anderlecht,0-1,Standard Liège
17/04/16,FDA,Anderlecht,1-0,Club Brugge
21/04/16,FDA,Gent,1-1,Anderlecht
24/04/16,FDA,KV Oostende,4-2,Anderlecht
01/05/16,FDA,Anderlecht,2-0,Gent
08/05/16,FDA,Anderlecht,2-1,KV Oostende
15/05/16,FDA,Club Brugge,4-0,Anderlecht
19/05/16,FDA,Genk,5-2,Anderlecht
22/05/16,FDA,Anderlecht,2-0,Zulte Waregem
29/06/16,CLF,Oudenaarde,0-4,Anderlecht
02/07/16,CLF,Bornem,1-6,Anderlecht
06/07/16,CLF,OH Leuven,1-4,Anderlecht
09/07/16,CLF,Red Star,1-1,Anderlecht
16/07/16,CLF,Feyenoord,3-1,Anderlecht
20/07/16,CLF,Anderlecht,3-1,Heerenveen
26/07/16,UCL,Rostov,2-2,Anderlecht
30/07/16,FDA,Excel Mouscron,1-2,Anderlecht
03/08/16,UCL,Anderlecht,0-2,Rostov
07/08/16,FDA,Anderlecht,5-1,Kortrijk
12/08/16,FDA,Sint-Truiden,0-0,Anderlecht
18/08/16,UEL,Slavia Prague,0-3,Anderlecht
21/08/16,FDA,AS Eupen,2-2,Anderlecht
25/08/16,UEL,Anderlecht,3-0,Slavia Prague
28/08/16,FDA,Anderlecht,2-2,Gent
11/09/16,FDA,Anderlecht,3-2,Sporting Charleroi
15/09/16,UEL,Anderlecht,3-1,Qəbələ
18/09/16,FDA,Genk,0-2,Anderlecht
21/09/16,CUP,Anderlecht,1-0,OH Leuven
25/09/16,FDA,Anderlecht,1-2,Westerlo
29/09/16,UEL,Saint-Etienne,1-1,Anderlecht
02/10/16,FDA,Standard Liège,0-1,Anderlecht
16/10/16,FDA,Anderlecht,1-0,Lokeren
20/10/16,UEL,Mainz,1-1,Anderlecht
23/10/16,FDA,Club Brugge,2-1,Anderlecht
26/10/16,FDA,Anderlecht,2-0,Mechelen
30/10/16,FDA,SK Beveren,2-1,Anderlecht
03/11/16,UEL,Anderlecht,6-1,Mainz
06/11/16,FDA,Anderlecht,1-1,KV Oostende
20/11/16,FDA,Zulte Waregem,3-2,Anderlecht
24/11/16,UEL,Qəbələ,1-3,Anderlecht
27/11/16,FDA,Anderlecht,7-0,Excel Mouscron
01/12/16,CUP,Sporting Charleroi,P2-2P,Anderlecht
04/12/16,FDA,Kortrijk,1-3,Anderlecht
08/12/16,UEL,Anderlecht,2-3,Saint-Etienne
11/12/16,FDA,Anderlecht,0-0,Club Brugge
18/12/16,FDA,Anderlecht,4-0,AS Eupen
22/12/16,FDA,Gent,2-3,Anderlecht
26/12/16,FDA,Sporting Charleroi,0-2,Anderlecht
22/01/17,FDA,Anderlecht,3-1,Sint-Truiden
25/01/17,FDA,Westerlo,2-4,Anderlecht
29/01/17,FDA,Anderlecht,0-0,Standard Liège
12/07/15,CLF,Anderlecht,0-0,Istanbul Basaksehir
15/07/15,CLF,Heist,1-4,Anderlecht
19/07/15,CLF,Anderlecht,3-1,Lazio
22/07/15,CLF,Dender,1-3,Anderlecht
26/07/15,FDA,Anderlecht,3-2,SK Beveren
02/08/15,FDA,OH Leuven,0-2,Anderlecht
09/08/15,FDA,Anderlecht,1-1,Gent
16/08/15,FDA,KV Oostende,3-1,Anderlecht
23/08/15,FDA,Anderlecht,1-0,Lokeren
25/08/15,CLF,Anderlecht,1-0,Dinamo Kiev
30/08/15,FDA,Westerlo,0-3,Anderlecht
13/09/15,FDA,Anderlecht,0-0,Genk
17/09/15,UEL,Anderlecht,1-1,Monaco
20/09/15,FDA,Sporting Charleroi,1-1,Anderlecht
23/09/15,CUP,Anderlecht,3-1,Belisia Bilzen
27/09/15,FDA,Anderlecht,1-0,Sint-Truiden
01/10/15,UEL,Qarabag,1-0,Anderlecht
04/10/15,FDA,Anderlecht,1-1,Mechelen
18/10/15,FDA,Zulte Waregem,0-4,Anderlecht
22/10/15,UEL,Anderlecht,2-1,Tottenham Hotspur
25/10/15,FDA,Anderlecht,3-1,Club Brugge
29/10/15,FDA,Kortrijk,1-1,Anderlecht
01/11/15,FDA,Anderlecht,2-0,Excel Mouscron
05/11/15,UEL,Tottenham Hotspur,2-1,Anderlecht
08/11/15,FDA,Standard Liège,1-0,Anderlecht
26/11/15,UEL,Monaco,0-2,Anderlecht
29/11/15,FDA,Anderlecht,3-2,OH Leuven
02/12/15,CUP,Kortrijk,4-2,Anderlecht
06/12/15,FDA,Genk,0-0,Anderlecht
10/12/15,UEL,Anderlecht,2-1,Qarabag
13/12/15,FDA,Anderlecht,1-1,KV Oostende
20/12/15,FDA,Club Brugge,1-4,Anderlecht
23/12/15,FDA,Lokeren,1-1,Anderlecht
27/12/15,FDA,Anderlecht,2-1,Westerlo
08/01/16,CLF,Anderlecht,1-2,Vitesse
17/01/16,FDA,Gent,2-0,Anderlecht
24/01/16,FDA,Anderlecht,2-1,Sporting Charleroi
29/01/16,FDA,Sint-Truiden,1-2,Anderlecht
05/02/16,FDA,Mechelen,2-2,Anderlecht
13/02/16,FDA,Anderlecht,3-0,Zulte Waregem
18/02/16,UEL,Anderlecht,1-0,Olympiakos
21/02/16,FDA,SK Beveren,1-0,Anderlecht
25/02/16,UEL,Olympiakos,E1-2E,Anderlecht
28/02/16,FDA,Anderlecht,3-3,Standard Liège
05/03/16,FDA,Excel Mouscron,2-1,Anderlecht
10/03/16,UEL,Shakhtar Donetsk,3-1,Anderlecht
13/03/16,FDA,Anderlecht,3-0,Kortrijk
