Date,Competition,Home team,Score,Away team
12/07/22,CLF,Gent,2-2,SK Beveren
17/07/22,SUC,Club Brugge,1-0,Gent
22/07/22,FDA,Standard Liège,2-2,Gent
30/07/22,FDA,Gent,1-1,Sint-Truiden
06/08/22,CLF,Lommel,CANC,Gent
07/08/22,FDA,Gent,2-1,Westerlo
12/08/22,FDA,KV Oostende,1-3,Gent
18/08/22,UEL,Gent,0-2,Omonia Nicosia
25/08/22,UEL,Omonia Nicosia,2-0,Gent
28/08/22,FDA,Gent,1-2,Antwerp
01/09/22,FDA,Anderlecht,0-1,Gent
04/09/22,FDA,Sporting Charleroi,2-1,Gent
08/09/22,UEC,Molde,0-0,Gent
11/09/22,FDA,Gent,2-0,Zulte Waregem
15/09/22,UEC,Gent,3-0,Shamrock Rovers
18/09/22,FDA,Genk,1-0,Gent
02/10/22,FDA,Gent,3-4,Cercle Brugge
06/10/22,UEC,Gent,0-1,Djurgården
09/10/22,FDA,AS Eupen,0-4,Gent
13/10/22,UEC,Djurgården,4-2,Gent
16/10/22,FDA,Gent,3-0,Mechelen
19/10/22,FDA,Union Saint-Gilloise,2-0,Gent
23/10/22,FDA,Gent,2-1,RFC Seraing
27/10/22,UEC,Shamrock Rovers,1-1,Gent
30/10/22,FDA,OH Leuven,1-1,Gent
22/05/21,FDA,Mechelen,1-2,Gent
18/06/21,CLF,Dikkelvenne,2-3,Gent
09/07/21,CLF,Utrecht,3-0,Gent
10/07/21,CLF,Sparta Rotterdam,3-3,Gent
14/07/21,CLF,Gent,CANC,Sporting Lisbon
16/07/21,CLF,Benfica,CANC,Gent
22/07/21,UEC,Gent,4-0,Valerenga
25/07/21,FDA,Sint-Truiden,2-1,Gent
29/07/21,UEC,Valerenga,2-0,Gent
01/08/21,FDA,Gent,2-2,Beerschot
04/08/21,CLF,Excel Mouscron,1-0,Gent
05/08/21,UEC,Gent,2-2,Rigas FS
08/08/21,FDA,KV Oostende,1-0,Gent
12/08/21,UEC,Rigas FS,0-1,Gent
15/08/21,FDA,Gent,2-0,Mechelen
19/08/21,UEC,Rakow Czestochowa,1-0,Gent
26/08/21,UEC,Gent,3-0,Rakow Czestochowa
29/08/21,FDA,Gent,6-1,Club Brugge
12/09/21,FDA,Gent,2-3,Sporting Charleroi
16/09/21,UEC,Flora,0-1,Gent
19/09/21,FDA,Kortrijk,1-0,Gent
23/09/21,FDA,Anderlecht,1-1,Gent
26/09/21,FDA,Gent,2-1,Cercle Brugge
30/09/21,UEC,Gent,2-0,Anorthosis
03/10/21,FDA,Antwerp,1-0,Gent
17/10/21,FDA,Gent,2-0,AS Eupen
21/10/21,UEC,Partizan,0-1,Gent
24/10/21,FDA,Genk,0-3,Gent
27/10/21,CUP,Gent,4-0,Belisia Bilzen
31/10/21,FDA,Gent,0-2,Union Saint-Gilloise
04/11/21,UEC,Gent,1-1,Partizan
07/11/21,FDA,RFC Seraing,0-0,Gent
11/11/21,CLF,Gent,1-3,Kortrijk
20/11/21,FDA,Zulte Waregem,1-2,Gent
25/11/21,UEC,Anorthosis,1-0,Gent
28/11/21,FDA,Gent,3-1,Standard Liège
01/12/21,CUP,Lommel,0-2,Gent
04/12/21,FDA,OH Leuven,0-1,Gent
09/12/21,UEC,Gent,1-0,Flora
12/12/21,FDA,Gent,1-0,Genk
15/12/21,FDA,Mechelen,4-3,Gent
18/12/21,FDA,Gent,2-1,Sint-Truiden
22/12/21,CUP,Gent,3-1,Standard Liège
26/12/21,FDA,Union Saint-Gilloise,0-0,Gent
07/01/22,CLF,Gent,0-1,AZ
14/01/22,FDA,Gent,2-2,Kortrijk
22/01/22,FDA,Sporting Charleroi,0-0,Gent
25/01/22,FDA,Gent,1-1,KV Oostende
30/01/22,FDA,Gent,0-1,Antwerp
02/02/22,CUP,Gent,0-1,Club Brugge
30/08/20,FDA,Gent,1-0,Mechelen
03/09/20,CLF,AZ,1-1,Gent
11/09/20,FDA,AS Eupen,2-1,Gent
15/09/20,UCL,Gent,2-1,Rapid Vienna
19/09/20,FDA,Excel Mouscron,0-1,Gent
23/09/20,UCL,Gent,1-2,Dinamo Kiev
26/09/20,FDA,Gent,2-3,OH Leuven
29/09/20,UCL,Dinamo Kiev,3-0,Gent
04/10/20,FDA,Gent,5-1,Beerschot
17/10/20,FDA,Cercle Brugge,5-2,Gent
22/10/20,UEL,Slovan Liberec,1-0,Gent
26/10/20,FDA,Gent,1-2,Genk
29/10/20,UEL,Gent,1-4,Hoffenheim
01/11/20,FDA,SK Beveren,1-4,Gent
05/11/20,UEL,Red Star Belgrade,2-1,Gent
08/11/20,FDA,Gent,1-1,Anderlecht
22/11/20,FDA,Sporting Charleroi,0-1,Gent
26/11/20,UEL,Gent,0-2,Red Star Belgrade
29/11/20,FDA,Gent,0-3,Zulte Waregem
03/12/20,UEL,Gent,1-2,Slovan Liberec
06/12/20,FDA,KV Oostende,2-1,Gent
10/12/20,UEL,Hoffenheim,4-1,Gent
13/12/20,FDA,Gent,2-1,Standard Liège
16/12/20,FDA,Gent,3-0,SK Beveren
20/12/20,FDA,Club Brugge,0-1,Gent
26/12/20,FDA,Kortrijk,1-0,Gent
10/01/21,FDA,Beerschot,1-1,Gent
17/01/21,FDA,Gent,0-1,Antwerp
21/01/21,FDA,Genk,1-1,Gent
24/01/21,FDA,OH Leuven,0-3,Gent
27/01/21,FDA,Gent,1-1,Sint-Truiden
31/01/21,FDA,Anderlecht,0-0,Gent
03/02/21,CUP,Gent,5-0,Heur Tongeren
07/02/21,FDA,Gent,2-2,AS Eupen
11/02/21,CUP,Gent,3-1,Sporting Charleroi
15/02/21,FDA,Gent,4-0,Excel Mouscron
19/02/21,FDA,Mechelen,1-1,Gent
03/03/21,CUP,AS Eupen,1-0,Gent
08/03/21,FDA,Gent,1-0,KV Oostende
15/03/21,FDA,Gent,0-4,Club Brugge
21/03/21,FDA,Gent,1-0,Cercle Brugge
22/03/21,CLF,Gent,0-0,Anderlecht
04/04/21,FDA,Standard Liège,2-1,Gent
10/04/21,FDA,Gent,4-0,Sporting Charleroi
18/04/21,FDA,Zulte Waregem,2-7,Gent
02/05/21,FDA,Gent,2-2,Mechelen
08/05/21,FDA,Standard Liège,2-1,Gent
13/05/21,FDA,Gent,2-1,KV Oostende
16/05/21,FDA,KV Oostende,0-4,Gent
19/05/21,FDA,Gent,2-0,Standard Liège
15/08/19,UEL,Gent,3-0,AEK Larnaca
18/08/19,FDA,Gent,2-0,KV Oostende
22/08/19,UEL,Gent,2-1,Rijeka
29/08/19,UEL,Rijeka,1-1,Gent
01/09/19,FDA,Gent,3-2,Cercle Brugge
15/09/19,FDA,Gent,3-0,Mechelen
19/09/19,UEL,Gent,3-2,Saint-Etienne
22/09/19,FDA,Zulte Waregem,2-2,Gent
25/09/19,CUP,Eendracht Aalst,0-4,Gent
28/09/19,FDA,Gent,2-0,Kortrijk
03/10/19,UEL,Oleksandria,1-1,Gent
06/10/19,FDA,Club Brugge,4-0,Gent
19/10/19,FDA,Gent,2-0,SK Beveren
24/10/19,UEL,Gent,2-2,Wolfsburg
27/10/19,FDA,Sint-Truiden,0-0,Gent
31/10/19,FDA,Anderlecht,3-3,Gent
03/11/19,FDA,Gent,3-1,Standard Liège
07/11/19,UEL,Wolfsburg,1-3,Gent
10/11/19,FDA,Genk,0-2,Gent
21/11/19,FDA,Antwerp,3-2,Gent
24/11/19,FDA,Gent,1-1,Antwerp
28/11/19,UEL,Saint-Etienne,0-0,Gent
01/12/19,FDA,Kortrijk,0-2,Gent
04/12/19,CUP,Sporting Charleroi,1-0,Gent
07/12/19,FDA,Gent,2-0,Zulte Waregem
12/12/19,UEL,Gent,2-1,Oleksandria
15/12/19,FDA,KV Oostende,2-1,Gent
22/12/19,FDA,Gent,1-1,Club Brugge
26/12/19,FDA,Standard Liège,0-1,Gent
10/01/20,CLF,Ingolstadt,2-3,Gent
18/01/20,FDA,Gent,3-1,Excel Mouscron
25/01/20,FDA,Gent,4-1,Genk
01/02/20,FDA,Mechelen,0-3,Gent
07/02/20,FDA,Gent,1-1,Anderlecht
14/02/20,FDA,AS Eupen,2-3,Gent
20/02/20,UEL,Roma,1-0,Gent
23/02/20,FDA,Gent,4-1,Sint-Truiden
27/02/20,UEL,Gent,1-1,Roma
01/03/20,FDA,Cercle Brugge,1-0,Gent
07/03/20,FDA,Gent,1-4,Sporting Charleroi
15/03/20,FDA,SK Beveren,CANC,Gent
18/07/20,CLF,Club Brugge,2-3,Gent
21/07/20,CLF,Lens,1-1,Gent
22/07/20,CLF,Gent,2-3,Lyon
28/07/20,CLF,Gent,3-0,Metz
01/08/20,CLF,Zulte Waregem,2-1,Gent
05/08/20,CLF,Gent,2-1,RFC Seraing
09/08/20,FDA,Sint-Truiden,2-1,Gent
15/08/20,FDA,Gent,1-2,Kortrijk
22/08/20,FDA,Antwerp,1-0,Gent
30/10/18,FDA,Excel Mouscron,3-1,Gent
03/11/18,FDA,Gent,3-1,Kortrijk
11/11/18,FDA,Anderlecht,2-0,Gent
25/11/18,FDA,Gent,0-0,Antwerp
30/11/18,FDA,Lokeren,2-2,Gent
04/12/18,CUP,Gent,3-0,Beerschot
09/12/18,FDA,Gent,2-0,AS Eupen
14/12/18,FDA,Sporting Charleroi,2-0,Gent
18/12/18,CUP,Sint-Truiden,1-3,Gent
21/12/18,FDA,Gent,4-1,Cercle Brugge
26/12/18,FDA,Genk,3-1,Gent
06/01/19,CLF,Dikkelvenne,3-1,Gent
