Date,Competition,Home team,Score,Away team
09/11/19,FDA,Cercle Brugge,2-1,Sint-Truiden
02/09/17,CPL,Cercle Brugge,2-0,Lierse
10/09/17,CPL,Cercle Brugge,0-1,Beerschot
17/09/17,CPL,KSV Roeselare,2-1,Cercle Brugge
20/09/17,CUP,Cercle Brugge,0-1,Genk
23/09/17,CPL,Cercle Brugge,4-0,Tubize
29/09/17,CPL,Union Saint-Gilloise,1-2,Cercle Brugge
03/10/17,CPL,Cercle Brugge,0-3,OH Leuven
07/10/17,CPL,Beerschot,0-3,Cercle Brugge
14/10/17,CPL,Cercle Brugge,1-1,KSV Roeselare
21/10/17,CPL,Lierse,3-2,Cercle Brugge
29/10/17,CPL,Tubize,1-1,Cercle Brugge
05/11/17,CPL,Cercle Brugge,3-1,Westerlo
12/11/17,CPL,Cercle Brugge,4-0,Beerschot
17/11/17,CPL,Lierse,1-0,Cercle Brugge
24/11/17,CPL,Tubize,1-1,Cercle Brugge
02/12/17,CPL,Cercle Brugge,2-2,Union Saint-Gilloise
08/12/17,CPL,KSV Roeselare,0-3,Cercle Brugge
16/12/17,CPL,Westerlo,2-3,Cercle Brugge
30/12/17,CLF,Elche,1-2,Cercle Brugge
05/01/18,CPL,Cercle Brugge,1-0,OH Leuven
13/01/18,CPL,Beerschot,2-3,Cercle Brugge
19/01/18,CPL,Cercle Brugge,4-1,Lierse
27/01/18,CPL,Cercle Brugge,1-0,KSV Roeselare
02/02/18,CPL,OH Leuven,2-2,Cercle Brugge
10/02/18,CPL,Cercle Brugge,0-0,Tubize
17/02/18,CPL,Union Saint-Gilloise,1-1,Cercle Brugge
25/02/18,CPL,Cercle Brugge,1-1,Westerlo
04/03/18,CPL,Beerschot,1-0,Cercle Brugge
10/03/18,CPL,Cercle Brugge,3-1,Beerschot
27/06/18,CLF,Cercle Brugge,1-2,Mechelen
30/06/18,CLF,Cercle Brugge,0-2,Sporting Charleroi
04/07/18,CLF,Cercle Brugge,0-0,Lokeren
07/07/18,CLF,SK Beveren,1-2,Cercle Brugge
14/07/18,CLF,Cercle Brugge,2-3,Monaco
20/07/18,CLF,Boulogne,2-2,Cercle Brugge
21/07/18,CLF,Reims,2-1,Cercle Brugge
28/07/18,FDA,Sint-Truiden,0-0,Cercle Brugge
04/08/18,FDA,Cercle Brugge,3-2,Lokeren
11/08/18,FDA,Standard Liège,0-0,Cercle Brugge
18/08/18,FDA,Cercle Brugge,3-1,Zulte Waregem
25/08/18,FDA,Antwerp,1-0,Cercle Brugge
02/09/18,FDA,Cercle Brugge,0-3,Gent
15/09/18,FDA,KV Oostende,1-1,Cercle Brugge
23/09/18,FDA,Cercle Brugge,2-5,Genk
26/09/18,CUP,Cercle Brugge,1-2,Beerschot
29/09/18,FDA,Club Brugge,4-0,Cercle Brugge
05/10/18,FDA,Cercle Brugge,2-1,Sporting Charleroi
21/10/18,FDA,Anderlecht,4-2,Cercle Brugge
27/10/18,FDA,Cercle Brugge,1-1,Kortrijk
31/10/18,FDA,AS Eupen,2-0,Cercle Brugge
16/04/16,CPL,White Star Bruxelles,1-0,Cercle Brugge
24/04/16,CPL,Cercle Brugge,1-0,Deinze
30/04/16,CPL,Lommel,0-2,Cercle Brugge
06/07/16,CLF,Cercle Brugge,3-1,Westerlo
09/07/16,CLF,Cercle Brugge,1-1,Gent
30/07/16,CLF,Den Bosch,2-2,Cercle Brugge
31/07/16,CLF,Gullegem,1-0,Cercle Brugge
07/08/16,CPL,Cercle Brugge,1-1,Antwerp
14/08/16,CPL,Lierse,2-0,Cercle Brugge
21/08/16,CPL,Cercle Brugge,4-1,Tubize
26/08/16,CUP,Beerschot,1-2,Cercle Brugge
03/09/16,CPL,Lommel,1-1,Cercle Brugge
10/09/16,CPL,Cercle Brugge,2-1,Union Saint-Gilloise
18/09/16,CPL,KSV Roeselare,2-1,Cercle Brugge
21/09/16,CUP,Lokeren,3-2,Cercle Brugge
25/09/16,CPL,Cercle Brugge,2-4,OH Leuven
01/10/16,CPL,Antwerp,2-1,Cercle Brugge
06/10/16,CPL,Cercle Brugge,0-0,Lierse
09/10/16,CPL,Union Saint-Gilloise,3-2,Cercle Brugge
14/10/16,CPL,Cercle Brugge,3-1,Lommel
22/10/16,CPL,OH Leuven,2-0,Cercle Brugge
28/10/16,CPL,Cercle Brugge,0-3,KSV Roeselare
06/11/16,CPL,Tubize,4-1,Cercle Brugge
13/11/16,CPL,Antwerp,0-0,Cercle Brugge
20/11/16,CPL,Cercle Brugge,1-0,Lommel
27/11/16,CPL,OH Leuven,1-0,Cercle Brugge
03/12/16,CPL,Union Saint-Gilloise,1-2,Cercle Brugge
10/12/16,CPL,Cercle Brugge,0-1,Lierse
17/12/16,CPL,KSV Roeselare,3-1,Cercle Brugge
07/01/17,CPL,Cercle Brugge,2-1,Tubize
15/01/17,CPL,Cercle Brugge,0-1,Antwerp
21/01/17,CPL,Lierse,1-1,Cercle Brugge
28/01/17,CPL,Cercle Brugge,2-2,KSV Roeselare
03/02/17,CPL,Lommel,0-1,Cercle Brugge
10/02/17,CPL,Cercle Brugge,0-1,Union Saint-Gilloise
18/02/17,CPL,Cercle Brugge,1-0,OH Leuven
26/02/17,CPL,Tubize,1-3,Cercle Brugge
26/03/17,CPL,Cercle Brugge,0-5,Lommel
31/03/17,CPL,Tubize,2-2,Cercle Brugge
07/04/17,CPL,OH Leuven,1-0,Cercle Brugge
14/04/17,CPL,Cercle Brugge,0-0,OH Leuven
21/04/17,CPL,Lommel,0-1,Cercle Brugge
28/04/17,CPL,Cercle Brugge,1-1,Tubize
05/07/17,CLF,Oudenaarde,0-3,Cercle Brugge
12/07/17,CLF,Cercle Brugge,2-1,Lokeren
22/07/17,CLF,Cercle Brugge,1-1,Reading
06/08/17,CPL,Westerlo,1-2,Cercle Brugge
11/08/17,CPL,Cercle Brugge,2-0,Union Saint-Gilloise
19/08/17,CPL,OH Leuven,7-1,Cercle Brugge
24/08/17,CUP,Cercle Brugge,E3-1E,Temse
08/02/15,FDA,Cercle Brugge,0-2,Anderlecht
11/02/15,CUP,Cercle Brugge,2-3,Club Brugge
14/02/15,FDA,Lierse,2-1,Cercle Brugge
21/02/15,FDA,Cercle Brugge,2-2,Zulte Waregem
27/02/15,FDA,Standard Liège,1-0,Cercle Brugge
07/03/15,FDA,Kortrijk,1-0,Cercle Brugge
15/03/15,FDA,Cercle Brugge,2-3,Mechelen
04/04/15,FDA,Cercle Brugge,2-3,Lierse
10/04/15,FDA,Lierse,0-1,Cercle Brugge
17/04/15,FDA,Cercle Brugge,0-2,Lierse
26/04/15,FDA,Lierse,3-1,Cercle Brugge
01/05/15,FDA,Cercle Brugge,CANC,Lierse
05/07/15,CLF,Damme,0-3,Cercle Brugge
15/07/15,CLF,Cercle Brugge,0-0,Kortrijk
18/07/15,CLF,RW Walhain,1-2,Cercle Brugge
29/07/15,CLF,Eendracht Aalst,1-7,Cercle Brugge
01/08/15,CLF,Sparta Rotterdam,1-0,Cercle Brugge
08/08/15,CPL,Cercle Brugge,1-1,Dessel Sport
16/08/15,CUP,Cercle Brugge,2-0,Wallonne Ciney
22/08/15,CUP,Cercle Brugge,2-0,Liège
06/09/15,CPL,RFC Seraing,0-3,Cercle Brugge
09/09/15,CPL,Lierse,2-3,Cercle Brugge
12/09/15,CPL,Cercle Brugge,3-3,Geel
19/09/15,CPL,Patro Eisden,0-1,Cercle Brugge
22/09/15,CUP,Westerlo,3-2,Cercle Brugge
27/09/15,CPL,Cercle Brugge,2-0,Heist
04/10/15,CPL,KSV Roeselare,1-1,Cercle Brugge
07/10/15,CPL,Cercle Brugge,1-0,Coxyde
11/10/15,CPL,Cercle Brugge,4-0,AS Eupen
18/10/15,CPL,Union Saint-Gilloise,2-1,Cercle Brugge
25/10/15,CPL,Excelsior Virton,2-1,Cercle Brugge
31/10/15,CPL,Cercle Brugge,1-3,Tubize
07/11/15,CPL,Antwerp,0-1,Cercle Brugge
14/11/15,CPL,Cercle Brugge,1-1,White Star Bruxelles
22/11/15,CPL,Deinze,1-4,Cercle Brugge
29/11/15,CPL,Cercle Brugge,0-0,Lommel
05/12/15,CPL,Dessel Sport,0-3,Cercle Brugge
13/12/15,CPL,Cercle Brugge,2-2,Lierse
11/01/16,CLF,Ermis,3-5,Cercle Brugge
17/01/16,CPL,Cercle Brugge,4-0,RFC Seraing
23/01/16,CPL,Geel,3-3,Cercle Brugge
29/01/16,CPL,Cercle Brugge,1-1,Patro Eisden
06/02/16,CPL,Heist,0-2,Cercle Brugge
14/02/16,CPL,Cercle Brugge,2-1,KSV Roeselare
21/02/16,CPL,Coxyde,2-2,Cercle Brugge
06/03/16,CPL,AS Eupen,2-1,Cercle Brugge
11/03/16,CPL,Cercle Brugge,1-1,Union Saint-Gilloise
19/03/16,CPL,Cercle Brugge,2-2,Excelsior Virton
03/04/16,CPL,Tubize,2-0,Cercle Brugge
10/04/16,CPL,Cercle Brugge,2-2,Antwerp
15/02/14,FDA,Zulte Waregem,2-1,Cercle Brugge
22/02/14,FDA,Cercle Brugge,3-2,Mechelen
01/03/14,FDA,Kortrijk,4-0,Cercle Brugge
08/03/14,FDA,Cercle Brugge,1-4,Gent
16/03/14,FDA,Club Brugge,2-0,Cercle Brugge
29/03/14,FDA,Kortrijk,4-0,Cercle Brugge
05/04/14,FDA,Cercle Brugge,0-1,Mechelen
12/04/14,FDA,Cercle Brugge,2-4,Sporting Charleroi
19/04/14,FDA,Sporting Charleroi,2-0,Cercle Brugge
26/04/14,FDA,Cercle Brugge,0-4,Kortrijk
03/05/14,FDA,Mechelen,2-0,Cercle Brugge
25/06/14,CLF,Oudenburg,0-10,Cercle Brugge
28/06/14,CLF,Deinze,3-4,Cercle Brugge
03/07/14,CLF,SDC Putten,0-6,Cercle Brugge
04/07/14,CLF,Vitesse,1-1,Cercle Brugge
11/07/14,CLF,Cercle Brugge,0-0,Mechelen
12/07/14,CLF,Cercle Brugge,3-0,KSV Roeselare
16/07/14,CLF,Cercle Brugge,0-1,Westerlo
17/07/14,CLF,Cercle Brugge,0-2,Eendracht Aalst
20/07/14,CLF,Cercle Brugge,1-1,Al Shabab
26/07/14,FDA,Cercle Brugge,0-0,Gent
02/08/14,FDA,Genk,1-1,Cercle Brugge
09/08/14,FDA,Cercle Brugge,0-1,KV Oostende
15/08/14,FDA,Club Brugge,1-1,Cercle Brugge
24/08/14,FDA,Cercle Brugge,1-0,Lokeren
30/08/14,FDA,Excel Mouscron,4-0,Cercle Brugge
13/09/14,FDA,Cercle Brugge,1-0,Sporting Charleroi
20/09/14,FDA,Anderlecht,3-2,Cercle Brugge
