Date,Competition,Home team,Score,Away team
18/04/21,FDA,Kortrijk,1-4,Mechelen
22/06/21,CLF,Harelbeke,0-5,Kortrijk
25/06/21,CLF,Westhoek,0-3,Kortrijk
30/06/21,CLF,Sparta Petegem,0-4,Kortrijk
03/07/21,CLF,Club Brugge,0-1,Kortrijk
06/07/21,CLF,Kortrijk,0-1,Valenciennes
10/07/21,CLF,Heerenveen,2-2,Kortrijk
17/07/21,CLF,Kortrijk,1-1,Lille
24/07/21,FDA,Kortrijk,2-0,RFC Seraing
01/08/21,FDA,Antwerp,0-1,Kortrijk
07/08/21,FDA,Kortrijk,1-2,Genk
14/08/21,FDA,Union Saint-Gilloise,2-0,Kortrijk
21/08/21,FDA,Sint-Truiden,0-2,Kortrijk
27/08/21,FDA,Kortrijk,2-2,Mechelen
12/09/21,FDA,OH Leuven,2-1,Kortrijk
19/09/21,FDA,Kortrijk,1-0,Gent
25/09/21,FDA,Zulte Waregem,2-2,Kortrijk
02/10/21,FDA,Kortrijk,2-2,Sporting Charleroi
15/10/21,FDA,Club Brugge,2-0,Kortrijk
23/10/21,FDA,Kortrijk,1-0,KV Oostende
27/10/21,CUP,Knokke,P1-1P,Kortrijk
30/10/21,FDA,Standard Liège,1-1,Kortrijk
06/11/21,FDA,Kortrijk,1-1,Beerschot
11/11/21,CLF,Gent,1-3,Kortrijk
21/11/21,FDA,Anderlecht,1-1,Kortrijk
27/11/21,FDA,AS Eupen,2-2,Kortrijk
01/12/21,CUP,Kortrijk,1-0,KV Oostende
04/12/21,FDA,Kortrijk,0-2,Cercle Brugge
11/12/21,FDA,Kortrijk,2-1,OH Leuven
14/12/21,FDA,KV Oostende,0-2,Kortrijk
17/12/21,FDA,RFC Seraing,0-2,Kortrijk
23/12/21,CUP,Anderlecht,3-0,Kortrijk
11/01/22,CLF,Kortrijk,CANC,Torhout
11/01/22,CLF,Toekomst Menen,CANC,Kortrijk
14/01/22,FDA,Gent,2-2,Kortrijk
15/01/22,CLF,Excel Mouscron,CANC,Kortrijk
22/01/22,FDA,Kortrijk,1-1,AS Eupen
25/01/22,FDA,Sporting Charleroi,1-1,Kortrijk
04/12/19,CUP,Kortrijk,2-1,AS Eupen
07/12/19,FDA,Mechelen,1-1,Kortrijk
13/12/19,FDA,Kortrijk,1-2,Excel Mouscron
18/12/19,CUP,Union Saint-Gilloise,0-1,Kortrijk
21/12/19,FDA,AS Eupen,1-2,Kortrijk
26/12/19,FDA,Kortrijk,1-0,Cercle Brugge
07/01/20,CLF,Gullegem,1-2,Kortrijk
10/01/20,CLF,VVV,1-1,Kortrijk
18/01/20,FDA,Sint-Truiden,2-0,Kortrijk
23/01/20,CUP,Antwerp,1-1,Kortrijk
26/01/20,FDA,Kortrijk,2-2,Club Brugge
31/01/20,FDA,Kortrijk,3-1,Standard Liège
06/02/20,CUP,Kortrijk,0-1,Antwerp
12/02/20,FDA,SK Beveren,1-2,Kortrijk
15/02/20,FDA,KV Oostende,0-3,Kortrijk
21/02/20,FDA,Kortrijk,0-1,Genk
29/02/20,FDA,Zulte Waregem,2-2,Kortrijk
07/03/20,FDA,Kortrijk,0-1,Antwerp
15/03/20,FDA,Sporting Charleroi,CANC,Kortrijk
04/07/20,CLF,Standard Liège,3-2,Kortrijk
10/07/20,CLF,Kortrijk,1-1,Sporting Charleroi
11/07/20,CLF,Kortrijk,0-1,Cercle Brugge
24/07/20,CLF,Kortrijk,CANC,RWDM
25/07/20,CLF,Beerschot,CANC,Kortrijk
31/07/20,CLF,Kortrijk,CANC,Lille
01/08/20,CLF,Kortrijk,0-1,Deinze
09/08/20,FDA,Kortrijk,1-3,SK Beveren
15/08/20,FDA,Gent,1-2,Kortrijk
21/08/20,FDA,Kortrijk,0-0,AS Eupen
29/08/20,FDA,Cercle Brugge,0-1,Kortrijk
13/09/20,FDA,Kortrijk,3-0,Excel Mouscron
20/09/20,FDA,Standard Liège,2-1,Kortrijk
25/09/20,FDA,Kortrijk,1-3,Antwerp
03/10/20,FDA,Sint-Truiden,0-0,Kortrijk
17/10/20,FDA,Mechelen,1-2,Kortrijk
23/10/20,FDA,Kortrijk,1-3,Anderlecht
02/11/20,FDA,Zulte Waregem,1-1,Kortrijk
07/11/20,FDA,Kortrijk,5-5,Beerschot
21/11/20,FDA,Club Brugge,1-0,Kortrijk
29/11/20,FDA,Kortrijk,3-1,KV Oostende
07/12/20,FDA,Sporting Charleroi,0-0,Kortrijk
12/12/20,FDA,Kortrijk,0-3,OH Leuven
16/12/20,FDA,Kortrijk,2-1,Standard Liège
19/12/20,FDA,Genk,2-0,Kortrijk
26/12/20,FDA,Kortrijk,1-0,Gent
09/01/21,FDA,Kortrijk,2-1,Genk
16/01/21,FDA,KV Oostende,2-1,Kortrijk
20/01/21,FDA,Kortrijk,0-2,Sint-Truiden
23/01/21,FDA,Kortrijk,1-2,Cercle Brugge
27/01/21,FDA,Beerschot,0-0,Kortrijk
15/12/18,FDA,Kortrijk,0-0,Club Brugge
19/12/18,CUP,Mechelen,3-0,Kortrijk
22/12/18,FDA,Sint-Truiden,0-0,Kortrijk
26/12/18,FDA,Kortrijk,4-2,Zulte Waregem
19/01/19,FDA,Standard Liège,2-1,Kortrijk
27/01/19,FDA,Kortrijk,1-2,Gent
02/02/19,FDA,Kortrijk,2-1,Lokeren
09/02/19,FDA,AS Eupen,0-1,Kortrijk
16/02/19,FDA,Kortrijk,1-2,Sporting Charleroi
23/02/19,FDA,SK Beveren,2-6,Kortrijk
02/03/19,FDA,Kortrijk,2-1,Cercle Brugge
10/03/19,FDA,Anderlecht,2-0,Kortrijk
17/03/19,FDA,Kortrijk,2-0,Antwerp
30/03/19,UEL,Kortrijk,3-1,Excel Mouscron
02/04/19,UEL,SK Beveren,2-3,Kortrijk
05/04/19,UEL,Kortrijk,4-2,Zulte Waregem
13/04/19,UEL,Kortrijk,0-1,Union Saint-Gilloise
20/04/19,UEL,Cercle Brugge,1-2,Kortrijk
27/04/19,UEL,Excel Mouscron,2-3,Kortrijk
04/05/19,UEL,Kortrijk,2-1,SK Beveren
11/05/19,UEL,Zulte Waregem,0-5,Kortrijk
14/05/19,UEL,Union Saint-Gilloise,2-0,Kortrijk
17/05/19,UEL,Kortrijk,4-0,Cercle Brugge
22/05/19,UEL,Kortrijk,1-2,Sporting Charleroi
28/06/19,CLF,Harelbeke,0-3,Kortrijk
29/06/19,CLF,Voorwaarts Zwevezele,1-2,Kortrijk
05/07/19,CLF,Kortrijk,2-0,OH Leuven
06/07/19,CLF,Kortrijk,1-1,Valenciennes
12/07/19,CLF,ADO Den Haag,0-0,Kortrijk
13/07/19,CLF,NAC Breda,2-1,Kortrijk
19/07/19,CLF,KSV Roeselare,4-1,Kortrijk
20/07/19,CLF,Kortrijk,4-0,Excelsior
26/07/19,FDA,Genk,2-1,Kortrijk
03/08/19,FDA,Kortrijk,1-1,Sporting Charleroi
10/08/19,FDA,Cercle Brugge,1-3,Kortrijk
17/08/19,FDA,Kortrijk,4-2,Anderlecht
25/08/19,FDA,Standard Liège,2-1,Kortrijk
31/08/19,FDA,Kortrijk,2-2,KV Oostende
15/09/19,FDA,Excel Mouscron,2-0,Kortrijk
20/09/19,FDA,Kortrijk,2-3,Mechelen
25/09/19,CUP,RFC Seraing,1-3,Kortrijk
28/09/19,FDA,Gent,2-0,Kortrijk
05/10/19,FDA,Kortrijk,4-0,Sint-Truiden
19/10/19,FDA,Kortrijk,2-0,Zulte Waregem
26/10/19,FDA,Antwerp,3-1,Kortrijk
29/10/19,FDA,Kortrijk,1-2,AS Eupen
02/11/19,FDA,Club Brugge,3-0,Kortrijk
09/11/19,FDA,Kortrijk,1-3,SK Beveren
24/11/19,FDA,Anderlecht,0-0,Kortrijk
01/12/19,FDA,Kortrijk,0-2,Gent
12/12/17,CUP,Kortrijk,4-1,Gent
16/12/17,FDA,Kortrijk,2-0,Mechelen
23/12/17,FDA,Genk,2-3,Kortrijk
27/12/17,FDA,Kortrijk,2-1,Standard Liège
20/01/18,FDA,KV Oostende,2-1,Kortrijk
23/01/18,FDA,Excel Mouscron,0-3,Kortrijk
27/01/18,FDA,Kortrijk,0-0,AS Eupen
30/01/18,CUP,Kortrijk,3-2,Genk
03/02/18,FDA,Sint-Truiden,0-2,Kortrijk
06/02/18,CUP,Genk,1-0,Kortrijk
10/02/18,FDA,Kortrijk,4-0,Antwerp
17/02/18,FDA,Lokeren,0-1,Kortrijk
25/02/18,FDA,Kortrijk,0-1,Zulte Waregem
03/03/18,FDA,Club Brugge,2-1,Kortrijk
11/03/18,FDA,Kortrijk,2-0,Sporting Charleroi
31/03/18,UEL,Kortrijk,4-1,SK Beveren
08/04/18,UEL,Excel Mouscron,2-1,Kortrijk
14/04/18,UEL,Lierse,0-2,Kortrijk
17/04/18,UEL,Kortrijk,2-1,OH Leuven
20/04/18,UEL,Zulte Waregem,3-0,Kortrijk
28/04/18,UEL,Kortrijk,2-1,Lierse
05/05/18,UEL,Kortrijk,1-2,Zulte Waregem
08/05/18,UEL,OH Leuven,0-2,Kortrijk
11/05/18,UEL,Kortrijk,1-1,Excel Mouscron
18/05/18,UEL,SK Beveren,1-3,Kortrijk
26/06/18,CLF,Mandel United,0-2,Kortrijk
12/07/18,CLF,KSV Roeselare,1-1,Kortrijk
19/07/18,CLF,Beerschot,1-1,Kortrijk
