Date,Competition,Home team,Score,Away team
19/09/21,PRL,Sochi,0-1,Dinamo Moscow
26/09/21,PRL,Krasnodar,3-0,Sochi
03/10/21,PRL,Zenit,1-2,Sochi
16/10/21,PRL,Sochi,3-2,Rostov
25/10/21,PRL,Lokomotiv Moscow,2-1,Sochi
31/10/21,PRL,Arsenal Tula,1-2,Sochi
06/11/21,PRL,Sochi,4-1,CSKA Moscow
21/11/21,PRL,Sochi,1-2,Rubin Kazan
27/11/21,PRL,Ural,1-1,Sochi
05/12/21,PRL,Sochi,1-2,Krasnodar
13/12/21,PRL,Sochi,3-0,Spartak Moscow
20/01/22,CLF,Sochi,4-0,Tom Tomsk
25/01/22,CLF,Austria Vienna,0-0,Sochi
29/01/22,CLF,Baltika,0-1,Sochi
02/02/22,CLF,Rubin Kazan,CANC,Sochi
02/02/22,CLF,Sochi,2-1,KAMAZ
10/02/22,CLF,Dinamo Moscow,2-1,Sochi
14/02/22,CLF,Sochi,CANC,Tobol
14/02/22,CLF,Sochi,1-0,Kuban Krasnodar
16/02/22,CLF,Sochi,CANC,Dinamo Minsk
18/02/22,CLF,Sochi,2-1,Kairat
26/02/22,PRL,Sochi,2-0,Arsenal Tula
02/03/22,CUP,Sochi,1-2,CSKA Moscow
07/03/22,PRL,Rostov,0-1,Sochi
13/03/22,PRL,Khimki,0-0,Sochi
20/03/22,PRL,Sochi,2-3,Krylya Sovetov
03/04/22,PRL,Sochi,0-0,Zenit
10/04/22,PRL,Ufa,1-2,Sochi
17/04/22,PRL,Sochi,2-2,Lokomotiv Moscow
23/04/22,PRL,Sochi,3-2,Akhmat Grozny
30/04/22,PRL,Rubin Kazan,0-6,Sochi
07/05/22,PRL,CSKA Moscow,0-1,Sochi
20/02/20,CLF,Sochi,3-1,Astana
01/03/20,PRL,Sochi,1-2,Arsenal Tula
08/03/20,PRL,Sochi,2-0,Ural
11/03/20,PRL,Sochi,5-1,Orenburg
15/03/20,PRL,Sochi,2-0,Krasnodar
13/06/20,CLF,Krasnodar,1-4,Sochi
19/06/20,PRL,Sochi,10-1,Rostov
26/06/20,PRL,Akhmat Grozny,1-1,Sochi
01/07/20,PRL,Sochi,1-1,Dinamo Moscow
04/07/20,PRL,Lokomotiv Moscow,0-0,Sochi
08/07/20,PRL,Zenit,2-1,Sochi
11/07/20,PRL,Sochi,1-0,Spartak Moscow
16/07/20,PRL,Tambov,3-0,Sochi
22/07/20,PRL,Krylya Sovetov,3-0,Sochi
09/08/20,PRL,Spartak Moscow,2-2,Sochi
14/08/20,PRL,Sochi,1-1,Khimki
18/08/20,PRL,Sochi,3-2,Rubin Kazan
22/08/20,PRL,Rotor Volgograd,1-2,Sochi
25/08/20,PRL,Tambov,0-1,Sochi
30/08/20,PRL,Sochi,0-0,Ural
12/09/20,PRL,Akhmat Grozny,0-1,Sochi
16/09/20,CUP,Zvezda Perm,0-1,Sochi
20/09/20,PRL,Arsenal Tula,3-2,Sochi
26/09/20,PRL,Sochi,1-1,Krasnodar
04/10/20,PRL,Sochi,4-2,Rostov
17/10/20,PRL,Zenit,3-1,Sochi
21/10/20,CUP,Orenburg,P1-1P,Sochi
24/10/20,PRL,Dinamo Moscow,3-1,Sochi
31/10/20,PRL,Sochi,2-1,Lokomotiv Moscow
06/11/20,PRL,Sochi,1-1,Ufa
22/11/20,PRL,CSKA Moscow,1-1,Sochi
29/11/20,PRL,Ural,1-0,Sochi
07/12/20,PRL,Sochi,2-0,Akhmat Grozny
12/12/20,PRL,Sochi,1-0,Spartak Moscow
16/12/20,PRL,Sochi,2-0,Dinamo Moscow
24/01/21,CLF,Rubin Kazan,3-2,Sochi
28/01/21,CLF,Sochi,0-1,Cukaricki
11/02/21,CLF,Akhmat Grozny,1-2,Sochi
14/02/21,CLF,Dinamo Moscow,2-4,Sochi
21/02/21,CUP,Krasnodar,1-2,Sochi
27/02/21,PRL,Sochi,4-0,Arsenal Tula
06/03/21,PRL,Rostov,0-0,Sochi
14/03/21,PRL,Lokomotiv Moscow,3-1,Sochi
19/03/21,PRL,Sochi,5-0,Tambov
03/04/21,PRL,Rubin Kazan,1-0,Sochi
07/04/21,CUP,Sochi,1-3,Lokomotiv Moscow
11/04/21,PRL,Sochi,1-2,Zenit
18/04/21,PRL,Sochi,2-1,CSKA Moscow
25/04/21,PRL,Ufa,2-3,Sochi
01/05/21,PRL,Krasnodar,1-3,Sochi
20/02/19,CLF,Sochi,3-0,Sokol Saratov
24/02/19,CLF,Sochi,0-1,Volgar Astrakhan
26/02/19,CLF,Sochi,4-1,Yenisey
03/03/19,FIL,Nizhny Novgorod,0-0,Sochi
10/03/19,FIL,Sochi,1-0,Armavir
16/03/19,FIL,Krasnodar II,0-2,Sochi
24/03/19,FIL,Sochi,2-0,SKA Khabarovsk
30/03/19,FIL,Mordovia Saransk,0-2,Sochi
07/04/19,FIL,Sochi,1-1,Tyumen
13/04/19,FIL,Tambov,0-3,Sochi
20/04/19,FIL,Sochi,2-1,Chertanovo
24/04/19,FIL,Luch Vladivostok,0-1,Sochi
28/04/19,FIL,Sochi,3-1,Tom Tomsk
04/05/19,FIL,Sibir,0-1,Sochi
11/05/19,FIL,Avangard Kursk,2-1,Sochi
19/05/19,FIL,Sochi,0-0,Shinnik
25/05/19,FIL,Spartak Moskva II,1-1,Sochi
19/06/19,CLF,Luch Vladivostok,0-2,Sochi
22/06/19,CLF,Spartak Moscow,7-1,Sochi
29/06/19,CLF,Olimpija,4-3,Sochi
05/07/19,CLF,Sochi,2-1,Rijeka
13/07/19,PRL,Spartak Moscow,1-0,Sochi
21/07/19,PRL,Sochi,0-2,Zenit
27/07/19,PRL,Krasnodar,3-0,Sochi
04/08/19,PRL,Sochi,0-0,Ufa
11/08/19,PRL,CSKA Moscow,0-0,Sochi
16/08/19,PRL,Orenburg,1-1,Sochi
26/08/19,PRL,Ural,3-1,Sochi
31/08/19,PRL,Rubin Kazan,0-3,Sochi
08/09/19,CLF,Zenit,2-1,Sochi
14/09/19,PRL,Sochi,0-1,Lokomotiv Moscow
22/09/19,PRL,Dinamo Moscow,2-3,Sochi
25/09/19,CUP,Shinnik,P0-0P,Sochi
30/09/19,PRL,Sochi,2-0,Akhmat Grozny
05/10/19,PRL,Sochi,0-2,Krylya Sovetov
20/10/19,PRL,Arsenal Tula,1-1,Sochi
26/10/19,PRL,Rostov,2-0,Sochi
02/11/19,PRL,Sochi,1-2,Tambov
10/11/19,PRL,Sochi,2-3,CSKA Moscow
16/11/19,CLF,Sochi,1-1,Dinamo Moscow
24/11/19,PRL,Ufa,1-1,Sochi
08/12/19,PRL,Sochi,1-1,Rubin Kazan
19/01/20,CLF,Chindia Târgovişte,0-0,Sochi
22/01/20,CLF,Sochi,0-0,St. Pölten
29/01/20,CLF,Cracovia,0-0,Sochi
01/02/20,CLF,Spartak Trnava,2-2,Sochi
07/02/20,CLF,Sochi,1-2,Yenisey
07/02/20,CLF,BATE,1-1,Sochi
14/02/20,CLF,Akhmat Grozny,2-2,Sochi
17/02/20,CLF,Dinamo Moscow,1-3,Sochi
18/11/17,FIL,Sochi,3-2,Luch Vladivostok
25/11/17,FIL,Nizhny Novgorod,2-2,Sochi
04/03/18,FIL,Sochi,1-3,Krylya Sovetov
10/03/18,FIL,Tom Tomsk,1-0,Sochi
16/03/18,FIL,Sochi,2-1,Khimki
24/03/18,FIL,Volgar Astrakhan,0-0,Sochi
31/03/18,FIL,Sochi,0-0,Shinnik
07/04/18,FIL,Avangard Kursk,0-0,Sochi
11/04/18,FIL,Tyumen,1-1,Sochi
15/04/18,FIL,Sochi,1-1,Sibir
21/04/18,FIL,Orenburg,4-3,Sochi
28/04/18,FIL,Sochi,1-1,Tambov
02/05/18,FIL,Spartak Moskva II,2-2,Sochi
06/05/18,FIL,Sochi,3-1,Baltika
12/05/18,FIL,Yenisey,2-1,Sochi
21/06/18,CLF,Sochi,1-0,AGMK
24/06/18,CLF,Spartak Moscow,2-0,Sochi
30/06/18,CLF,Sochi,0-0,Armavir
02/07/18,CLF,Sochi,4-0,Shakhtyor Soligorsk
05/07/18,CLF,Nizhny Novgorod,0-1,Sochi
17/07/18,FIL,Sochi,0-1,Spartak Moskva II
22/07/18,FIL,Fakel,1-2,Sochi
29/07/18,FIL,Sochi,3-2,Khimki
04/08/18,FIL,Rotor Volgograd,1-1,Sochi
08/08/18,FIL,Zenit II,1-4,Sochi
12/08/18,FIL,Baltika,2-2,Sochi
18/08/18,FIL,Sochi,0-1,Nizhny Novgorod
22/08/18,CUP,Chernomorets,2-1,Sochi
26/08/18,FIL,Armavir,0-3,Sochi
01/09/18,FIL,Sochi,1-1,Krasnodar II
08/09/18,FIL,SKA Khabarovsk,2-2,Sochi
15/09/18,FIL,Sochi,0-2,Mordovia Saransk
19/09/18,FIL,Tyumen,2-1,Sochi
23/09/18,FIL,Sochi,0-0,Tambov
30/09/18,FIL,Chertanovo,2-6,Sochi
06/10/18,FIL,Sochi,2-2,Luch Vladivostok
13/10/18,FIL,Tom Tomsk,1-0,Sochi
20/10/18,FIL,Sochi,4-1,Sibir
24/10/18,FIL,Sochi,1-0,Avangard Kursk
28/10/18,FIL,Shinnik,1-1,Sochi
04/11/18,FIL,Sochi,0-2,Fakel
10/11/18,FIL,Sochi,2-0,Zenit II
14/11/18,FIL,Sochi,4-2,Rotor Volgograd
18/11/18,FIL,Khimki,0-0,Sochi
24/11/18,FIL,Sochi,4-1,Baltika
25/01/19,CLF,Sochi,1-0,Kuban Krasnodar
01/02/19,CLF,Sochi,1-1,Ararat
07/02/19,CLF,Yenisey,3-3,Sochi
10/02/19,CLF,Sochi,1-0,Željezničar
13/02/19,CLF,Sochi,1-2,Suwon Bluewings
01/10/16,SLB,Sochi,3-1,Dnepr Smolensk
09/10/16,SLB,Strogino,0-0,Sochi
16/10/16,SLB,Sochi,2-1,Solaris Moskva
24/10/16,SLB,Tekstilshchik,0-4,Sochi
30/10/16,SLB,Sochi,2-0,Domodedovo
06/11/16,SLB,Torpedo Vladimir,1-3,Sochi
12/02/17,CLF,Sochi,0-1,Mordovia Saransk
15/02/17,CLF,Tyumen,3-1,Sochi
18/02/17,CLF,Sochi,1-1,SKA Khabarovsk
23/02/17,CLF,Kuban Krasnodar,0-2,Sochi
10/03/17,CLF,Notodden,0-3,Sochi
02/04/17,SLB,Sochi,1-0,Dinamo Moskva II
09/04/17,SLB,Sochi,2-0,Pskov
16/04/17,SLB,Olimp-Dolgoprudny,1-1,Sochi
22/04/17,SLB,Sochi,4-0,Volga Tver
30/04/17,SLB,Spartak Kostroma,1-2,Sochi
07/05/17,SLB,Sochi,1-0,Kolomna
14/05/17,SLB,Dnepr Smolensk,3-2,Sochi
21/05/17,SLB,Sochi,5-0,Strogino
28/05/17,SLB,Solaris Moskva,3-6,Sochi
04/06/17,SLB,Sochi,4-0,Znamya Truda
18/06/17,CLF,Sochi,0-2,Tosno
20/06/17,CLF,Baltika,1-0,Sochi
02/07/17,CLF,Khimki,1-0,Sochi
08/07/17,FIL,Sochi,2-1,Yenisey
16/07/17,FIL,Zenit II,0-1,Sochi
