Date,Competition,Home team,Score,Away team
14/08/21,PRL,Akhmat Grozny,2-1,Dinamo Moscow
21/08/21,PRL,Ural,0-1,Dinamo Moscow
27/08/21,PRL,Dinamo Moscow,1-1,Lokomotiv Moscow
12/09/21,PRL,Dinamo Moscow,1-2,Nizhny Novgorod
19/09/21,PRL,Sochi,0-1,Dinamo Moscow
22/09/21,CUP,Dinamo Stavropol,0-6,Dinamo Moscow
26/09/21,PRL,Dinamo Moscow,2-0,Rubin Kazan
02/10/21,PRL,Dinamo Moscow,0-1,Krylya Sovetov
16/10/21,PRL,Spartak Moscow,2-2,Dinamo Moscow
22/10/21,PRL,Dinamo Moscow,4-1,Khimki
26/10/21,CUP,Orenburg,0-3,Dinamo Moscow
29/10/21,PRL,Zenit,4-1,Dinamo Moscow
06/11/21,PRL,Dinamo Moscow,1-0,Krasnodar
21/11/21,PRL,Dinamo Moscow,5-1,Arsenal Tula
28/11/21,PRL,Rubin Kazan,2-3,Dinamo Moscow
05/12/21,PRL,Dinamo Moscow,2-0,Ufa
12/12/21,PRL,Dinamo Moscow,1-1,Zenit
28/01/22,CLF,CSKA Sofia,3-1,Dinamo Moscow
01/02/22,CLF,Ružomberok,2-1,Dinamo Moscow
02/02/22,CLF,Dinamo Moscow,2-1,Partizan
10/02/22,CLF,Dinamo Moscow,0-1,Dinamo Tbilisi
10/02/22,CLF,Dinamo Moscow,2-1,Sochi
13/02/22,CLF,Rigas FS,1-1,Dinamo Moscow
15/02/22,CLF,Vendsyssel,2-2,Dinamo Moscow
17/02/22,CLF,Alaniya Vladikavkaz,2-2,Dinamo Moscow
17/02/22,CLF,Dinamo Moscow,CANC,FCI Levadia
17/02/22,CLF,Rubin Kazan,2-2,Dinamo Moscow
26/02/22,PRL,Khimki,0-3,Dinamo Moscow
01/03/22,CUP,Dinamo Moscow,3-0,Nizhny Novgorod
06/03/22,PRL,Dinamo Moscow,0-2,Spartak Moscow
12/03/22,PRL,Arsenal Tula,1-4,Dinamo Moscow
20/03/22,PRL,Dinamo Moscow,1-1,Rostov
03/04/22,PRL,Krasnodar,0-1,Dinamo Moscow
09/04/22,PRL,Nizhny Novgorod,0-1,Dinamo Moscow
15/04/22,PRL,Dinamo Moscow,2-0,Akhmat Grozny
19/04/22,CUP,Baltika,P1-1P,Dinamo Moscow
24/04/22,PRL,CSKA Moscow,1-0,Dinamo Moscow
30/04/22,PRL,Dinamo Moscow,2-3,Ural
06/05/22,PRL,Krylya Sovetov,5-2,Dinamo Moscow
