Date,Competition,Home team,Score,Away team
30/01/21,CLF,Pakhtakor,1-2,Spartak Moscow
06/02/21,CLF,Spartak Moscow,2-1,Shakhtyor Soligorsk
07/02/21,CLF,Spartak Moscow,4-0,Riga
20/02/21,CUP,Dinamo Moscow,2-0,Spartak Moscow
28/02/21,PRL,Spartak Moscow,0-2,Rubin Kazan
07/03/21,PRL,Spartak Moscow,6-1,Krasnodar
13/03/21,PRL,Dinamo Moscow,1-2,Spartak Moscow
18/03/21,PRL,Spartak Moscow,5-1,Ural
04/04/21,PRL,Rostov,2-3,Spartak Moscow
11/04/21,PRL,Lokomotiv Moscow,2-0,Spartak Moscow
18/04/21,PRL,Spartak Moscow,0-3,Ufa
25/04/21,PRL,Spartak Moscow,1-0,CSKA Moscow
03/05/21,PRL,Arsenal Tula,1-2,Spartak Moscow
10/05/21,PRL,Spartak Moscow,2-1,Khimki
16/05/21,PRL,Akhmat Grozny,2-2,Spartak Moscow
29/06/21,CLF,Spartak Moscow,1-2,Neftchi Baku
02/07/21,CLF,Spartak Moscow,2-2,Bravo
05/07/21,CLF,Spartak Moscow,4-2,Šibenik
11/07/21,CLF,Spartak Moscow,4-0,Sochi
14/07/21,CLF,Rubin Kazan,0-4,Spartak Moscow
18/07/21,CLF,Spartak Moscow,5-1,Khimki
24/07/21,PRL,Rubin Kazan,1-0,Spartak Moscow
30/03/19,PRL,Akhmat Grozny,1-3,Spartak Moscow
06/04/19,PRL,Spartak Moscow,0-2,CSKA Moscow
14/04/19,PRL,Rostov,2-1,Spartak Moscow
21/04/19,PRL,Spartak Moscow,2-0,Yenisey
25/04/19,PRL,Arsenal Tula,3-0,Spartak Moscow
29/04/19,PRL,Spartak Moscow,1-1,Rubin Kazan
04/05/19,PRL,Ural,0-1,Spartak Moscow
12/05/19,PRL,Spartak Moscow,1-0,Ufa
18/05/19,PRL,Krylya Sovetov,1-2,Spartak Moscow
26/05/19,PRL,Orenburg,2-0,Spartak Moscow
22/06/19,CLF,Spartak Moscow,7-1,Sochi
26/06/19,CLF,Rostov,2-0,Spartak Moscow
30/06/19,CLF,Spartak Moscow,3-1,CSKA Moscow
04/07/19,CLF,Spartak Moscow,1-2,Krasnodar
13/07/19,PRL,Spartak Moscow,1-0,Sochi
20/07/19,PRL,Rostov,2-2,Spartak Moscow
27/07/19,PRL,Tambov,2-0,Spartak Moscow
03/08/19,PRL,Spartak Moscow,0-0,Dinamo Moscow
