Date,Competition,Home team,Score,Away team
23/04/23,PRL,Nizhny Novgorod,2-1,Krylya Sovetov
30/04/23,PRL,Orenburg,1-0,Nizhny Novgorod
07/05/23,PRL,Nizhny Novgorod,0-0,Ural
14/05/23,PRL,Fakel,1-0,Nizhny Novgorod
17/04/21,FIL,Nizhny Novgorod,2-0,Chayka
24/04/21,FIL,Orenburg,2-1,Nizhny Novgorod
28/04/21,FIL,Nizhny Novgorod,1-2,Yenisey
02/05/21,FIL,Nizhny Novgorod,4-0,Spartak Moskva II
08/05/21,FIL,Chertanovo,1-3,Nizhny Novgorod
15/05/21,FIL,Tom Tomsk,1-1,Nizhny Novgorod
24/06/21,CLF,Rubin Kazan,2-1,Nizhny Novgorod
02/07/21,CLF,Nizhny Novgorod,0-3,Rubin Kazan
19/07/21,CLF,CSKA Moscow,2-1,Nizhny Novgorod
26/07/21,PRL,Nizhny Novgorod,1-0,Sochi
01/08/21,PRL,Ural,1-1,Nizhny Novgorod
07/08/21,PRL,Spartak Moscow,1-2,Nizhny Novgorod
14/08/21,PRL,Nizhny Novgorod,1-2,Ufa
22/08/21,PRL,Nizhny Novgorod,1-2,Rostov
27/08/21,PRL,Khimki,1-1,Nizhny Novgorod
12/09/21,PRL,Dinamo Moscow,1-2,Nizhny Novgorod
19/09/21,PRL,Nizhny Novgorod,2-3,Arsenal Tula
22/09/21,CUP,Dinamo Barnaul,0-1,Nizhny Novgorod
27/09/21,PRL,Nizhny Novgorod,0-2,CSKA Moscow
02/10/21,PRL,Rubin Kazan,0-1,Nizhny Novgorod
10/10/21,CLF,CSKA Moscow,1-1,Nizhny Novgorod
17/10/21,PRL,Krylya Sovetov,2-0,Nizhny Novgorod
23/10/21,PRL,Nizhny Novgorod,1-4,Krasnodar
27/10/21,CUP,Fakel,0-1,Nizhny Novgorod
30/10/21,PRL,Nizhny Novgorod,1-2,Lokomotiv Moscow
07/11/21,PRL,Akhmat Grozny,3-1,Nizhny Novgorod
19/11/21,PRL,Zenit,5-1,Nizhny Novgorod
28/11/21,PRL,Nizhny Novgorod,0-0,Krylya Sovetov
05/12/21,PRL,Nizhny Novgorod,2-1,Rubin Kazan
12/12/21,PRL,Krasnodar,0-0,Nizhny Novgorod
23/01/22,CLF,Fakel,0-0,Nizhny Novgorod
23/01/22,CLF,Nizhny Novgorod,2-0,Vojvodina
30/01/22,CLF,Nizhny Novgorod,1-1,Decic
06/02/22,CLF,Nizhny Novgorod,CANC,Krylya Sovetov
09/02/22,CLF,FCI Levadia,0-2,Nizhny Novgorod
11/02/22,CLF,Nizhny Novgorod,1-2,KAMAZ
13/02/22,CLF,Nizhny Novgorod,CANC,Tobol
13/02/22,CLF,Nizhny Novgorod,1-1,Dinamo Batumi
16/02/22,CLF,Baltika,2-1,Nizhny Novgorod
26/02/22,PRL,Nizhny Novgorod,1-0,Ural
01/03/22,CUP,Dinamo Moscow,3-0,Nizhny Novgorod
05/03/22,PRL,CSKA Moscow,1-0,Nizhny Novgorod
12/03/22,PRL,Ufa,0-0,Nizhny Novgorod
19/03/22,PRL,Nizhny Novgorod,1-1,Spartak Moscow
26/03/22,CLF,CSKA Moscow,2-0,Nizhny Novgorod
02/04/22,PRL,Rostov,1-2,Nizhny Novgorod
09/04/22,PRL,Nizhny Novgorod,0-1,Dinamo Moscow
17/04/22,PRL,Nizhny Novgorod,0-0,Khimki
23/04/22,PRL,Lokomotiv Moscow,2-1,Nizhny Novgorod
02/05/22,PRL,Arsenal Tula,2-2,Nizhny Novgorod
17/07/20,CLF,Nizhny Novgorod,2-1,Murom
19/07/20,CLF,Nizhny Novgorod,0-0,Atlant-Shakhtar
26/07/20,CLF,Nizhny Novgorod,2-0,Murom
01/08/20,FIL,Nizhny Novgorod,1-0,Tom Tomsk
08/08/20,FIL,Nizhny Novgorod,2-0,Irtysh Omsk
12/08/20,FIL,Dinamo Bryansk,1-0,Nizhny Novgorod
16/08/20,FIL,Nizhny Novgorod,0-1,Neftekhimik
22/08/20,FIL,Nizhny Novgorod,1-1,Alaniya Vladikavkaz
26/08/20,CUP,Tom Tomsk,0-1,Nizhny Novgorod
30/08/20,FIL,Nizhny Novgorod,2-1,Tekstilshchik
05/09/20,FIL,Krylya Sovetov,3-0,Nizhny Novgorod
09/09/20,FIL,Nizhny Novgorod,1-0,Volgar Astrakhan
13/09/20,FIL,Fakel,0-1,Nizhny Novgorod
19/09/20,FIL,Nizhny Novgorod,3-0,Shinnik
23/09/20,FIL,Torpedo Moskva,0-2,Nizhny Novgorod
27/09/20,FIL,Nizhny Novgorod,3-0,Akron
30/09/20,CUP,Zenit Irkutsk,P0-0P,Nizhny Novgorod
04/10/20,FIL,Krasnodar II,2-3,Nizhny Novgorod
09/10/20,FIL,Nizhny Novgorod,2-1,Baltika
13/10/20,FIL,Veles,1-3,Nizhny Novgorod
17/10/20,FIL,Nizhny Novgorod,1-0,SKA Khabarovsk
21/10/20,CUP,Nizhny Novgorod,P1-1P,Khimki
24/10/20,FIL,Chayka,1-1,Nizhny Novgorod
28/10/20,FIL,Nizhny Novgorod,0-0,Orenburg
01/11/20,FIL,Yenisey,0-1,Nizhny Novgorod
07/11/20,FIL,Spartak Moskva II,0-4,Nizhny Novgorod
11/11/20,FIL,Nizhny Novgorod,3-2,Chertanovo
15/11/20,FIL,Irtysh Omsk,0-1,Nizhny Novgorod
21/11/20,FIL,Nizhny Novgorod,3-0,Dinamo Bryansk
25/11/20,FIL,Neftekhimik,0-1,Nizhny Novgorod
29/11/20,FIL,Alaniya Vladikavkaz,0-0,Nizhny Novgorod
05/12/20,FIL,Tekstilshchik,1-0,Nizhny Novgorod
28/01/21,CLF,Nizhny Novgorod,2-0,Drita
30/01/21,CLF,Nizhny Novgorod,5-1,Sileks
30/01/21,CLF,Nizhny Novgorod,2-0,Celje
09/02/21,CLF,Rubin Kazan,3-1,Nizhny Novgorod
12/02/21,CLF,Nizhny Novgorod,2-2,Kuban Krasnodar
12/02/21,CLF,Nizhny Novgorod,1-1,Tekstilshchik
19/02/21,CLF,Nizhny Novgorod,2-0,Kairat
20/02/21,CLF,Nizhny Novgorod,3-3,Kyran
27/02/21,FIL,Nizhny Novgorod,0-1,Krylya Sovetov
06/03/21,FIL,Volgar Astrakhan,1-1,Nizhny Novgorod
10/03/21,FIL,Nizhny Novgorod,1-2,Fakel
14/03/21,FIL,Shinnik,1-3,Nizhny Novgorod
20/03/21,FIL,Nizhny Novgorod,4-1,Torpedo Moskva
24/03/21,FIL,Akron,0-0,Nizhny Novgorod
28/03/21,FIL,Nizhny Novgorod,3-0,Krasnodar II
03/04/21,FIL,Baltika,1-2,Nizhny Novgorod
07/04/21,FIL,Nizhny Novgorod,1-0,Veles
11/04/21,FIL,SKA Khabarovsk,0-1,Nizhny Novgorod
13/07/19,FIL,Neftekhimik,1-1,Nizhny Novgorod
19/07/19,FIL,Nizhny Novgorod,1-3,Shinnik
24/07/19,FIL,Spartak Moskva II,2-0,Nizhny Novgorod
28/07/19,FIL,Nizhny Novgorod,2-1,Torpedo Moskva
03/08/19,FIL,Chayka,0-0,Nizhny Novgorod
10/08/19,FIL,Nizhny Novgorod,2-1,Fakel
14/08/19,FIL,Baltika,2-1,Nizhny Novgorod
18/08/19,FIL,Nizhny Novgorod,1-1,SKA Khabarovsk
21/08/19,CUP,Ararat Moskva,0-3,Nizhny Novgorod
25/08/19,FIL,Mordovia Saransk,0-1,Nizhny Novgorod
31/08/19,FIL,Nizhny Novgorod,0-0,Chertanovo
07/09/19,FIL,Nizhny Novgorod,1-0,Armavir
14/09/19,FIL,Luch Vladivostok,0-0,Nizhny Novgorod
21/09/19,FIL,Nizhny Novgorod,1-1,Avangard Kursk
25/09/19,CUP,Nizhny Novgorod,1-0,Krasnodar
29/09/19,FIL,Tekstilshchik,0-2,Nizhny Novgorod
05/10/19,FIL,Nizhny Novgorod,1-3,Yenisey
12/10/19,FIL,Rotor Volgograd,2-1,Nizhny Novgorod
19/10/19,FIL,Nizhny Novgorod,1-0,Khimki
23/10/19,FIL,Krasnodar II,2-2,Nizhny Novgorod
27/10/19,FIL,Nizhny Novgorod,0-1,Neftekhimik
30/10/19,CUP,Nizhny Novgorod,P2-2P,Shinnik
