Date,Competition,Home team,Score,Away team
05/02/21,CLF,Rubin Kazan,2-3,Dinamo Moscow
08/02/21,CLF,Tom Tomsk,3-2,Rubin Kazan
09/02/21,CLF,Rubin Kazan,3-1,Nizhny Novgorod
15/02/21,CLF,Rubin Kazan,0-0,Ural
18/02/21,CLF,Rubin Kazan,3-0,Rotor Volgograd
21/02/21,CLF,Rubin Kazan,1-0,Kairat
28/02/21,PRL,Spartak Moscow,0-2,Rubin Kazan
08/03/21,PRL,Rubin Kazan,2-1,Zenit
14/03/21,PRL,Ufa,0-3,Rubin Kazan
19/03/21,PRL,Rubin Kazan,1-3,Khimki
03/04/21,PRL,Rubin Kazan,1-0,Sochi
10/04/21,PRL,Rostov,0-1,Rubin Kazan
18/04/21,PRL,Ural,0-1,Rubin Kazan
25/04/21,PRL,Rubin Kazan,0-1,Krasnodar
01/05/21,PRL,Rubin Kazan,2-0,Dinamo Moscow
08/05/21,PRL,Arsenal Tula,2-4,Rubin Kazan
09/03/19,PRL,CSKA Moscow,3-0,Rubin Kazan
16/03/19,PRL,Rubin Kazan,0-2,Rostov
30/03/19,PRL,Yenisey,1-1,Rubin Kazan
07/04/19,PRL,Rubin Kazan,0-0,Arsenal Tula
12/04/19,PRL,Krylya Sovetov,1-0,Rubin Kazan
21/04/19,PRL,Ural,2-1,Rubin Kazan
24/04/19,PRL,Rubin Kazan,1-1,Ufa
29/04/19,PRL,Spartak Moscow,1-1,Rubin Kazan
03/05/19,PRL,Rubin Kazan,2-0,Orenburg
10/05/19,PRL,Lokomotiv Moscow,4-0,Rubin Kazan
20/05/19,PRL,Rubin Kazan,0-0,Anzhi
26/05/19,PRL,Krasnodar,1-0,Rubin Kazan
20/06/19,CLF,Rubin Kazan,1-2,Neftekhimik
27/06/19,CLF,Rubin Kazan,4-1,Mordovia Saransk
30/06/19,CLF,Rubin Kazan,0-1,Nizhny Novgorod
03/07/19,CLF,Basel,CANC,Rubin Kazan
05/07/19,CLF,Rubin Kazan,0-0,Tambov
09/07/19,CLF,CSKA Moscow,4-0,Rubin Kazan
15/07/19,PRL,Lokomotiv Moscow,1-1,Rubin Kazan
21/07/19,PRL,Dinamo Moscow,0-1,Rubin Kazan
29/07/19,PRL,Rubin Kazan,1-0,Akhmat Grozny
04/08/19,PRL,Rubin Kazan,0-1,CSKA Moscow
10/08/19,PRL,Krasnodar,1-0,Rubin Kazan
18/08/19,PRL,Rubin Kazan,1-0,Arsenal Tula
25/08/19,PRL,Rostov,2-1,Rubin Kazan
31/08/19,PRL,Rubin Kazan,0-3,Sochi
15/09/19,PRL,Orenburg,2-1,Rubin Kazan
21/09/19,PRL,Zenit,5-0,Rubin Kazan
25/09/19,CUP,Khimki,3-0,Rubin Kazan
29/09/19,PRL,Rubin Kazan,0-0,Ufa
05/10/19,PRL,Rubin Kazan,2-1,Tambov
19/10/19,PRL,Spartak Moscow,0-0,Rubin Kazan
25/10/19,PRL,Rubin Kazan,0-0,Ural
04/11/19,PRL,Krylya Sovetov,0-0,Rubin Kazan
09/11/19,PRL,Rubin Kazan,0-1,Dinamo Moscow
23/11/19,PRL,Rubin Kazan,1-2,Zenit
30/11/19,PRL,Akhmat Grozny,1-1,Rubin Kazan
08/12/19,PRL,Sochi,1-1,Rubin Kazan
21/01/20,CLF,Lechia Gdańsk,0-1,Rubin Kazan
25/01/20,CLF,Rubin Kazan,2-1,Slovan Bratislava
03/02/20,CLF,OB,1-0,Rubin Kazan
06/02/20,CLF,Rubin Kazan,3-0,Vojvodina
09/02/20,CLF,Rubin Kazan,4-1,Spartaks Jūrmala
16/02/20,CLF,Slavia,0-5,Rubin Kazan
19/02/20,CLF,Rubin Kazan,2-3,Kairat
22/02/20,CLF,Rubin Kazan,2-0,Sheriff
01/03/20,PRL,Tambov,0-0,Rubin Kazan
08/03/20,PRL,Rubin Kazan,0-1,Krylya Sovetov
14/03/20,PRL,Arsenal Tula,0-1,Rubin Kazan
08/06/20,CLF,Rubin Kazan,3-1,Krylya Sovetov
25/02/18,CLF,Rubin Kazan,4-1,Rosenborg
02/03/18,PRL,Anzhi,1-1,Rubin Kazan
10/03/18,PRL,Tosno,0-1,Rubin Kazan
17/03/18,PRL,Rubin Kazan,1-2,Spartak Moscow
01/04/18,PRL,Ural,1-1,Rubin Kazan
07/04/18,PRL,Rubin Kazan,3-2,Akhmat Grozny
14/04/18,PRL,Amkar Perm,0-3,Rubin Kazan
21/04/18,PRL,Rubin Kazan,1-1,Rostov
30/04/18,PRL,Dinamo Moscow,0-0,Rubin Kazan
07/05/18,PRL,Rubin Kazan,0-0,Ufa
13/05/18,PRL,Krasnodar,1-1,Rubin Kazan
26/06/18,CLF,Proleter Novi Sad,0-2,Rubin Kazan
30/06/18,CLF,Radnik Surdulica,1-0,Rubin Kazan
10/07/18,CLF,Admira,0-1,Rubin Kazan
14/07/18,CLF,Rubin Kazan,0-1,Hajduk Split
17/07/18,CLF,Rubin Kazan,1-0,Maccabi Petah Tikva
20/07/18,CLF,Rubin Kazan,0-0,Reading
29/07/18,PRL,Rubin Kazan,2-1,Krasnodar
03/08/18,PRL,Dinamo Moscow,1-1,Rubin Kazan
13/08/18,PRL,Rubin Kazan,0-1,Zenit
18/08/18,PRL,Akhmat Grozny,1-1,Rubin Kazan
25/08/18,PRL,Rubin Kazan,1-1,CSKA Moscow
31/08/18,PRL,Rostov,1-1,Rubin Kazan
15/09/18,PRL,Rubin Kazan,1-0,Yenisey
22/09/18,PRL,Arsenal Tula,2-2,Rubin Kazan
26/09/18,CUP,Khimki,E0-1E,Rubin Kazan
01/10/18,PRL,Rubin Kazan,2-1,Krylya Sovetov
06/10/18,PRL,Rubin Kazan,1-0,Ural
20/10/18,PRL,Ufa,0-0,Rubin Kazan
25/10/18,CUP,Rubin Kazan,1-0,Dinamo Moscow
29/10/18,PRL,Rubin Kazan,1-1,Spartak Moscow
05/11/18,PRL,Orenburg,1-0,Rubin Kazan
11/11/18,PRL,Rubin Kazan,0-0,Lokomotiv Moscow
24/11/18,PRL,Anzhi,1-1,Rubin Kazan
30/11/18,PRL,Rubin Kazan,1-1,Dinamo Moscow
05/12/18,CUP,Lokomotiv Moscow,1-0,Rubin Kazan
09/12/18,PRL,Zenit,1-2,Rubin Kazan
13/01/19,CLF,Rubin Kazan,2-0,Diósgyőr
17/01/19,CLF,Rubin Kazan,2-2,Viitorul
27/01/19,CLF,Tromsø,1-0,Rubin Kazan
30/01/19,CLF,Rubin Kazan,2-2,Slovan Bratislava
02/02/19,CLF,Zlín,0-0,Rubin Kazan
05/02/19,CLF,Radnički Niš,0-0,Rubin Kazan
10/02/19,CLF,Olimpija,CANC,Rubin Kazan
13/02/19,CLF,Rubin Kazan,2-1,Shakhtyor Soligorsk
16/02/19,CLF,Rubin Kazan,0-1,Orenburg
19/02/19,CLF,Rubin Kazan,0-1,Tobol
23/02/19,CLF,Rubin Kazan,2-2,Dinamo Moscow
02/03/19,PRL,Rubin Kazan,1-0,Akhmat Grozny
06/03/19,CUP,Rubin Kazan,0-1,Lokomotiv Moscow
13/02/17,CLF,Rubin Kazan,4-2,Spartak Moscow
21/02/17,CLF,Sarpsborg 08,0-0,Rubin Kazan
23/02/17,CLF,Mjøndalen,0-1,Rubin Kazan
24/02/17,CLF,Rubin Kazan,CANC,Start
01/03/17,CUP,Rubin Kazan,1-0,Sibir
06/03/17,PRL,Anzhi,0-1,Rubin Kazan
11/03/17,PRL,Rubin Kazan,0-0,Orenburg
18/03/17,PRL,Ural,1-0,Rubin Kazan
02/04/17,PRL,Rubin Kazan,0-2,Zenit
06/04/17,CUP,Ural,2-1,Rubin Kazan
10/04/17,PRL,Tom Tomsk,2-2,Rubin Kazan
15/04/17,PRL,Rubin Kazan,0-1,Krasnodar
23/04/17,PRL,Krylya Sovetov,0-0,Rubin Kazan
26/04/17,PRL,Rubin Kazan,0-1,Akhmat Grozny
29/04/17,PRL,Lokomotiv Moscow,0-1,Rubin Kazan
07/05/17,PRL,Rubin Kazan,2-1,Ufa
14/05/17,PRL,Rostov,4-2,Rubin Kazan
17/05/17,PRL,Rubin Kazan,0-2,CSKA Moscow
21/05/17,PRL,Amkar Perm,1-2,Rubin Kazan
16/06/17,CLF,Rubin Kazan,CANC,Maribor
20/06/17,CLF,Rubin Kazan,2-0,Celje
28/06/17,CLF,Austria Vienna,1-1,Rubin Kazan
02/07/17,CLF,Rubin Kazan,CANC,Brøndby
02/07/17,CLF,Rubin Kazan,1-1,Utrecht
08/07/17,CLF,Rubin Kazan,0-4,Arminia Bielefeld
16/07/17,PRL,Rubin Kazan,1-2,Krasnodar
22/07/17,PRL,Zenit,2-1,Rubin Kazan
29/07/17,PRL,Rubin Kazan,2-1,Arsenal Tula
06/08/17,PRL,CSKA Moscow,1-2,Rubin Kazan
09/08/17,PRL,Rubin Kazan,1-1,Lokomotiv Moscow
13/08/17,PRL,SKA Khabarovsk,1-1,Rubin Kazan
19/08/17,PRL,Rubin Kazan,6-0,Anzhi
26/08/17,PRL,Rubin Kazan,1-0,Tosno
09/09/17,PRL,Spartak Moscow,1-0,Rubin Kazan
17/09/17,PRL,Rubin Kazan,0-1,Ural
20/09/17,CUP,Orenburg,0-2,Rubin Kazan
25/09/17,PRL,Akhmat Grozny,1-0,Rubin Kazan
30/09/17,PRL,Rubin Kazan,0-1,Amkar Perm
15/10/17,PRL,Rostov,0-1,Rubin Kazan
21/10/17,PRL,Rubin Kazan,0-0,Dinamo Moscow
25/10/17,CUP,Rubin Kazan,1-2,Krylya Sovetov
30/10/17,PRL,Ufa,2-1,Rubin Kazan
05/11/17,PRL,Rubin Kazan,0-0,Zenit
18/11/17,PRL,Arsenal Tula,0-0,Rubin Kazan
26/11/17,PRL,Rubin Kazan,0-1,CSKA Moscow
02/12/17,PRL,Lokomotiv Moscow,1-0,Rubin Kazan
09/12/17,PRL,Rubin Kazan,3-1,SKA Khabarovsk
15/02/18,CLF,Rubin Kazan,0-1,Sarpsborg 08
18/02/18,CLF,Valerenga,0-3,Rubin Kazan
21/02/18,CLF,Rubin Kazan,1-1,Lillestrøm
26/11/15,UEL,Rubin Kazan,2-0,Sion
30/11/15,PRL,Rubin Kazan,2-2,Spartak Moscow
04/12/15,PRL,Rostov,1-0,Rubin Kazan
10/12/15,UEL,Bordeaux,2-2,Rubin Kazan
28/01/16,CLF,Rubin Kazan,0-1,Górnik Łęczna
08/02/16,CLF,Rubin Kazan,2-1,Lovech
11/02/16,CLF,Linense,1-3,Rubin Kazan
14/02/16,CLF,Rubin Kazan,1-1,Amkar Perm
21/02/16,CLF,Sarpsborg 08,0-1,Rubin Kazan
24/02/16,CLF,Brann,0-0,Rubin Kazan
27/02/16,CLF,Rubin Kazan,0-0,Krylya Sovetov
05/03/16,PRL,Rubin Kazan,1-0,Kuban Krasnodar
13/03/16,PRL,Zenit,4-2,Rubin Kazan
20/03/16,PRL,Rubin Kazan,1-1,Mordovia Saransk
03/04/16,PRL,Lokomotiv Moscow,1-0,Rubin Kazan
09/04/16,PRL,Rubin Kazan,4-1,Dinamo Moscow
18/04/16,PRL,Ural,0-1,Rubin Kazan
23/04/16,PRL,Rubin Kazan,0-1,Akhmat Grozny
01/05/16,PRL,Ufa,1-1,Rubin Kazan
07/05/16,PRL,Rubin Kazan,1-1,Krasnodar
11/05/16,PRL,Rubin Kazan,1-2,Anzhi
15/05/16,PRL,Krylya Sovetov,1-1,Rubin Kazan
21/05/16,PRL,Rubin Kazan,0-1,CSKA Moscow
01/07/16,CLF,Rapid Vienna,1-0,Rubin Kazan
10/07/16,CLF,Sparta Prague,0-2,Rubin Kazan
16/07/16,CLF,Vitesse,2-1,Rubin Kazan
20/07/16,CLF,West Ham United,0-3,Rubin Kazan
23/07/16,CLF,Norwich City,2-1,Rubin Kazan
01/08/16,PRL,Rubin Kazan,0-0,Amkar Perm
06/08/16,PRL,Arsenal Tula,1-0,Rubin Kazan
13/08/16,PRL,Rubin Kazan,1-1,Spartak Moscow
19/08/16,PRL,Rubin Kazan,1-2,Anzhi
27/08/16,PRL,Orenburg,1-1,Rubin Kazan
12/09/16,PRL,Rubin Kazan,3-1,Ural
19/09/16,PRL,Zenit,4-1,Rubin Kazan
22/09/16,CUP,Chita,0-1,Rubin Kazan
26/09/16,PRL,Rubin Kazan,2-1,Tom Tomsk
02/10/16,PRL,Krasnodar,1-0,Rubin Kazan
15/10/16,PRL,Rubin Kazan,3-0,Krylya Sovetov
22/10/16,PRL,Akhmat Grozny,3-1,Rubin Kazan
26/10/16,CUP,Rubin Kazan,E1-0E,SKA Khabarovsk
31/10/16,PRL,Rubin Kazan,2-0,Lokomotiv Moscow
05/11/16,PRL,Ufa,2-3,Rubin Kazan
18/11/16,PRL,Rubin Kazan,0-0,Rostov
26/11/16,PRL,CSKA Moscow,0-0,Rubin Kazan
30/11/16,PRL,Rubin Kazan,1-0,Arsenal Tula
05/12/16,PRL,Spartak Moscow,2-1,Rubin Kazan
26/01/17,CLF,CSKA Sofia,2-4,Rubin Kazan
04/02/17,CLF,Rubin Kazan,1-2,Osijek
05/02/17,CLF,Shonan Bellmare,1-2,Rubin Kazan
09/11/14,PRL,Krasnodar,2-0,Rubin Kazan
22/11/14,PRL,Ural,1-3,Rubin Kazan
30/11/14,PRL,Rubin Kazan,1-1,Dinamo Moscow
03/12/14,PRL,Rubin Kazan,0-1,Zenit
08/12/14,PRL,Mordovia Saransk,0-1,Rubin Kazan
09/02/15,CLF,Rubin Kazan,4-2,Sparta Prague
03/03/15,CUP,Lokomotiv Moscow,P0-0P,Rubin Kazan
09/03/15,PRL,Rubin Kazan,1-0,Arsenal Tula
15/03/15,PRL,Rubin Kazan,2-1,Akhmat Grozny
21/03/15,PRL,Rubin Kazan,2-0,Rostov
28/03/15,CLF,1860 München,1-1,Rubin Kazan
04/04/15,PRL,Amkar Perm,0-3,Rubin Kazan
07/04/15,PRL,Rubin Kazan,1-2,Krasnodar
12/04/15,PRL,Zenit,1-1,Rubin Kazan
18/04/15,PRL,Rubin Kazan,2-1,Ural
26/04/15,PRL,Spartak Moscow,1-0,Rubin Kazan
03/05/15,PRL,Torpedo Moskva,2-2,Rubin Kazan
08/05/15,PRL,Rubin Kazan,1-0,Kuban Krasnodar
16/05/15,PRL,Lokomotiv Moscow,3-0,Rubin Kazan
25/05/15,PRL,CSKA Moscow,3-0,Rubin Kazan
30/05/15,PRL,Ufa,1-1,Rubin Kazan
30/06/15,CLF,FCSB,2-1,Rubin Kazan
04/07/15,CLF,Eintracht Braunschweig,3-1,Rubin Kazan
08/07/15,CLF,Rubin Kazan,2-2,Karlsruhe
12/07/15,CLF,RB Leipzig,1-0,Rubin Kazan
18/07/15,PRL,CSKA Moscow,1-0,Rubin Kazan
26/07/15,PRL,Rubin Kazan,0-2,Amkar Perm
30/07/15,UEL,Sturm Graz,2-3,Rubin Kazan
03/08/15,PRL,Spartak Moscow,1-0,Rubin Kazan
06/08/15,UEL,Rubin Kazan,1-1,Sturm Graz
10/08/15,PRL,Rubin Kazan,0-3,Rostov
15/08/15,PRL,Kuban Krasnodar,0-1,Rubin Kazan
20/08/15,UEL,Rabotnički,1-1,Rubin Kazan
24/08/15,PRL,Rubin Kazan,1-3,Zenit
27/08/15,UEL,Rubin Kazan,1-0,Rabotnički
30/08/15,PRL,Mordovia Saransk,2-1,Rubin Kazan
12/09/15,PRL,Rubin Kazan,3-1,Lokomotiv Moscow
17/09/15,UEL,Sion,2-1,Rubin Kazan
21/09/15,PRL,Dinamo Moscow,0-0,Rubin Kazan
24/09/15,CUP,SKA Khabarovsk,2-0,Rubin Kazan
27/09/15,PRL,Rubin Kazan,1-2,Ural
