Date,Competition,Home team,Score,Away team
30/12/17,PRE,Aberdeen,0-0,Hearts
12/01/18,CLF,Vitesse,1-1,Hearts
13/01/18,CLF,Hearts,0-5,Nürnberg
21/01/18,FAC,Hearts,1-0,Hibernian
24/01/18,PRE,Hamilton Academical,0-3,Hearts
27/01/18,PRE,Hearts,1-1,Motherwell
30/01/18,PRE,Celtic,3-1,Hearts
03/02/18,PRE,Hearts,1-0,St. Johnstone
10/02/18,FAC,Hearts,3-0,St. Johnstone
17/02/18,PRE,Ross County,1-1,Hearts
24/02/18,PRE,Rangers,2-0,Hearts
27/02/18,PRE,Hearts,1-1,Kilmarnock
04/03/18,FAC,Motherwell,2-1,Hearts
09/03/18,PRE,Hibernian,2-0,Hearts
17/03/18,PRE,Hearts,3-0,Partick Thistle
01/04/18,PRE,Dundee,1-1,Hearts
07/04/18,PRE,Hearts,2-0,Aberdeen
22/04/18,PRE,Rangers,2-1,Hearts
27/04/18,PRE,Aberdeen,2-0,Hearts
06/05/18,PRE,Hearts,1-3,Celtic
09/05/18,PRE,Hearts,2-1,Hibernian
13/05/18,PRE,Kilmarnock,1-0,Hearts
03/07/18,CLF,Arbroath,1-2,Hearts
07/07/18,CLF,Dumbarton,0-2,Hearts
08/07/18,CLF,Hearts,3-1,Partick Thistle
09/07/16,CLF,Dunfermline Athletic,3-1,Hearts
14/07/16,UEL,Birkirkara,0-0,Hearts
21/07/16,UEL,Hearts,1-2,Birkirkara
07/08/16,PRE,Hearts,1-2,Celtic
10/08/16,LEC,St. Johnstone,3-2,Hearts
13/08/16,PRE,Aberdeen,0-0,Hearts
20/08/16,PRE,Hearts,5-1,Inverness CT
27/08/16,PRE,Partick Thistle,1-2,Hearts
10/09/16,PRE,Hearts,3-1,Hamilton Academical
17/09/16,PRE,St. Johnstone,1-0,Hearts
24/09/16,PRE,Hearts,0-0,Ross County
30/09/16,PRE,Motherwell,1-3,Hearts
15/10/16,PRE,Hearts,2-0,Dundee
26/10/16,PRE,Kilmarnock,2-0,Hearts
29/10/16,PRE,Inverness CT,3-3,Hearts
05/11/16,PRE,Hearts,2-2,St. Johnstone
21/11/16,PRE,Hamilton Academical,3-3,Hearts
26/11/16,PRE,Hearts,3-0,Motherwell
30/11/16,PRE,Hearts,2-0,Rangers
03/12/16,PRE,Ross County,2-2,Hearts
10/12/16,PRE,Rangers,2-0,Hearts
17/12/16,PRE,Hearts,1-1,Partick Thistle
23/12/16,PRE,Dundee,3-2,Hearts
27/12/16,PRE,Hearts,4-0,Kilmarnock
30/12/16,PRE,Hearts,0-1,Aberdeen
22/01/17,FAC,Raith Rovers,1-1,Hearts
25/01/17,FAC,Hearts,E4-2E,Raith Rovers
29/01/17,PRE,Celtic,4-0,Hearts
01/02/17,PRE,Hearts,4-1,Rangers
04/02/17,PRE,Motherwell,0-3,Hearts
12/02/17,FAC,Hearts,0-0,Hibernian
18/02/17,PRE,Hearts,1-1,Inverness CT
22/02/17,FAC,Hibernian,3-1,Hearts
25/02/17,PRE,Partick Thistle,2-0,Hearts
01/03/17,PRE,Hearts,0-1,Ross County
11/03/17,PRE,Hearts,4-0,Hamilton Academical
18/03/17,PRE,Aberdeen,2-0,Hearts
02/04/17,PRE,Hearts,0-5,Celtic
05/04/17,PRE,St. Johnstone,1-0,Hearts
08/04/17,PRE,Hearts,1-0,Dundee
14/04/17,PRE,Kilmarnock,0-0,Hearts
29/04/17,PRE,Hearts,2-2,Partick Thistle
07/05/17,PRE,Hearts,1-2,Aberdeen
13/05/17,PRE,Rangers,2-1,Hearts
17/05/17,PRE,St. Johnstone,1-0,Hearts
21/05/17,PRE,Celtic,2-0,Hearts
01/07/17,CLF,Hearts,1-0,Livingston
05/07/17,CLF,St Patrick's Athletic,1-0,Hearts
08/07/17,CLF,Linfield,1-4,Hearts
14/07/17,CLF,Hearts,1-2,Newcastle United
15/07/15,CLF,Cowdenbeath,1-1,Hearts
18/07/15,CLF,Preston North End,1-0,Hearts
26/07/15,CLF,Hearts,1-3,Everton
30/07/15,LEC,Hearts,4-2,Arbroath
02/08/15,PRE,Hearts,4-3,St. Johnstone
08/08/15,PRE,Dundee,1-2,Hearts
12/08/15,PRE,Hearts,2-0,Motherwell
15/08/15,PRE,Ross County,1-2,Hearts
22/08/15,PRE,Hearts,3-0,Partick Thistle
25/08/15,LEC,Forfar Athletic,E1-2E,Hearts
29/08/15,PRE,Hamilton Academical,3-2,Hearts
11/09/15,PRE,Inverness CT,2-0,Hearts
20/09/15,PRE,Hearts,1-3,Aberdeen
23/09/15,LEC,Kilmarnock,2-3,Hearts
26/09/15,PRE,Celtic,0-0,Hearts
03/10/15,PRE,Hearts,1-1,Kilmarnock
18/10/15,PRE,Dundee United,0-1,Hearts
24/10/15,PRE,Hearts,2-0,Ross County
28/10/15,LEC,Hearts,1-2,Celtic
31/10/15,PRE,Partick Thistle,0-4,Hearts
07/11/15,PRE,Hearts,2-0,Hamilton Academical
21/11/15,PRE,Hearts,1-1,Dundee
28/11/15,PRE,Motherwell,2-2,Hearts
12/12/15,PRE,Aberdeen,1-0,Hearts
19/12/15,PRE,St. Johnstone,0-0,Hearts
27/12/15,PRE,Hearts,2-2,Celtic
30/12/15,PRE,Hearts,3-2,Dundee United
02/01/16,PRE,Kilmarnock,2-2,Hearts
09/01/16,FAC,Hearts,1-0,Aberdeen
16/01/16,PRE,Hearts,6-0,Motherwell
24/01/16,PRE,Hamilton Academical,0-0,Hearts
07/02/16,FAC,Hearts,2-2,Hibernian
10/02/16,PRE,Ross County,0-3,Hearts
16/02/16,FAC,Hibernian,1-0,Hearts
20/02/16,PRE,Dundee United,2-1,Hearts
27/02/16,PRE,Hearts,1-0,Kilmarnock
01/03/16,PRE,Hearts,2-0,Inverness CT
05/03/16,PRE,Hearts,1-0,Partick Thistle
12/03/16,PRE,Dundee,0-1,Hearts
19/03/16,PRE,Hearts,0-3,St. Johnstone
02/04/16,PRE,Celtic,3-1,Hearts
08/04/16,PRE,Hearts,2-1,Aberdeen
12/04/16,PRE,Inverness CT,0-0,Hearts
23/04/16,PRE,Motherwell,1-0,Hearts
30/04/16,PRE,Hearts,1-3,Celtic
07/05/16,PRE,Hearts,1-1,Ross County
12/05/16,PRE,Aberdeen,0-1,Hearts
15/05/16,PRE,Hearts,2-2,St. Johnstone
30/06/16,UEL,Hearts,2-1,FCI Tallinn
06/07/16,UEL,FCI Tallinn,2-4,Hearts
09/07/14,CLF,Hamilton Academical,1-0,Hearts
12/07/14,CLF,East Fife,0-3,Hearts
18/07/14,CLF,Hearts,1-2,Manchester City
22/07/14,CLF,Dundee,3-0,Hearts
26/07/14,CHC,Hearts,3-1,Annan Athletic
10/08/14,CHA,Rangers,1-2,Hearts
17/08/14,CHA,Hearts,2-1,Hibernian
20/08/14,CHC,Livingston,4-1,Hearts
23/08/14,CHA,Raith Rovers,0-4,Hearts
26/08/14,LEC,Stenhousemuir,1-2,Hearts
30/08/14,CHA,Hearts,4-1,Falkirk
13/09/14,CHA,Dumbarton,0-0,Hearts
20/09/14,CHA,Hearts,5-1,Cowdenbeath
24/09/14,LEC,Celtic,3-0,Hearts
28/09/14,CHA,Hearts,5-0,Livingston
04/10/14,CHA,Queen of the South,0-3,Hearts
11/10/14,CHA,Alloa Athletic,0-1,Hearts
18/10/14,CHA,Hearts,5-1,Dumbarton
26/10/14,CHA,Hibernian,1-1,Hearts
08/11/14,CHA,Hearts,1-0,Raith Rovers
15/11/14,CHA,Falkirk,1-2,Hearts
22/11/14,CHA,Hearts,2-0,Rangers
30/11/14,FAC,Hearts,0-4,Celtic
06/12/14,CHA,Hearts,4-1,Queen of the South
20/12/14,CHA,Hearts,2-0,Alloa Athletic
23/12/14,CHA,Cowdenbeath,0-2,Hearts
27/12/14,CHA,Livingston,0-1,Hearts
03/01/15,CHA,Hearts,1-1,Hibernian
10/01/15,CHA,Dumbarton,1-5,Hearts
24/01/15,CHA,Hearts,2-3,Falkirk
31/01/15,CHA,Alloa Athletic,1-4,Hearts
07/02/15,CHA,Livingston,2-3,Hearts
14/02/15,CHA,Hearts,1-0,Livingston
21/02/15,CHA,Queen of the South,1-2,Hearts
28/02/15,CHA,Hearts,10-0,Cowdenbeath
14/03/15,CHA,Hearts,4-0,Dumbarton
17/03/15,CHA,Raith Rovers,1-3,Hearts
21/03/15,CHA,Falkirk,0-3,Hearts
28/03/15,CHA,Hearts,2-0,Queen of the South
05/04/15,CHA,Rangers,2-1,Hearts
08/04/15,CHA,Hearts,3-0,Alloa Athletic
12/04/15,CHA,Hibernian,2-0,Hearts
18/04/15,CHA,Hearts,2-1,Raith Rovers
25/04/15,CHA,Cowdenbeath,1-2,Hearts
02/05/15,CHA,Hearts,2-2,Rangers
01/07/15,CLF,Bohemians,0-2,Hearts
04/07/15,CLF,Shelbourne,2-4,Hearts
07/07/15,CLF,Raith Rovers,0-2,Hearts
09/07/15,CLF,Dumbarton,2-0,Hearts
14/07/15,CLF,Stirling Albion,2-1,Hearts
