Date,Competition,Home team,Score,Away team
02/12/21,PRE,Celtic,1-0,Hearts
05/12/21,PRE,Dundee United,0-3,Celtic
09/12/21,UEL,Celtic,3-2,Real Betis
01/03/20,FAC,St. Johnstone,0-1,Celtic
04/03/20,PRE,Livingston,2-2,Celtic
07/03/20,PRE,Celtic,5-0,St. Mirren
15/03/20,PRE,Rangers,CANC,Celtic
21/03/20,PRE,Celtic,CANC,St. Johnstone
05/04/20,PRE,Hibernian,CANC,Celtic
16/07/20,CLF,Nice,1-1,Celtic
18/07/20,CLF,Lyon,2-1,Celtic
21/07/20,CLF,PSG,4-0,Celtic
26/07/20,CLF,Celtic,2-0,Ross County
27/07/20,CLF,Celtic,3-1,Hibernian
02/08/20,PRE,Celtic,5-1,Hamilton Academical
09/08/20,PRE,Kilmarnock,1-1,Celtic
18/08/20,UCL,Celtic,6-0,KR
22/08/20,PRE,Dundee United,0-1,Celtic
26/08/20,UCL,Celtic,1-2,Ferencváros
30/08/20,PRE,Celtic,3-0,Motherwell
12/09/20,PRE,Ross County,0-5,Celtic
16/09/20,PRE,St. Mirren,1-2,Celtic
19/09/20,PRE,Celtic,3-2,Livingston
24/09/20,UEL,Riga,0-1,Celtic
27/09/20,PRE,Celtic,3-0,Hibernian
01/10/20,UEL,Sarajevo,0-1,Celtic
04/10/20,PRE,St. Johnstone,0-2,Celtic
17/10/20,PRE,Celtic,0-2,Rangers
22/10/20,UEL,Celtic,1-3,AC Milan
25/10/20,PRE,Aberdeen,3-3,Celtic
29/10/20,UEL,Lille,2-2,Celtic
01/11/20,FAC,Celtic,2-0,Aberdeen
05/11/20,UEL,Celtic,1-4,Sparta Prague
08/11/20,PRE,Motherwell,1-4,Celtic
21/11/20,PRE,Hibernian,2-2,Celtic
26/11/20,UEL,Sparta Prague,4-1,Celtic
29/11/20,LEC,Celtic,0-2,Ross County
03/12/20,UEL,AC Milan,4-2,Celtic
06/12/20,PRE,Celtic,1-1,St. Johnstone
10/12/20,UEL,Celtic,3-2,Lille
13/12/20,PRE,Celtic,2-0,Kilmarnock
20/12/20,FAC,Celtic,P3-3P,Hearts
23/12/20,PRE,Celtic,2-0,Ross County
26/12/20,PRE,Hamilton Academical,0-3,Celtic
30/12/20,PRE,Celtic,3-0,Dundee United
02/01/21,PRE,Rangers,1-0,Celtic
11/01/21,PRE,Celtic,1-1,Hibernian
16/01/21,PRE,Celtic,0-0,Livingston
20/01/21,PRE,Livingston,2-2,Celtic
27/01/21,PRE,Celtic,2-0,Hamilton Academical
30/01/21,PRE,Celtic,1-2,St. Mirren
02/02/21,PRE,Kilmarnock,0-4,Celtic
06/02/21,PRE,Celtic,2-1,Motherwell
13/07/19,CLF,Celtic,0-0,Rennes
17/07/19,UCL,Celtic,2-1,Sarajevo
24/07/19,UCL,Celtic,5-0,Nõmme Kalju
30/07/19,UCL,Nõmme Kalju,0-2,Celtic
03/08/19,PRE,Celtic,7-0,St. Johnstone
07/08/19,UCL,CFR Cluj,1-1,Celtic
10/08/19,PRE,Motherwell,2-5,Celtic
13/08/19,UCL,Celtic,3-4,CFR Cluj
17/08/19,LEC,Celtic,E2-1E,Dunfermline Athletic
22/08/19,UEL,Celtic,2-0,AIK
25/08/19,PRE,Celtic,3-1,Hearts
29/08/19,UEL,AIK,1-4,Celtic
01/09/19,PRE,Rangers,0-2,Celtic
14/09/19,PRE,Hamilton Academical,0-1,Celtic
19/09/19,UEL,Rennes,1-1,Celtic
22/09/19,PRE,Celtic,3-1,Kilmarnock
25/09/19,LEC,Celtic,5-0,Partick Thistle
28/09/19,PRE,Hibernian,1-1,Celtic
03/10/19,UEL,Celtic,2-0,CFR Cluj
06/10/19,PRE,Livingston,2-0,Celtic
19/10/19,PRE,Celtic,6-0,Ross County
24/10/19,UEL,Celtic,2-1,Lazio
27/10/19,PRE,Aberdeen,0-4,Celtic
30/10/19,PRE,Celtic,2-0,St. Mirren
02/11/19,LEC,Hibernian,2-5,Celtic
07/11/19,UEL,Lazio,1-2,Celtic
10/11/19,PRE,Celtic,2-0,Motherwell
23/11/19,PRE,Celtic,4-0,Livingston
28/11/19,UEL,Celtic,3-1,Rennes
01/12/19,PRE,Ross County,1-4,Celtic
04/12/19,PRE,Celtic,2-1,Hamilton Academical
08/12/19,LEC,Rangers,0-1,Celtic
12/12/19,UEL,CFR Cluj,2-0,Celtic
15/12/19,PRE,Celtic,2-0,Hibernian
18/12/19,PRE,Hearts,0-2,Celtic
21/12/19,PRE,Celtic,2-1,Aberdeen
26/12/19,PRE,St. Mirren,1-2,Celtic
29/12/19,PRE,Celtic,1-2,Rangers
18/01/20,FAC,Partick Thistle,1-2,Celtic
22/01/20,PRE,Kilmarnock,1-3,Celtic
25/01/20,PRE,Celtic,3-0,Ross County
29/01/20,PRE,St. Johnstone,0-3,Celtic
02/02/20,PRE,Hamilton Academical,1-4,Celtic
05/02/20,PRE,Motherwell,0-4,Celtic
09/02/20,FAC,Clyde,0-3,Celtic
12/02/20,PRE,Celtic,5-0,Hearts
16/02/20,PRE,Aberdeen,1-2,Celtic
20/02/20,UEL,FC Copenhagen,1-1,Celtic
23/02/20,PRE,Celtic,3-1,Kilmarnock
27/02/20,UEL,Celtic,1-3,FC Copenhagen
04/10/18,UEL,Salzburg,3-1,Celtic
