Date,Competition,Home team,Score,Away team
20/08/20,PRE,St. Johnstone,0-1,Aberdeen
23/08/20,PRE,St. Johnstone,0-1,Hibernian
29/08/20,PRE,St. Johnstone,1-0,St. Mirren
12/09/20,PRE,Motherwell,1-0,St. Johnstone
19/09/20,PRE,St. Johnstone,0-1,Ross County
26/09/20,PRE,Livingston,2-0,St. Johnstone
04/10/20,PRE,St. Johnstone,0-2,Celtic
07/10/20,LEC,Kelty Hearts,1-2,St. Johnstone
10/10/20,LEC,St. Johnstone,7-0,Brechin City
17/10/20,PRE,Hamilton Academical,3-5,St. Johnstone
24/10/20,PRE,St. Johnstone,0-0,Dundee United
06/11/20,PRE,St. Johnstone,1-0,Kilmarnock
10/11/20,LEC,St. Johnstone,P0-0P,Dundee United
14/11/20,LEC,Peterhead,1-3,St. Johnstone
21/11/20,PRE,St. Johnstone,1-1,Motherwell
24/11/20,PRE,Hibernian,2-2,St. Johnstone
28/11/20,LEC,Motherwell,1-2,St. Johnstone
06/12/20,PRE,Celtic,1-1,St. Johnstone
12/12/20,PRE,St. Johnstone,1-2,Livingston
15/12/20,LEC,Dunfermline Athletic,P1-1P,St. Johnstone
19/12/20,PRE,St. Mirren,3-2,St. Johnstone
23/12/20,PRE,St. Johnstone,0-3,Rangers
26/12/20,PRE,Aberdeen,2-1,St. Johnstone
30/12/20,PRE,St. Johnstone,0-0,Hamilton Academical
02/01/21,PRE,Ross County,1-1,St. Johnstone
12/01/21,PRE,Dundee United,2-2,St. Johnstone
16/01/21,PRE,St. Johnstone,1-0,St. Mirren
23/01/21,LEC,St. Johnstone,3-0,Hibernian
27/01/21,PRE,St. Johnstone,0-0,Aberdeen
30/01/21,PRE,Kilmarnock,2-3,St. Johnstone
03/02/21,PRE,Rangers,1-0,St. Johnstone
06/02/21,PRE,Livingston,1-2,St. Johnstone
14/02/21,PRE,St. Johnstone,1-2,Celtic
20/02/21,PRE,Motherwell,0-3,St. Johnstone
28/02/21,LEC,Livingston,0-1,St. Johnstone
03/03/21,PRE,Hamilton Academical,1-1,St. Johnstone
06/03/21,PRE,St. Johnstone,1-0,Hibernian
20/03/21,PRE,St. Johnstone,1-0,Ross County
03/04/21,FAC,Dundee,0-1,St. Johnstone
10/04/21,PRE,St. Johnstone,0-1,Aberdeen
17/04/21,FAC,St. Johnstone,2-0,Clyde
27/02/19,PRE,St. Johnstone,1-2,Hibernian
09/03/19,PRE,Livingston,3-1,St. Johnstone
27/03/19,PRE,St. Johnstone,1-0,St. Mirren
30/03/19,PRE,Motherwell,3-0,St. Johnstone
03/04/19,PRE,St. Johnstone,2-0,Dundee
06/04/19,PRE,Kilmarnock,2-0,St. Johnstone
20/04/19,PRE,St. Johnstone,2-0,Dundee
27/04/19,PRE,St. Mirren,1-1,St. Johnstone
04/05/19,PRE,St. Johnstone,1-1,Livingston
11/05/19,PRE,St. Johnstone,2-0,Motherwell
18/05/19,PRE,Hamilton Academical,2-0,St. Johnstone
29/06/19,CLF,Edinburgh City,2-0,St. Johnstone
03/07/19,CLF,Glentoran,1-1,St. Johnstone
06/07/19,CLF,Linfield,2-4,St. Johnstone
09/07/19,CLF,Greenock Morton,2-3,St. Johnstone
12/07/19,CLF,Inverness CT,3-1,St. Johnstone
16/07/19,LEC,Montrose,1-0,St. Johnstone
21/07/19,LEC,St. Johnstone,1-2,Ross County
24/07/19,LEC,St. Johnstone,4-0,Brechin City
27/07/19,LEC,Forfar Athletic,2-1,St. Johnstone
03/08/19,PRE,Celtic,7-0,St. Johnstone
10/08/19,PRE,St. Johnstone,2-2,Livingston
24/08/19,PRE,Hibernian,2-2,St. Johnstone
31/08/19,PRE,St. Johnstone,0-1,Kilmarnock
14/09/19,PRE,Aberdeen,1-1,St. Johnstone
22/09/19,PRE,St. Johnstone,0-4,Rangers
28/09/19,PRE,St. Johnstone,0-1,Motherwell
05/10/19,PRE,Ross County,2-2,St. Johnstone
19/10/19,PRE,St. Mirren,2-0,St. Johnstone
26/10/19,PRE,St. Johnstone,3-2,Hamilton Academical
30/10/19,PRE,St. Johnstone,1-0,Hearts
02/11/19,PRE,Rangers,CANC,St. Johnstone
09/11/19,PRE,St. Johnstone,1-4,Hibernian
24/11/19,PRE,St. Johnstone,1-1,Aberdeen
30/11/19,PRE,Motherwell,4-0,St. Johnstone
04/12/19,PRE,Kilmarnock,0-0,St. Johnstone
14/12/19,PRE,Hearts,0-1,St. Johnstone
21/12/19,PRE,St. Johnstone,0-0,St. Mirren
26/12/19,PRE,Hamilton Academical,0-1,St. Johnstone
29/12/19,PRE,St. Johnstone,1-1,Ross County
18/01/20,FAC,St. Johnstone,3-0,Greenock Morton
22/01/20,PRE,Livingston,1-0,St. Johnstone
25/01/20,PRE,St. Johnstone,2-1,Kilmarnock
29/01/20,PRE,St. Johnstone,0-3,Celtic
01/02/20,PRE,St. Johnstone,3-3,Hearts
05/02/20,PRE,Aberdeen,0-1,St. Johnstone
08/02/20,FAC,Ayr United,1-2,St. Johnstone
12/02/20,PRE,St. Johnstone,2-1,Motherwell
15/02/20,PRE,Ross County,1-1,St. Johnstone
23/02/20,PRE,St. Johnstone,2-2,Rangers
27/02/18,PRE,St. Johnstone,1-4,Rangers
07/03/18,PRE,Kilmarnock,2-0,St. Johnstone
10/03/18,PRE,Dundee,0-4,St. Johnstone
16/03/18,PRE,St. Johnstone,1-1,Hibernian
