Date,Competition,Home team,Score,Away team
19/12/21,LEC,Hibernian,1-2,Celtic
22/12/21,PRE,Hibernian,1-0,Aberdeen
26/12/21,PRE,Dundee United,1-3,Hibernian
17/01/22,PRE,Celtic,2-0,Hibernian
20/01/22,FAC,Hibernian,E1-0E,Cove Rangers
26/01/22,PRE,Motherwell,0-0,Hibernian
29/01/22,PRE,Hibernian,2-3,Livingston
01/02/22,PRE,Hibernian,0-0,Hearts
05/02/22,PRE,Hibernian,0-1,St. Mirren
09/02/22,PRE,Rangers,2-0,Hibernian
13/02/22,FAC,Arbroath,1-3,Hibernian
19/02/22,PRE,Hibernian,2-0,Ross County
27/02/22,PRE,Hibernian,0-0,Celtic
02/03/22,PRE,Dundee,0-0,Hibernian
05/03/22,PRE,Hibernian,0-0,St. Johnstone
13/03/22,FAC,Motherwell,1-2,Hibernian
19/03/22,PRE,Aberdeen,3-1,Hibernian
02/04/22,PRE,Hibernian,1-1,Dundee United
09/04/22,PRE,Hearts,3-1,Hibernian
16/04/22,FAC,Hearts,2-1,Hibernian
23/04/22,PRE,St. Mirren,0-1,Hibernian
30/04/22,PRE,Livingston,1-0,Hibernian
07/05/22,PRE,Hibernian,1-1,Aberdeen
10/05/22,PRE,Dundee,3-1,Hibernian
15/05/22,PRE,Hibernian,4-0,St. Johnstone
29/06/22,CLF,Hibernian,2-0,Hartlepool United
01/07/22,CLF,Hibernian,4-2,Burton Albion
09/07/22,LEC,Hibernian,5-0,Clyde
12/07/22,LEC,Falkirk,1-0,Hibernian
07/10/20,LEC,Hibernian,3-1,Brora Rangers
10/10/20,LEC,Cove Rangers,1-2,Hibernian
13/10/20,LEC,Forfar Athletic,0-1,Hibernian
17/10/20,PRE,Ross County,0-0,Hibernian
24/10/20,PRE,Kilmarnock,0-1,Hibernian
31/10/20,FAC,Hearts,E2-1E,Hibernian
06/11/20,PRE,Aberdeen,2-0,Hibernian
15/11/20,LEC,Hibernian,4-1,Dundee
21/11/20,PRE,Hibernian,2-2,Celtic
24/11/20,PRE,Hibernian,2-2,St. Johnstone
28/11/20,LEC,Hibernian,1-0,Dundee
05/12/20,PRE,Motherwell,0-3,Hibernian
12/12/20,PRE,Hamilton Academical,0-4,Hibernian
15/12/20,LEC,Alloa Athletic,1-2,Hibernian
19/12/20,PRE,Hibernian,1-1,Dundee United
23/12/20,PRE,Hibernian,1-0,St. Mirren
26/12/20,PRE,Rangers,1-0,Hibernian
30/12/20,PRE,Hibernian,0-2,Ross County
02/01/21,PRE,Hibernian,0-3,Livingston
11/01/21,PRE,Celtic,1-1,Hibernian
16/01/21,PRE,Hibernian,2-0,Kilmarnock
23/01/21,LEC,St. Johnstone,3-0,Hibernian
27/01/21,PRE,Hibernian,0-1,Rangers
30/01/21,PRE,Dundee United,0-2,Hibernian
02/02/21,PRE,St. Mirren,1-2,Hibernian
06/02/21,PRE,Hibernian,2-0,Aberdeen
20/02/21,PRE,Hibernian,2-0,Hamilton Academical
27/02/21,PRE,Hibernian,0-2,Motherwell
06/03/21,PRE,St. Johnstone,1-0,Hibernian
13/03/21,PRE,Ross County,1-2,Hibernian
20/03/21,PRE,Livingston,1-1,Hibernian
05/04/21,FAC,Queen of the South,1-3,Hibernian
11/04/21,PRE,Rangers,2-1,Hibernian
18/04/21,FAC,Stranraer,0-4,Hibernian
21/04/21,PRE,Hibernian,2-1,Livingston
24/04/21,FAC,Hibernian,P2-2P,Motherwell
01/05/21,PRE,Hibernian,0-1,St. Johnstone
08/05/21,FAC,Dundee United,0-2,Hibernian
12/05/21,PRE,Aberdeen,0-1,Hibernian
15/05/21,PRE,Hibernian,0-0,Celtic
22/05/21,FAC,St. Johnstone,1-0,Hibernian
02/07/21,CLF,CS Strollers,3-5,Hibernian
06/07/21,CLF,Accrington Stanley,1-0,Hibernian
09/07/21,CLF,Stoke City,1-1,Hibernian
13/07/21,CLF,Hibernian,2-1,Arsenal
16/07/21,CLF,Raith Rovers,1-3,Hibernian
22/07/21,UEC,Hibernian,3-0,FC Santa Coloma
29/07/21,UEC,FC Santa Coloma,1-2,Hibernian
01/08/21,PRE,Motherwell,2-3,Hibernian
05/08/21,UEC,Hibernian,1-1,Rijeka
17/08/19,LEC,Hibernian,E5-3E,Greenock Morton
24/08/19,PRE,Hibernian,2-2,St. Johnstone
31/08/19,PRE,Motherwell,3-0,Hibernian
14/09/19,PRE,Kilmarnock,2-0,Hibernian
22/09/19,PRE,Hibernian,1-2,Hearts
25/09/19,LEC,Kilmarnock,P0-0P,Hibernian
28/09/19,PRE,Hibernian,1-1,Celtic
05/10/19,PRE,Aberdeen,1-1,Hibernian
19/10/19,PRE,Hamilton Academical,1-1,Hibernian
26/10/19,PRE,Hibernian,2-2,Ross County
30/10/19,PRE,Hibernian,2-2,Livingston
02/11/19,LEC,Hibernian,2-5,Celtic
09/11/19,PRE,St. Johnstone,1-4,Hibernian
23/11/19,PRE,Hibernian,3-1,Motherwell
26/11/19,PRE,St. Mirren,1-2,Hibernian
30/11/19,PRE,Hibernian,2-2,Kilmarnock
04/12/19,PRE,Ross County,2-1,Hibernian
07/12/19,PRE,Hibernian,3-0,Aberdeen
15/12/19,PRE,Celtic,2-0,Hibernian
20/12/19,PRE,Hibernian,0-3,Rangers
26/12/19,PRE,Hearts,0-2,Hibernian
29/12/19,PRE,Livingston,2-0,Hibernian
10/01/20,CLF,Willem II,1-2,Hibernian
19/01/20,FAC,Dundee United,2-2,Hibernian
22/01/20,PRE,Hibernian,2-1,Hamilton Academical
25/01/20,PRE,Motherwell,0-0,Hibernian
28/01/20,FAC,Hibernian,4-2,Dundee United
01/02/20,PRE,Hibernian,2-2,St. Mirren
05/02/20,PRE,Rangers,2-1,Hibernian
09/02/20,FAC,Broomhill,1-4,Hibernian
12/02/20,PRE,Hibernian,3-0,Ross County
16/02/20,PRE,Kilmarnock,1-2,Hibernian
22/02/20,PRE,Hibernian,1-1,Livingston
28/02/20,FAC,Hibernian,5-2,Inverness CT
03/03/20,PRE,Hibernian,1-3,Hearts
07/03/20,PRE,Aberdeen,3-1,Hibernian
14/03/20,PRE,Hibernian,CANC,St. Johnstone
21/03/20,PRE,Hamilton Academical,CANC,Hibernian
05/04/20,PRE,Hibernian,CANC,Celtic
27/07/20,CLF,Celtic,3-1,Hibernian
01/08/20,PRE,Hibernian,2-1,Kilmarnock
08/08/20,PRE,Livingston,1-4,Hibernian
11/08/20,PRE,Dundee United,0-1,Hibernian
15/08/20,PRE,Hibernian,0-0,Motherwell
23/08/20,PRE,St. Johnstone,0-1,Hibernian
30/08/20,PRE,Hibernian,0-1,Aberdeen
12/09/20,PRE,St. Mirren,0-3,Hibernian
20/09/20,PRE,Hibernian,2-2,Rangers
27/09/20,PRE,Celtic,3-0,Hibernian
02/10/20,PRE,Hibernian,3-2,Hamilton Academical
25/08/18,PRE,Hibernian,1-1,Aberdeen
01/09/18,PRE,Livingston,2-1,Hibernian
15/09/18,PRE,Hibernian,3-2,Kilmarnock
22/09/18,PRE,Dundee,0-3,Hibernian
25/09/18,LEC,Hibernian,P0-0P,Aberdeen
29/09/18,PRE,St. Mirren,0-1,Hibernian
06/10/18,PRE,Hibernian,6-0,Hamilton Academical
20/10/18,PRE,Celtic,4-2,Hibernian
31/10/18,PRE,Hearts,0-0,Hibernian
03/11/18,PRE,Hibernian,0-1,St. Johnstone
09/11/18,PRE,Aberdeen,1-0,Hibernian
24/11/18,PRE,Hibernian,2-2,Dundee
01/12/18,PRE,Kilmarnock,3-0,Hibernian
05/12/18,PRE,Hibernian,2-2,St. Mirren
08/12/18,PRE,Hamilton Academical,0-1,Hibernian
16/12/18,PRE,Hibernian,2-0,Celtic
19/12/18,PRE,Hibernian,0-0,Rangers
22/12/18,PRE,Hibernian,1-1,Livingston
26/12/18,PRE,Rangers,1-1,Hibernian
29/12/18,PRE,Hibernian,0-1,Hearts
19/01/19,FAC,Hibernian,4-0,Elgin City
23/01/19,PRE,Motherwell,1-0,Hibernian
27/01/19,PRE,St. Mirren,1-3,Hibernian
02/02/19,PRE,Hibernian,1-2,Aberdeen
06/02/19,PRE,Celtic,2-0,Hibernian
09/02/19,FAC,Hibernian,3-1,Raith Rovers
16/02/19,PRE,Hibernian,2-0,Hamilton Academical
22/02/19,PRE,Dundee,2-4,Hibernian
27/02/19,PRE,St. Johnstone,1-2,Hibernian
02/03/19,FAC,Hibernian,0-2,Celtic
08/03/19,PRE,Hibernian,1-1,Rangers
16/03/19,PRE,Hibernian,2-0,Motherwell
29/03/19,PRE,Livingston,1-2,Hibernian
03/04/19,PRE,Hibernian,0-0,Kilmarnock
06/04/19,PRE,Hearts,1-2,Hibernian
21/04/19,PRE,Hibernian,0-0,Celtic
28/04/19,PRE,Hibernian,1-1,Hearts
05/05/19,PRE,Rangers,1-0,Hibernian
11/05/19,PRE,Kilmarnock,1-0,Hibernian
19/05/19,PRE,Hibernian,1-2,Aberdeen
03/07/19,CLF,Arbroath,3-2,Hibernian
06/07/19,CLF,Dunfermline Athletic,1-3,Hibernian
09/07/19,CLF,Carlisle United,3-4,Hibernian
13/07/19,LEC,Stirling Albion,P1-1P,Hibernian
20/07/19,LEC,Hibernian,2-0,Alloa Athletic
23/07/19,LEC,Hibernian,3-0,Arbroath
26/07/19,LEC,Elgin City,0-2,Hibernian
30/07/19,CLF,Hibernian,1-3,Newcastle United
03/08/19,PRE,Hibernian,1-0,St. Mirren
11/08/19,PRE,Rangers,6-1,Hibernian
09/09/17,PRE,St. Johnstone,1-1,Hibernian
16/09/17,PRE,Hibernian,2-2,Motherwell
19/09/17,LEC,Hibernian,3-2,Livingston
23/09/17,PRE,Ross County,0-1,Hibernian
30/09/17,PRE,Celtic,2-2,Hibernian
14/10/17,PRE,Hibernian,0-1,Aberdeen
21/10/17,LEC,Hibernian,2-4,Celtic
24/10/17,PRE,Hibernian,1-0,Hearts
28/10/17,PRE,Motherwell,0-1,Hibernian
31/10/17,PRE,Kilmarnock,0-3,Hibernian
04/11/17,PRE,Hibernian,2-1,Dundee
18/11/17,PRE,Hibernian,1-2,St. Johnstone
25/11/17,PRE,Hamilton Academical,1-1,Hibernian
02/12/17,PRE,Partick Thistle,0-1,Hibernian
10/12/17,PRE,Hibernian,2-2,Celtic
13/12/17,PRE,Hibernian,1-2,Rangers
16/12/17,PRE,Aberdeen,4-1,Hibernian
23/12/17,PRE,Hibernian,2-1,Ross County
27/12/17,PRE,Hearts,0-0,Hibernian
30/12/17,PRE,Hibernian,1-1,Kilmarnock
12/01/18,CLF,Hibernian,1-3,Willem II
21/01/18,FAC,Hearts,1-0,Hibernian
24/01/18,PRE,Dundee,0-1,Hibernian
27/01/18,PRE,Celtic,1-0,Hibernian
31/01/18,PRE,Hibernian,2-1,Motherwell
03/02/18,PRE,Rangers,1-2,Hibernian
17/02/18,PRE,Hibernian,2-0,Aberdeen
24/02/18,PRE,Kilmarnock,2-2,Hibernian
09/03/18,PRE,Hibernian,2-0,Hearts
16/03/18,PRE,St. Johnstone,1-1,Hibernian
31/03/18,PRE,Hibernian,2-0,Partick Thistle
03/04/18,PRE,Hibernian,3-1,Hamilton Academical
07/04/18,PRE,Ross County,1-1,Hibernian
21/04/18,PRE,Hibernian,2-1,Celtic
28/04/18,PRE,Hibernian,5-3,Kilmarnock
05/05/18,PRE,Aberdeen,0-0,Hibernian
09/05/18,PRE,Hearts,2-1,Hibernian
13/05/18,PRE,Hibernian,5-5,Rangers
30/06/18,CLF,Linlithgow Rose,0-2,Hibernian
04/07/18,CLF,Berwick Rangers,0-6,Hibernian
08/07/18,CLF,Hibernian,0-2,Blackburn Rovers
12/07/18,UEL,Hibernian,6-1,NSÍ
19/07/18,UEL,NSÍ,4-6,Hibernian
26/07/18,UEL,Hibernian,3-2,Asteras Tripolis
02/08/18,UEL,Asteras Tripolis,1-1,Hibernian
05/08/18,PRE,Hibernian,3-0,Motherwell
09/08/18,UEL,Hibernian,0-0,Molde
12/08/18,PRE,St. Johnstone,1-1,Hibernian
16/08/18,UEL,Molde,3-0,Hibernian
19/08/18,LEC,Hibernian,3-2,Ross County
10/09/16,CHA,Dumbarton,0-1,Hibernian
17/09/16,CHA,Hibernian,1-2,Ayr United
24/09/16,CHA,Queen of the South,0-0,Hibernian
02/10/16,CHA,Hibernian,1-1,Dundee United
08/10/16,CHC,Hibernian,1-2,St. Mirren
15/10/16,CHA,Raith Rovers,0-0,Hibernian
22/10/16,CHA,Dunfermline Athletic,1-3,Hibernian
29/10/16,CHA,Hibernian,2-0,St. Mirren
05/11/16,CHA,Ayr United,0-3,Hibernian
12/11/16,CHA,Hibernian,1-1,Falkirk
19/11/16,CHA,Hibernian,4-0,Queen of the South
02/12/16,CHA,Dundee United,1-0,Hibernian
10/12/16,CHA,Hibernian,2-0,Dumbarton
17/12/16,CHA,Greenock Morton,1-1,Hibernian
24/12/16,CHA,Hibernian,1-1,Raith Rovers
31/12/16,CHA,Falkirk,1-2,Hibernian
06/01/17,CHA,Hibernian,3-0,Dundee United
14/01/17,CHA,Dumbarton,0-1,Hibernian
21/01/17,FAC,Bonnyrigg Rose,1-8,Hibernian
28/01/17,CHA,Queen of the South,0-1,Hibernian
04/02/17,CHA,Hibernian,1-1,Ayr United
12/02/17,FAC,Hearts,0-0,Hibernian
18/02/17,CHA,Raith Rovers,1-1,Hibernian
22/02/17,FAC,Hibernian,3-1,Hearts
