Date,Competition,Home team,Score,Away team
24/09/21,CHA,Arbroath,0-0,Kilmarnock
02/10/21,CHA,Kilmarnock,1-3,Raith Rovers
08/10/21,CHC,Kilmarnock,3-1,Queen's Park
16/10/21,CHA,Dunfermline Athletic,2-2,Kilmarnock
23/10/21,CHA,Kilmarnock,2-1,Hamilton Academical
26/10/21,CHA,Ayr United,0-1,Kilmarnock
30/10/21,CHA,Kilmarnock,4-0,Queen of the South
06/11/21,CHA,Kilmarnock,0-1,Partick Thistle
13/11/21,CHA,Greenock Morton,0-2,Kilmarnock
20/11/21,CHA,Kilmarnock,0-1,Arbroath
27/11/21,FAC,Queen's Park,0-1,Kilmarnock
30/11/21,CHC,Hamilton Academical,2-3,Kilmarnock
03/12/21,CHA,Inverness CT,1-0,Kilmarnock
11/12/21,CHA,Raith Rovers,1-0,Kilmarnock
26/12/21,CHA,Hamilton Academical,2-3,Kilmarnock
29/12/21,CHA,Kilmarnock,1-1,Greenock Morton
08/01/22,CHA,Queen of the South,0-2,Kilmarnock
14/01/22,CHA,Partick Thistle,1-1,Kilmarnock
22/01/22,FAC,Kilmarnock,E1-2E,Dundee United
29/01/22,CHA,Kilmarnock,1-0,Inverness CT
04/02/22,CHA,Arbroath,1-0,Kilmarnock
09/02/22,CHA,Kilmarnock,1-2,Ayr United
12/02/22,CHA,Kilmarnock,2-1,Dunfermline Athletic
19/02/22,CHA,Kilmarnock,3-0,Raith Rovers
26/02/22,CHA,Dunfermline Athletic,0-0,Kilmarnock
02/03/22,CHC,Kilmarnock,1-2,Raith Rovers
05/03/22,CHA,Kilmarnock,2-0,Hamilton Academical
11/03/22,CHA,Ayr United,1-3,Kilmarnock
19/03/22,CHA,Kilmarnock,2-1,Queen of the South
26/03/22,CHA,Kilmarnock,2-1,Partick Thistle
01/04/22,CHA,Greenock Morton,1-1,Kilmarnock
09/04/22,CHA,Kilmarnock,2-0,Dunfermline Athletic
15/04/22,CHA,Inverness CT,2-1,Kilmarnock
22/04/22,CHA,Kilmarnock,2-1,Arbroath
29/04/22,CHA,Raith Rovers,1-1,Kilmarnock
21/06/22,CLF,Kilmarnock,1-0,Queen of the South
24/06/22,CLF,Falkirk,1-4,Kilmarnock
28/06/22,CLF,Kilmarnock,2-2,Lincoln Red Imps
04/04/20,PRE,Kilmarnock,CANC,Livingston
01/08/20,PRE,Hibernian,2-1,Kilmarnock
09/08/20,PRE,Kilmarnock,1-1,Celtic
12/08/20,PRE,Ross County,2-2,Kilmarnock
15/08/20,PRE,Kilmarnock,1-2,St. Johnstone
22/08/20,PRE,Rangers,2-0,Kilmarnock
29/08/20,PRE,Kilmarnock,4-0,Dundee United
12/09/20,PRE,Aberdeen,1-0,Kilmarnock
19/09/20,PRE,Kilmarnock,2-1,Hamilton Academical
26/09/20,PRE,St. Mirren,0-1,Kilmarnock
06/10/20,LEC,Falkirk,3-0,Kilmarnock
13/10/20,LEC,Kilmarnock,0-3,Dunfermline Athletic
17/10/20,PRE,Livingston,1-3,Kilmarnock
24/10/20,PRE,Kilmarnock,0-1,Hibernian
01/11/20,PRE,Kilmarnock,0-1,Rangers
06/11/20,PRE,St. Johnstone,1-0,Kilmarnock
10/11/20,LEC,Clyde,0-2,Kilmarnock
14/11/20,LEC,Kilmarnock,2-0,Dumbarton
21/11/20,PRE,Kilmarnock,3-1,Ross County
05/12/20,PRE,Hamilton Academical,1-0,Kilmarnock
13/12/20,PRE,Celtic,2-0,Kilmarnock
20/12/20,PRE,Kilmarnock,0-2,Aberdeen
23/12/20,PRE,Dundee United,2-0,Kilmarnock
26/12/20,PRE,Kilmarnock,1-2,Livingston
30/12/20,PRE,Motherwell,0-2,Kilmarnock
02/01/21,PRE,Kilmarnock,1-1,St. Mirren
09/01/21,PRE,Kilmarnock,2-0,Hamilton Academical
16/01/21,PRE,Hibernian,2-0,Kilmarnock
27/01/21,PRE,Livingston,2-0,Kilmarnock
30/01/21,PRE,Kilmarnock,2-3,St. Johnstone
02/02/21,PRE,Kilmarnock,0-4,Celtic
06/02/21,PRE,St. Mirren,2-0,Kilmarnock
10/02/21,PRE,Kilmarnock,0-1,Motherwell
13/02/21,PRE,Rangers,1-0,Kilmarnock
20/02/21,PRE,Aberdeen,1-0,Kilmarnock
27/02/21,PRE,Kilmarnock,1-1,Dundee United
06/03/21,PRE,Ross County,3-2,Kilmarnock
20/03/21,PRE,Kilmarnock,4-1,Motherwell
03/04/21,FAC,Stenhousemuir,0-4,Kilmarnock
10/04/21,PRE,Kilmarnock,2-2,Ross County
17/04/21,FAC,Kilmarnock,3-1,Montrose
21/04/21,PRE,Kilmarnock,3-0,Dundee United
26/04/21,FAC,Kilmarnock,P3-3P,St. Mirren
01/05/21,PRE,Motherwell,2-0,Kilmarnock
12/05/21,PRE,Kilmarnock,3-3,St. Mirren
16/05/21,PRE,Hamilton Academical,0-2,Kilmarnock
20/05/21,PL1,Dundee,2-1,Kilmarnock
24/05/21,PL1,Kilmarnock,1-2,Dundee
30/06/21,CLF,Linfield,0-1,Kilmarnock
03/07/21,CLF,Larne,2-2,Kilmarnock
16/03/19,PRE,Rangers,1-1,Kilmarnock
30/03/19,PRE,Kilmarnock,5-0,Hamilton Academical
03/04/19,PRE,Hibernian,0-0,Kilmarnock
06/04/19,PRE,Kilmarnock,2-0,St. Johnstone
20/04/19,PRE,Kilmarnock,0-1,Aberdeen
27/04/19,PRE,Celtic,1-0,Kilmarnock
04/05/19,PRE,Hearts,0-1,Kilmarnock
11/05/19,PRE,Kilmarnock,1-0,Hibernian
19/05/19,PRE,Kilmarnock,2-1,Rangers
30/06/19,CLF,Gaz Metan Mediaş,0-0,Kilmarnock
03/07/19,CLF,Dinamo Bucureşti,3-0,Kilmarnock
11/07/19,UEL,Connah's Quay,1-2,Kilmarnock
18/07/19,UEL,Kilmarnock,0-2,Connah's Quay
04/08/19,PRE,Kilmarnock,1-2,Rangers
10/08/19,PRE,Hamilton Academical,2-0,Kilmarnock
17/08/19,LEC,Kilmarnock,E1-0E,Hamilton Academical
24/08/19,PRE,Kilmarnock,0-0,Aberdeen
31/08/19,PRE,St. Johnstone,0-1,Kilmarnock
14/09/19,PRE,Kilmarnock,2-0,Hibernian
22/09/19,PRE,Celtic,3-1,Kilmarnock
25/09/19,LEC,Kilmarnock,P0-0P,Hibernian
28/09/19,PRE,Kilmarnock,0-0,Ross County
05/10/19,PRE,Hearts,0-1,Kilmarnock
19/10/19,PRE,Kilmarnock,2-1,Livingston
26/10/19,PRE,Kilmarnock,1-0,St. Mirren
30/10/19,PRE,Motherwell,2-1,Kilmarnock
02/11/19,PRE,Aberdeen,3-0,Kilmarnock
09/11/19,PRE,Kilmarnock,2-2,Hamilton Academical
23/11/19,PRE,Kilmarnock,3-0,Hearts
30/11/19,PRE,Hibernian,2-2,Kilmarnock
04/12/19,PRE,Kilmarnock,0-0,St. Johnstone
07/12/19,PRE,Livingston,3-0,Kilmarnock
14/12/19,PRE,Ross County,1-0,Kilmarnock
21/12/19,PRE,Kilmarnock,0-1,Motherwell
26/12/19,PRE,Rangers,1-0,Kilmarnock
29/12/19,PRE,St. Mirren,1-0,Kilmarnock
18/01/20,FAC,Kilmarnock,6-0,Queen's Park
22/01/20,PRE,Kilmarnock,1-3,Celtic
25/01/20,PRE,St. Johnstone,2-1,Kilmarnock
01/02/20,PRE,Kilmarnock,3-1,Ross County
05/02/20,PRE,Hearts,2-3,Kilmarnock
08/02/20,FAC,Aberdeen,0-0,Kilmarnock
12/02/20,PRE,Kilmarnock,2-1,Rangers
16/02/20,PRE,Kilmarnock,1-2,Hibernian
19/02/20,FAC,Kilmarnock,E3-4E,Aberdeen
23/02/20,PRE,Celtic,3-1,Kilmarnock
04/03/20,PRE,Kilmarnock,2-2,Aberdeen
07/03/20,PRE,Hamilton Academical,1-0,Kilmarnock
14/03/20,PRE,Kilmarnock,CANC,St. Mirren
21/03/20,PRE,Motherwell,CANC,Kilmarnock
03/03/18,FAC,Aberdeen,1-1,Kilmarnock
07/03/18,PRE,Kilmarnock,2-0,St. Johnstone
10/03/18,PRE,Kilmarnock,3-2,Ross County
13/03/18,FAC,Kilmarnock,P1-1P,Aberdeen
17/03/18,PRE,Rangers,0-1,Kilmarnock
31/03/18,PRE,Kilmarnock,2-0,Hamilton Academical
07/04/18,PRE,Partick Thistle,0-1,Kilmarnock
14/04/18,PRE,Hamilton Academical,1-2,Kilmarnock
21/04/18,PRE,Kilmarnock,0-2,Aberdeen
28/04/18,PRE,Hibernian,5-3,Kilmarnock
05/05/18,PRE,Rangers,1-0,Kilmarnock
09/05/18,PRE,Celtic,0-0,Kilmarnock
13/05/18,PRE,Kilmarnock,1-0,Hearts
13/07/18,LEC,Kilmarnock,P0-0P,St. Mirren
21/07/18,LEC,Dumbarton,2-4,Kilmarnock
24/07/18,LEC,Spartans,0-3,Kilmarnock
28/07/18,LEC,Kilmarnock,2-0,Queen's Park
04/08/18,PRE,Kilmarnock,2-0,St. Johnstone
11/08/18,PRE,Livingston,0-0,Kilmarnock
19/08/18,LEC,Kilmarnock,1-3,Rangers
25/08/18,PRE,Kilmarnock,0-1,Hearts
01/09/18,PRE,Aberdeen,0-2,Kilmarnock
15/09/18,PRE,Hibernian,3-2,Kilmarnock
23/09/18,PRE,Kilmarnock,2-1,Celtic
29/09/18,PRE,Kilmarnock,3-1,Motherwell
06/10/18,PRE,Dundee,1-2,Kilmarnock
20/10/18,PRE,St. Mirren,1-2,Kilmarnock
27/10/18,PRE,Kilmarnock,1-1,Hamilton Academical
31/10/18,PRE,Rangers,1-1,Kilmarnock
04/11/18,PRE,Kilmarnock,1-2,Aberdeen
10/11/18,PRE,Hearts,0-1,Kilmarnock
24/11/18,PRE,St. Johnstone,0-0,Kilmarnock
01/12/18,PRE,Kilmarnock,3-0,Hibernian
05/12/18,PRE,Kilmarnock,2-0,Livingston
08/12/18,PRE,Celtic,5-1,Kilmarnock
15/12/18,PRE,Kilmarnock,3-1,Dundee
22/12/18,PRE,Hamilton Academical,1-1,Kilmarnock
26/12/18,PRE,Motherwell,0-1,Kilmarnock
29/12/18,PRE,Kilmarnock,2-1,St. Mirren
19/01/19,FAC,Kilmarnock,2-0,Forfar Athletic
23/01/19,PRE,Kilmarnock,2-1,Rangers
26/01/19,PRE,Aberdeen,0-0,Kilmarnock
01/02/19,PRE,Kilmarnock,1-2,Hearts
06/02/19,PRE,Dundee,2-2,Kilmarnock
09/02/19,FAC,Kilmarnock,0-0,Rangers
17/02/19,PRE,Kilmarnock,0-1,Celtic
20/02/19,FAC,Rangers,5-0,Kilmarnock
23/02/19,PRE,Livingston,1-0,Kilmarnock
02/03/19,PRE,Kilmarnock,0-0,Motherwell
11/03/19,PRE,St. Mirren,0-1,Kilmarnock
11/02/17,PRE,Dundee,1-1,Kilmarnock
19/02/17,PRE,Kilmarnock,1-2,Aberdeen
25/02/17,PRE,St. Johnstone,0-2,Kilmarnock
04/03/17,PRE,Kilmarnock,1-2,Motherwell
11/03/17,PRE,Ross County,1-2,Kilmarnock
18/03/17,PRE,Kilmarnock,1-1,Partick Thistle
01/04/17,PRE,Inverness CT,1-1,Kilmarnock
05/04/17,PRE,Kilmarnock,0-0,Rangers
08/04/17,PRE,Celtic,3-1,Kilmarnock
14/04/17,PRE,Kilmarnock,0-0,Hearts
29/04/17,PRE,Hamilton Academical,0-2,Kilmarnock
06/05/17,PRE,Kilmarnock,0-1,Dundee
13/05/17,PRE,Kilmarnock,2-1,Inverness CT
16/05/17,PRE,Motherwell,3-1,Kilmarnock
20/05/17,PRE,Kilmarnock,1-2,Ross County
08/07/17,CLF,Kilmarnock,1-0,Livingston
14/07/17,LEC,Ayr United,1-0,Kilmarnock
18/07/17,LEC,Kilmarnock,4-2,Clyde
22/07/17,LEC,Annan Athletic,0-2,Kilmarnock
29/07/17,LEC,Kilmarnock,3-0,Dumbarton
05/08/17,PRE,Kilmarnock,1-2,St. Johnstone
08/08/17,LEC,Celtic,5-0,Kilmarnock
12/08/17,PRE,Kilmarnock,0-1,Hearts
19/08/17,PRE,Kilmarnock,0-2,Celtic
26/08/17,PRE,Kilmarnock,2-2,Hamilton Academical
09/09/17,PRE,Motherwell,2-0,Kilmarnock
16/09/17,PRE,Aberdeen,1-1,Kilmarnock
23/09/17,PRE,Kilmarnock,1-1,Dundee
30/09/17,PRE,Kilmarnock,0-2,Ross County
14/10/17,PRE,Partick Thistle,0-2,Kilmarnock
25/10/17,PRE,Rangers,1-1,Kilmarnock
28/10/17,PRE,Celtic,1-1,Kilmarnock
31/10/17,PRE,Kilmarnock,0-3,Hibernian
05/11/17,PRE,Hearts,1-2,Kilmarnock
18/11/17,PRE,Dundee,0-0,Kilmarnock
26/11/17,PRE,Kilmarnock,1-3,Aberdeen
02/12/17,PRE,St. Johnstone,1-2,Kilmarnock
09/12/17,PRE,Kilmarnock,5-1,Partick Thistle
12/12/17,PRE,Ross County,2-2,Kilmarnock
16/12/17,PRE,Kilmarnock,1-0,Motherwell
23/12/17,PRE,Kilmarnock,2-1,Rangers
30/12/17,PRE,Hibernian,1-1,Kilmarnock
20/01/18,FAC,Kilmarnock,1-0,Ross County
27/01/18,PRE,Aberdeen,3-1,Kilmarnock
03/02/18,PRE,Kilmarnock,1-0,Celtic
10/02/18,FAC,Kilmarnock,4-0,Brora Rangers
13/02/18,PRE,Kilmarnock,3-2,Dundee
17/02/18,PRE,Motherwell,0-1,Kilmarnock
24/02/18,PRE,Kilmarnock,2-2,Hibernian
27/02/18,PRE,Hearts,1-1,Kilmarnock
09/01/16,FAC,St. Johnstone,0-1,Kilmarnock
16/01/16,PRE,Kilmarnock,2-1,Inverness CT
23/01/16,PRE,Dundee United,5-1,Kilmarnock
30/01/16,PRE,Kilmarnock,0-1,Hamilton Academical
06/02/16,FAC,Rangers,0-0,Kilmarnock
13/02/16,PRE,Motherwell,0-2,Kilmarnock
16/02/16,FAC,Kilmarnock,1-2,Rangers
20/02/16,PRE,Kilmarnock,0-0,Dundee
27/02/16,PRE,Hearts,1-0,Kilmarnock
01/03/16,PRE,Kilmarnock,0-2,Ross County
12/03/16,PRE,Aberdeen,2-1,Kilmarnock
19/03/16,PRE,Kilmarnock,0-1,Celtic
02/04/16,PRE,Partick Thistle,0-0,Kilmarnock
09/04/16,PRE,Kilmarnock,3-0,St. Johnstone
24/04/16,PRE,Inverness CT,3-1,Kilmarnock
30/04/16,PRE,Hamilton Academical,0-4,Kilmarnock
07/05/16,PRE,Kilmarnock,0-2,Partick Thistle
11/05/16,PRE,Dundee,1-1,Kilmarnock
14/05/16,PRE,Kilmarnock,2-4,Dundee United
19/05/16,PL1,Falkirk,1-0,Kilmarnock
22/05/16,PL1,Kilmarnock,4-0,Falkirk
16/07/16,LEC,Clyde,1-2,Kilmarnock
23/07/16,LEC,Kilmarnock,0-2,Greenock Morton
26/07/16,LEC,Berwick Rangers,2-3,Kilmarnock
30/07/16,LEC,Kilmarnock,P0-0P,Albion Rovers
06/08/16,PRE,Kilmarnock,1-2,Motherwell
13/08/16,PRE,Hamilton Academical,1-2,Kilmarnock
20/08/16,PRE,Ross County,2-0,Kilmarnock
26/08/16,PRE,Kilmarnock,1-1,Rangers
10/09/16,PRE,Dundee,1-1,Kilmarnock
17/09/16,PRE,Kilmarnock,2-2,Partick Thistle
24/09/16,PRE,Celtic,6-1,Kilmarnock
01/10/16,PRE,Kilmarnock,0-4,Aberdeen
15/10/16,PRE,St. Johnstone,0-1,Kilmarnock
22/10/16,PRE,Inverness CT,1-1,Kilmarnock
26/10/16,PRE,Kilmarnock,2-0,Hearts
29/10/16,PRE,Rangers,3-0,Kilmarnock
05/11/16,PRE,Kilmarnock,0-0,Hamilton Academical
18/11/16,PRE,Kilmarnock,0-1,Celtic
03/12/16,PRE,Kilmarnock,2-0,Dundee
06/12/16,PRE,Aberdeen,5-1,Kilmarnock
10/12/16,PRE,Motherwell,0-0,Kilmarnock
17/12/16,PRE,Kilmarnock,1-1,Inverness CT
23/12/16,PRE,Kilmarnock,0-1,St. Johnstone
27/12/16,PRE,Hearts,4-0,Kilmarnock
31/12/16,PRE,Partick Thistle,0-0,Kilmarnock
11/01/17,CLF,Gateshead,1-1,Kilmarnock
21/01/17,FAC,Kilmarnock,0-1,Hamilton Academical
28/01/17,PRE,Kilmarnock,3-2,Ross County
04/02/17,PRE,Hamilton Academical,1-1,Kilmarnock
27/12/14,PRE,Kilmarnock,1-0,Hamilton Academical
01/01/15,PRE,St. Mirren,1-2,Kilmarnock
05/01/15,PRE,Kilmarnock,0-2,Celtic
10/01/15,PRE,Kilmarnock,1-2,Inverness CT
21/01/15,PRE,Dundee,1-0,Kilmarnock
24/01/15,PRE,Kilmarnock,2-2,Partick Thistle
07/02/15,PRE,Hamilton Academical,0-0,Kilmarnock
14/02/15,PRE,Kilmarnock,3-2,Dundee United
21/02/15,PRE,Inverness CT,3-3,Kilmarnock
28/02/15,PRE,St. Johnstone,0-0,Kilmarnock
07/03/15,PRE,Motherwell,1-1,Kilmarnock
14/03/15,PRE,Kilmarnock,1-0,St. Mirren
21/03/15,PRE,Ross County,2-1,Kilmarnock
04/04/15,PRE,Kilmarnock,1-2,Motherwell
12/04/15,PRE,Kilmarnock,1-2,Aberdeen
15/04/15,PRE,Celtic,4-1,Kilmarnock
25/04/15,PRE,St. Mirren,4-1,Kilmarnock
