Date,Competition,Home team,Score,Away team
11/04/21,2.B,Hannover 96,1-3,Heidenheim
18/04/21,2.B,Jahn Regensburg,0-3,Heidenheim
21/04/21,2.B,Heidenheim,0-2,Bochum
24/04/21,2.B,Nürnberg,3-1,Heidenheim
09/05/21,2.B,Heidenheim,2-1,Sandhausen
16/05/21,2.B,Darmstadt,5-1,Heidenheim
23/05/21,2.B,Heidenheim,1-2,Karlsruhe
26/06/21,CLF,Heidenheim,5-4,Austria Lustenau
30/06/21,CLF,Heidenheim,2-0,Rheindorf Altach
06/07/21,CLF,Heidenheim,4-2,Ried
06/07/21,CLF,Apollon,CANC,Heidenheim
10/07/21,CLF,LASK,1-0,Heidenheim
17/07/21,CLF,Heidenheim,1-0,Hoffenheim
24/07/21,2.B,Heidenheim,0-0,Paderborn
31/07/21,2.B,Ingolstadt,1-2,Heidenheim
08/08/21,DFP,Hansa Rostock,E3-2E,Heidenheim
15/08/21,2.B,Heidenheim,1-1,Hansa Rostock
20/08/21,2.B,Hannover 96,1-0,Heidenheim
28/08/21,2.B,Heidenheim,0-0,Hamburg
12/09/21,2.B,Heidenheim,2-1,Dynamo Dresden
18/09/21,2.B,Sandhausen,1-3,Heidenheim
24/09/21,2.B,Heidenheim,2-1,Darmstadt
01/10/21,2.B,Werder Bremen,3-0,Heidenheim
16/10/21,2.B,Heidenheim,2-4,St. Pauli
23/10/21,2.B,Nürnberg,4-0,Heidenheim
29/10/21,2.B,Heidenheim,1-0,Schalke 04
07/11/21,2.B,Erzgebirge Aue,2-0,Heidenheim
21/11/21,2.B,Heidenheim,2-1,Holstein Kiel
26/11/21,2.B,Fortuna Düsseldorf,0-1,Heidenheim
05/12/21,2.B,Heidenheim,3-0,Jahn Regensburg
12/12/21,2.B,Karlsruhe,3-2,Heidenheim
18/12/21,2.B,Paderborn,1-2,Heidenheim
05/01/22,CLF,Heidenheim,2-1,Beerschot
08/01/22,CLF,Heidenheim,3-1,OH Leuven
16/01/22,2.B,Heidenheim,2-1,Ingolstadt
22/01/22,2.B,Hansa Rostock,0-0,Heidenheim
04/02/22,2.B,Heidenheim,3-1,Hannover 96
12/02/22,2.B,Hamburg,2-0,Heidenheim
18/02/22,2.B,Dynamo Dresden,1-1,Heidenheim
27/02/22,2.B,Heidenheim,1-1,Sandhausen
04/03/22,2.B,Darmstadt,3-2,Heidenheim
12/03/22,2.B,Heidenheim,2-1,Werder Bremen
22/12/19,2.B,Heidenheim,3-1,Osnabrück
09/01/20,CLF,Heidenheim,2-1,Unterhaching
14/01/20,CLF,Lugano,2-4,Heidenheim
18/01/20,CLF,Heidenheim,5-2,Beijing Guoan
22/01/20,CLF,Heidenheim,3-0,Austria Lustenau
29/01/20,2.B,Stuttgart,3-0,Heidenheim
02/02/20,2.B,Heidenheim,0-0,Dynamo Dresden
07/02/20,2.B,Sandhausen,0-1,Heidenheim
14/02/20,2.B,Heidenheim,2-2,Nürnberg
22/02/20,2.B,Holstein Kiel,0-1,Heidenheim
29/02/20,2.B,Darmstadt,2-0,Heidenheim
07/03/20,2.B,Heidenheim,3-1,Karlsruhe
16/05/20,2.B,Bochum,3-0,Heidenheim
22/05/20,2.B,Heidenheim,1-0,Wehen Wiesbaden
27/05/20,2.B,St. Pauli,0-0,Heidenheim
31/05/20,2.B,Heidenheim,3-0,Erzgebirge Aue
07/06/20,2.B,Hannover 96,2-1,Heidenheim
13/06/20,2.B,Heidenheim,4-1,Jahn Regensburg
16/06/20,2.B,Greuther Fürth,0-0,Heidenheim
21/06/20,2.B,Heidenheim,2-1,Hamburg
28/06/20,2.B,Arminia Bielefeld,3-0,Heidenheim
02/07/20,PL1,Werder Bremen,0-0,Heidenheim
