Date,Competition,Home team,Score,Away team
23/01/22,LAL,Real Sociedad,0-0,Getafe
03/02/22,CDR,Real Sociedad,0-4,Real Betis
06/02/22,LAL,Valencia,0-0,Real Sociedad
13/02/22,LAL,Real Sociedad,2-0,Granada
17/02/22,UEL,RB Leipzig,2-2,Real Sociedad
20/02/22,LAL,Athletic Bilbao,4-0,Real Sociedad
24/02/22,UEL,Real Sociedad,1-3,RB Leipzig
27/02/22,LAL,Real Sociedad,1-0,Osasuna
02/03/22,LAL,Mallorca,0-2,Real Sociedad
05/03/22,LAL,Real Madrid,4-1,Real Sociedad
13/03/22,LAL,Real Sociedad,1-0,Alaves
20/03/22,LAL,Sevilla,0-0,Real Sociedad
04/04/22,LAL,Real Sociedad,1-0,Espanyol
10/04/22,LAL,Elche,1-2,Real Sociedad
15/04/22,LAL,Real Sociedad,0-0,Real Betis
21/04/22,LAL,Real Sociedad,0-1,Barcelona
01/05/22,LAL,Rayo Vallecano,1-1,Real Sociedad
06/05/22,LAL,Levante,2-1,Real Sociedad
12/05/22,LAL,Real Sociedad,3-0,Cadiz
15/05/22,LAL,Villarreal,1-2,Real Sociedad
22/05/22,LAL,Real Sociedad,1-2,Atletico Madrid
16/07/22,CLF,Real Sociedad,0-1,Toulouse
23/07/22,CLF,Borussia M'gladbach,1-1,Real Sociedad
27/07/22,CLF,Real Sociedad,1-0,Osasuna
30/07/22,CLF,AFC Bournemouth,1-2,Real Sociedad
05/08/22,CLF,Real Sociedad,1-2,Eibar
05/08/22,CLF,Athletic Bilbao,1-0,Real Sociedad
14/08/22,LAL,Cadiz,0-1,Real Sociedad
21/08/22,LAL,Real Sociedad,1-4,Barcelona
27/08/22,LAL,Elche,0-1,Real Sociedad
03/09/22,LAL,Real Sociedad,1-1,Atletico Madrid
08/09/22,UEL,Manchester United,0-1,Real Sociedad
11/09/22,LAL,Getafe,2-1,Real Sociedad
15/09/22,UEL,Real Sociedad,2-1,Omonia Nicosia
18/09/22,LAL,Real Sociedad,2-1,Espanyol
02/10/22,LAL,Girona,3-5,Real Sociedad
06/10/22,UEL,Sheriff,0-2,Real Sociedad
09/10/22,LAL,Real Sociedad,1-0,Villarreal
13/10/22,UEL,Real Sociedad,3-0,Sheriff
09/01/21,LAL,Sevilla,3-2,Real Sociedad
13/01/21,SUC,Real Sociedad,P1-1P,Barcelona
20/01/21,CDR,Córdoba,0-2,Real Sociedad
23/01/21,LAL,Real Sociedad,2-2,Real Betis
26/01/21,CDR,Real Betis,E3-1E,Real Sociedad
30/01/21,LAL,Villarreal,1-1,Real Sociedad
07/02/21,LAL,Real Sociedad,4-1,Cadiz
14/02/21,LAL,Getafe,0-1,Real Sociedad
18/02/21,UEL,Real Sociedad,0-4,Manchester United
21/02/21,LAL,Real Sociedad,4-0,Alaves
25/02/21,UEL,Manchester United,0-0,Real Sociedad
01/03/21,LAL,Real Madrid,1-1,Real Sociedad
07/03/21,LAL,Real Sociedad,1-0,Levante
14/03/21,LAL,Granada,1-0,Real Sociedad
21/03/21,LAL,Real Sociedad,1-6,Barcelona
03/04/21,CDR,Athletic Bilbao,0-1,Real Sociedad
07/04/21,LAL,Real Sociedad,1-1,Athletic Bilbao
11/04/21,LAL,Valencia,2-2,Real Sociedad
18/04/21,LAL,Real Sociedad,1-2,Sevilla
22/04/21,LAL,Real Sociedad,2-1,Celta Vigo
26/04/21,LAL,Eibar,0-1,Real Sociedad
01/05/21,LAL,Huesca,1-0,Real Sociedad
07/05/21,LAL,Real Sociedad,2-0,Elche
12/05/21,LAL,Atletico Madrid,2-1,Real Sociedad
16/05/21,LAL,Real Sociedad,4-1,Real Valladolid
22/05/21,LAL,Osasuna,0-1,Real Sociedad
