Date,Competition,Home team,Score,Away team
06/03/22,LAL,Real Betis,1-3,Atletico Madrid
09/03/22,UEL,Real Betis,1-2,Eintracht Frankfurt
13/03/22,LAL,Real Betis,1-0,Athletic Bilbao
17/03/22,UEL,Eintracht Frankfurt,1-1,Real Betis
20/03/22,LAL,Celta Vigo,0-0,Real Betis
03/04/22,LAL,Real Betis,4-1,Osasuna
09/04/22,LAL,Cadiz,1-2,Real Betis
15/04/22,LAL,Real Sociedad,0-0,Real Betis
19/04/22,LAL,Real Betis,0-1,Elche
23/04/22,CDR,Real Betis,P1-1P,Valencia
02/05/22,LAL,Getafe,0-0,Real Betis
07/05/22,LAL,Real Betis,1-2,Barcelona
10/05/22,LAL,Valencia,0-3,Real Betis
15/05/22,LAL,Real Betis,2-0,Granada
20/05/22,LAL,Real Madrid,0-0,Real Betis
16/07/22,CLF,Grödig,0-0,Real Betis
23/07/22,CLF,PSV,2-1,Real Betis
27/07/22,CLF,Real Betis,1-1,Marseille
30/07/22,CLF,Brentford,1-0,Real Betis
03/08/22,CLF,Real Betis,2-2,Real Zaragoza
06/08/22,CLF,Real Betis,3-1,Fiorentina
15/08/22,LAL,Real Betis,3-0,Elche
20/08/22,LAL,Mallorca,1-2,Real Betis
26/08/22,LAL,Real Betis,1-0,Osasuna
03/09/22,LAL,Real Madrid,2-1,Real Betis
08/09/22,UEL,HJK,0-2,Real Betis
11/09/22,LAL,Real Betis,1-0,Villarreal
15/09/22,UEL,Real Betis,3-2,Ludogorets
18/09/22,LAL,Real Betis,2-1,Girona
02/10/22,LAL,Celta Vigo,1-0,Real Betis
06/10/22,UEL,Roma,1-2,Real Betis
09/10/22,LAL,Real Valladolid,0-0,Real Betis
23/01/21,LAL,Real Sociedad,2-2,Real Betis
26/01/21,CDR,Real Betis,E3-1E,Real Sociedad
01/02/21,LAL,Real Betis,1-0,Osasuna
04/02/21,CDR,Real Betis,P1-1P,Athletic Bilbao
07/02/21,LAL,Real Betis,2-3,Barcelona
14/02/21,LAL,Villarreal,1-2,Real Betis
19/02/21,LAL,Real Betis,1-0,Getafe
28/02/21,LAL,Cadiz,0-1,Real Betis
08/03/21,LAL,Real Betis,3-2,Alaves
14/03/21,LAL,Sevilla,1-0,Real Betis
19/03/21,LAL,Real Betis,2-0,Levante
04/04/21,LAL,Elche,1-1,Real Betis
11/04/21,LAL,Real Betis,1-1,Atletico Madrid
18/04/21,LAL,Real Betis,2-2,Valencia
21/04/21,LAL,Real Betis,0-0,Athletic Bilbao
24/04/21,LAL,Real Madrid,0-0,Real Betis
02/05/21,LAL,Real Valladolid,1-1,Real Betis
10/05/21,LAL,Real Betis,2-1,Granada
13/05/21,LAL,Eibar,1-1,Real Betis
16/05/21,LAL,Real Betis,1-0,Huesca
22/05/21,LAL,Celta Vigo,2-3,Real Betis
17/07/21,CLF,Winterthur,0-4,Real Betis
24/07/21,CLF,Real Betis,0-1,Wolverhampton Wanderers
28/07/21,CLF,Derby County,1-0,Real Betis
31/07/21,CLF,Leeds United,2-3,Real Betis
04/08/21,CLF,Almeria,2-1,Real Betis
07/08/21,CLF,Real Betis,5-2,Roma
14/08/21,LAL,Mallorca,1-1,Real Betis
20/08/21,LAL,Real Betis,1-1,Cadiz
28/08/21,LAL,Real Betis,0-1,Real Madrid
13/09/21,LAL,Granada,1-2,Real Betis
16/09/21,UEL,Real Betis,4-3,Celtic
19/09/21,LAL,Real Betis,2-2,Espanyol
23/09/21,LAL,Osasuna,1-3,Real Betis
26/09/21,LAL,Real Betis,2-0,Getafe
30/09/21,UEL,Ferencváros,1-3,Real Betis
03/10/21,LAL,Villarreal,2-0,Real Betis
18/10/21,LAL,Alaves,0-1,Real Betis
21/10/21,UEL,Real Betis,1-1,Bayer Leverkusen
24/10/21,LAL,Real Betis,3-2,Rayo Vallecano
27/10/21,LAL,Real Betis,4-1,Valencia
31/10/21,LAL,Atletico Madrid,3-0,Real Betis
04/11/21,UEL,Bayer Leverkusen,4-0,Real Betis
07/11/21,LAL,Real Betis,0-2,Sevilla
21/11/21,LAL,Elche,0-3,Real Betis
25/11/21,UEL,Real Betis,2-0,Ferencváros
28/11/21,LAL,Real Betis,3-1,Levante
01/12/21,CDR,CFI Alicante,0-4,Real Betis
04/12/21,LAL,Barcelona,0-1,Real Betis
09/12/21,UEL,Celtic,3-2,Real Betis
19/12/19,CDR,Antoniano,0-4,Real Betis
22/12/19,LAL,Real Betis,1-2,Atletico Madrid
05/01/20,LAL,Alaves,1-1,Real Betis
11/01/20,CDR,Portugalete,0-3,Real Betis
19/01/20,LAL,Real Betis,3-0,Real Sociedad
23/01/20,CDR,Rayo Vallecano,P2-2P,Real Betis
26/01/20,LAL,Getafe,1-0,Real Betis
02/02/20,LAL,Eibar,1-1,Real Betis
09/02/20,LAL,Real Betis,2-3,Barcelona
16/02/20,LAL,Leganes,0-0,Real Betis
21/02/20,LAL,Real Betis,3-3,Mallorca
29/02/20,LAL,Valencia,2-1,Real Betis
08/03/20,LAL,Real Betis,2-1,Real Madrid
11/06/20,LAL,Sevilla,2-0,Real Betis
15/06/20,LAL,Real Betis,2-2,Granada
20/06/20,LAL,Athletic Bilbao,1-0,Real Betis
25/06/20,LAL,Real Betis,1-0,Espanyol
28/06/20,LAL,Levante,4-2,Real Betis
01/07/20,LAL,Real Betis,0-2,Villarreal
04/07/20,LAL,Celta Vigo,1-1,Real Betis
08/07/20,LAL,Real Betis,3-0,Osasuna
11/07/20,LAL,Atletico Madrid,1-0,Real Betis
16/07/20,LAL,Real Betis,1-2,Alaves
19/07/20,LAL,Real Valladolid,2-0,Real Betis
22/08/20,CLF,Real Betis,1-0,Cadiz
29/08/20,CLF,Real Betis,CANC,Farense
02/09/20,CLF,Real Betis,2-0,Almeria
05/09/20,CLF,Real Betis,3-2,Granada
13/09/20,LAL,Alaves,0-1,Real Betis
20/09/20,LAL,Real Betis,2-0,Real Valladolid
26/09/20,LAL,Real Betis,2-3,Real Madrid
29/09/20,LAL,Getafe,3-0,Real Betis
03/10/20,LAL,Valencia,0-2,Real Betis
18/10/20,LAL,Real Betis,0-3,Real Sociedad
24/10/20,LAL,Atletico Madrid,2-0,Real Betis
01/11/20,LAL,Real Betis,3-1,Elche
07/11/20,LAL,Barcelona,5-2,Real Betis
23/11/20,LAL,Athletic Bilbao,4-0,Real Betis
30/11/20,LAL,Real Betis,0-2,Eibar
06/12/20,LAL,Osasuna,0-2,Real Betis
13/12/20,LAL,Real Betis,1-1,Villarreal
