Date,Competition,Home team,Score,Away team
07/11/21,SED,Almeria,2-0,Burgos
14/11/21,SED,Ibiza,0-1,Almeria
20/11/21,SED,Almeria,3-1,Real Valladolid
27/11/21,SED,Almeria,0-0,Huesca
30/11/21,CDR,Águilas,P1-1P,Almeria
04/12/21,SED,Fuenlabrada,1-1,Almeria
11/12/21,SED,Almeria,3-0,Real Zaragoza
16/12/21,CDR,Amorebieta,1-2,Almeria
02/01/22,SED,Almeria,0-1,FC Cartagena
06/01/22,CDR,Almeria,1-2,Elche
09/01/22,SED,Las Palmas,1-1,Almeria
19/01/22,SED,Lugo,2-1,Almeria
24/01/22,SED,Almeria,0-2,Eibar
29/01/22,SED,Real Oviedo,2-0,Almeria
04/02/22,SED,Almeria,2-0,Ibiza
12/02/22,SED,Malaga,0-1,Almeria
20/02/22,SED,Almeria,2-1,Mirandes
25/02/22,SED,Almeria,3-1,Fuenlabrada
04/03/22,SED,Real Zaragoza,2-0,Almeria
12/03/22,SED,Almeria,3-3,Lugo
21/03/22,SED,Tenerife,0-1,Almeria
27/03/22,SED,Almeria,0-1,Girona
03/04/22,SED,Huesca,1-1,Almeria
11/04/22,SED,Almeria,3-0,Ponferradina
17/07/20,SED,Ponferradina,2-1,Almeria
20/07/20,SED,Almeria,0-0,Malaga
13/08/20,SED,Girona,1-0,Almeria
16/08/20,SED,Almeria,1-2,Girona
02/09/20,CLF,Real Betis,2-0,Almeria
05/09/20,CLF,Espanyol,4-0,Almeria
09/09/20,CLF,Cadiz,1-1,Almeria
12/09/20,CLF,Badajoz,CANC,Almeria
27/09/20,SED,Lugo,0-2,Almeria
04/10/20,SED,Almeria,0-1,Sporting Gijon
10/10/20,SED,UD Logroñés,1-0,Almeria
17/10/20,SED,Las Palmas,2-0,Almeria
21/10/20,SED,Almeria,1-1,FC Cartagena
24/10/20,SED,Almeria,3-0,Fuenlabrada
28/10/20,SED,Castellón,1-2,Almeria
01/11/20,SED,Almeria,0-0,Girona
05/11/20,SED,Sabadell,1-2,Almeria
08/11/20,SED,Rayo Vallecano,0-1,Almeria
14/11/20,SED,Almeria,2-1,Mirandes
23/11/20,SED,Albacete,1-2,Almeria
26/11/20,SED,Almeria,2-0,Tenerife
30/11/20,SED,Real Oviedo,1-2,Almeria
03/12/20,SED,Almeria,0-1,Mallorca
06/12/20,SED,Alcorcon,0-1,Almeria
09/12/20,SED,Almeria,1-0,Real Zaragoza
13/12/20,SED,Almeria,3-1,Malaga
16/12/20,CDR,L'Hospitalet,1-4,Almeria
20/12/20,SED,Espanyol,2-1,Almeria
03/01/21,SED,Almeria,3-1,Ponferradina
06/01/21,CDR,Numancia,1-2,Almeria
16/01/21,CDR,Almeria,5-0,Alaves
24/01/21,SED,Almeria,2-2,Sabadell
27/01/21,CDR,Almeria,P0-0P,Osasuna
30/01/21,SED,Almeria,3-1,Castellón
02/02/21,CDR,Almeria,0-1,Sevilla
06/02/21,SED,Fuenlabrada,1-1,Almeria
14/02/21,SED,Almeria,3-1,Las Palmas
17/02/21,SED,Leganes,2-1,Almeria
21/02/21,SED,Mallorca,2-0,Almeria
27/02/21,SED,Almeria,4-1,Lugo
07/03/21,SED,Girona,0-1,Almeria
15/03/21,SED,Almeria,0-0,Alcorcon
21/03/21,SED,Ponferradina,2-1,Almeria
27/03/21,SED,Almeria,1-1,Leganes
30/03/21,SED,Malaga,0-3,Almeria
02/04/21,SED,Almeria,0-1,Rayo Vallecano
11/04/21,SED,Real Zaragoza,2-1,Almeria
19/04/21,SED,Almeria,1-1,Espanyol
25/04/21,SED,Mirandes,1-1,Almeria
01/05/21,SED,Almeria,2-2,Real Oviedo
02/06/19,SED,Las Palmas,0-0,Almeria
08/06/19,SED,Almeria,3-0,Albacete
20/07/19,CLF,El Ejido,0-1,Almeria
25/07/19,CLF,Levante,2-0,Almeria
26/07/19,CLF,Real Murcia,0-2,Almeria
29/07/19,CLF,Granada,1-0,Almeria
02/08/19,CLF,Las Palmas,1-1,Almeria
04/08/19,CLF,Marbella,CANC,Almeria
10/08/19,CLF,UCAM Murcia,CANC,Almeria
17/08/19,SED,Almeria,3-0,Albacete
24/08/19,SED,Racing Santander,1-1,Almeria
31/08/19,SED,Almeria,1-0,Huesca
07/09/19,SED,Malaga,0-1,Almeria
14/09/19,SED,Las Palmas,0-3,Almeria
17/09/19,SED,Almeria,3-1,Girona
21/09/19,SED,Rayo Vallecano,1-1,Almeria
29/09/19,SED,Almeria,1-2,Cadiz
03/10/19,SED,Sporting Gijon,4-2,Almeria
06/10/19,SED,Deportivo La Coruña,0-0,Almeria
12/10/19,SED,Almeria,0-0,Lugo
19/10/19,SED,Alcorcon,2-2,Almeria
27/10/19,SED,Almeria,3-2,Extremadura UD
01/11/19,SED,Real Oviedo,0-0,Almeria
10/11/19,SED,Almeria,1-1,Real Zaragoza
16/11/19,SED,Elche,1-1,Almeria
24/11/19,SED,Almeria,2-0,Numancia
30/11/19,SED,Tenerife,1-3,Almeria
07/12/19,SED,Almeria,3-1,Mirandes
15/12/19,SED,Fuenlabrada,2-2,Almeria
19/12/19,CDR,Tamaraceite,E3-2E,Almeria
22/12/19,SED,Almeria,2-3,Ponferradina
04/01/20,SED,Lugo,0-4,Almeria
16/01/20,SED,Almeria,2-0,Real Oviedo
19/01/20,SED,Extremadura UD,1-2,Almeria
26/01/20,SED,Almeria,0-2,Elche
02/02/20,SED,Numancia,1-1,Almeria
07/02/20,SED,Almeria,0-1,Racing Santander
15/02/20,SED,Huesca,3-2,Almeria
22/02/20,SED,Almeria,0-0,Fuenlabrada
29/02/20,SED,Cadiz,2-1,Almeria
07/03/20,SED,Almeria,4-0,Deportivo La Coruña
14/06/20,SED,Albacete,0-1,Almeria
17/06/20,SED,Almeria,0-1,Las Palmas
20/06/20,SED,Real Zaragoza,0-2,Almeria
25/06/20,SED,Almeria,0-1,Alcorcon
28/06/20,SED,Mirandes,2-2,Almeria
01/07/20,SED,Almeria,1-0,Sporting Gijon
04/07/20,SED,Almeria,1-2,Tenerife
09/07/20,SED,Girona,1-0,Almeria
13/07/20,SED,Almeria,3-2,Rayo Vallecano
31/07/18,CLF,Almeria,1-1,Malaga
04/08/18,CLF,El Ejido,0-3,Almeria
08/08/18,CLF,UD Melilla,0-4,Almeria
10/08/18,CLF,Elche,1-0,Almeria
17/08/18,SED,Cadiz,1-0,Almeria
